ID,国語,数学,英語,理科,社会,合計,判定
20030422,35,34,46,48,63,0, 
20030423,85,61,65,80,46,0, 
20030424,59,7,21,43,25,0, 
20030425,11,87,64,83,40,0, 
20030426,69,4,24,63,44,0, 
20030427,40,18,66,1,4,0, 
20030428,67,47,3,39,33,0, 
20030429,59,88,62,69,94,0, 
20030430,34,90,58,54,67,0, 
20030431,94,86,69,65,31,0, 
20030432,92,78,49,33,50,0, 
20030433,94,66,62,31,75,0, 
20030434,0,76,53,8,60,0, 
20030435,34,58,60,19,2,0, 
20030436,69,86,79,78,20,0, 
20030437,0,9,29,41,44,0, 
20030438,71,72,12,37,37,0, 
20030439,44,94,41,57,25,0, 
20030440,37,29,27,82,36,0, 
20030441,29,85,69,40,27,0, 
20030442,15,64,77,92,21,0, 
20030443,16,84,19,24,10,0, 
20030444,23,86,38,97,16,0, 
20030445,15,13,62,14,44,0, 
20030446,83,51,55,12,52,0, 
20030447,28,2,65,21,10,0, 
20030448,65,65,16,64,44,0, 
20030449,52,77,34,89,89,0, 
20030450,74,57,60,81,63,0, 
20030451,52,86,88,79,82,0, 
20030452,1,22,71,48,52,0, 
20030453,90,32,61,51,79,0, 
20030454,56,78,34,4,35,0, 
20030455,63,7,56,90,79,0, 
20030456,43,27,8,55,89,0, 
20030457,99,31,64,65,70,0, 
20030458,87,55,33,96,28,0, 
20030459,89,64,62,2,66,0, 
20030460,85,35,44,32,34,0, 
20030461,4,30,66,81,77,0, 
20030462,74,99,95,52,24,0, 
20030463,94,82,24,33,82,0, 
20030464,18,81,88,21,28,0, 
20030465,17,3,89,4,59,0, 
20030466,61,75,89,32,34,0, 
20030467,20,66,55,31,68,0, 
20030468,22,89,1,10,48,0, 
20030469,89,73,38,71,64,0, 
20030470,77,25,29,25,85,0, 
20030471,99,29,18,84,39,0, 
20030472,47,45,6,79,55,0, 
20030473,89,31,25,37,83,0, 
20030474,57,31,53,98,20,0, 
20030475,34,26,31,80,37,0, 
20030476,45,77,89,67,69,0, 
20030477,45,48,76,20,85,0, 
20030478,78,12,82,11,11,0, 
20030479,35,80,61,99,52,0, 
20030480,15,82,93,88,3,0, 
20030481,62,51,68,2,73,0, 
20030482,1,73,22,49,16,0, 
20030483,23,5,19,70,76,0, 
20030484,88,56,91,47,39,0, 
20030485,68,30,20,73,64,0, 
20030486,14,68,9,92,17,0, 
20030487,69,87,35,56,75,0, 
20030488,77,25,60,29,6,0, 
20030489,64,25,92,28,82,0, 
20030490,97,91,16,61,91,0, 
20030491,55,57,19,15,31,0, 
20030492,21,33,70,12,65,0, 
20030493,24,19,6,7,41,0, 
20030494,28,96,76,11,89,0, 
20030495,69,34,42,59,24,0, 
20030496,40,13,93,34,88,0, 
20030497,37,26,63,27,41,0, 
20030498,90,84,7,94,25,0, 
20030499,33,8,43,80,75,0, 
20030500,21,70,71,18,88,0, 
20030501,35,24,57,94,14,0, 
20030502,42,4,77,38,19,0, 
20030503,56,44,39,15,44,0, 
20030504,41,15,28,47,76,0, 
20030505,92,73,60,34,57,0, 
20030506,48,27,42,90,72,0, 
20030507,57,67,20,9,15,0, 
20030508,9,4,32,49,75,0, 
20030509,78,86,37,91,67,0, 
20030510,13,4,25,96,48,0, 
20030511,67,90,30,65,95,0, 
20030512,1,24,59,55,4,0, 
20030513,44,4,13,83,2,0, 
20030514,15,18,34,44,13,0, 
20030515,4,31,91,76,75,0, 
20030516,58,76,47,56,13,0, 
20030517,88,40,85,7,20,0, 
20030518,74,15,36,79,29,0, 
20030519,80,7,91,20,40,0, 
20030520,36,19,57,27,54,0, 
20030521,42,43,14,95,64,0, 
20030522,39,70,73,86,72,0, 
20030523,15,6,73,33,19,0, 
20030524,63,4,73,1,44,0, 
20030525,9,46,27,89,29,0, 
20030526,65,70,98,85,81,0, 
20030527,10,32,67,71,15,0, 
20030528,93,56,69,81,97,0, 
20030529,61,31,42,77,57,0, 
20030530,65,76,4,73,80,0, 
20030531,58,23,77,17,88,0, 
20030532,3,19,16,32,76,0, 
20030533,47,37,78,90,6,0, 
20030534,97,38,93,15,50,0, 
20030535,43,63,65,62,75,0, 
20030536,73,54,9,84,68,0, 
20030537,28,4,58,97,41,0, 
20030538,68,36,87,28,92,0, 
20030539,58,93,0,44,7,0, 
20030540,67,28,9,53,61,0, 
20030541,20,5,95,26,42,0, 
20030542,31,33,1,88,56,0, 
20030543,42,30,61,70,75,0, 
20030544,55,5,9,25,2,0, 
20030545,54,39,38,55,58,0, 
20030546,12,11,61,44,56,0, 
20030547,22,56,64,94,75,0, 
20030548,36,50,36,54,9,0, 
20030549,94,11,72,48,41,0, 
20030550,37,84,67,10,56,0, 
20030551,29,42,74,36,35,0, 
20030552,75,20,61,87,8,0, 
20030553,51,29,96,82,16,0, 
20030554,77,9,78,44,24,0, 
20030555,37,33,78,4,62,0, 
20030556,70,49,98,25,10,0, 
20030557,15,1,65,93,86,0, 
20030558,4,68,5,17,38,0, 
20030559,13,3,40,59,39,0, 
20030560,54,50,46,41,19,0, 
20030561,55,55,10,53,94,0, 
20030562,92,35,90,36,99,0, 
20030563,54,86,56,68,31,0, 
20030564,22,55,22,8,18,0, 
20030565,50,69,91,58,43,0, 
20030566,18,39,82,50,58,0, 
20030567,66,29,99,39,39,0, 
20030568,94,95,23,17,21,0, 
20030569,9,59,47,21,7,0, 
20030570,30,50,68,95,96,0, 
20030571,48,4,96,47,92,0, 
20030572,55,93,27,15,78,0, 
20030573,71,75,11,50,86,0, 
20030574,20,66,62,8,94,0, 
20030575,28,37,72,59,86,0, 
20030576,6,49,6,31,16,0, 
20030577,36,46,41,97,48,0, 
20030578,11,97,88,11,30,0, 
20030579,78,53,78,34,89,0, 
20030580,92,33,52,38,39,0, 
20030581,73,21,79,97,43,0, 
20030582,28,95,23,56,83,0, 
20030583,61,85,42,90,79,0, 
20030584,42,8,30,12,84,0, 
20030585,7,31,10,13,44,0, 
20030586,9,61,37,0,17,0, 
20030587,15,10,69,32,55,0, 
20030588,85,19,68,22,58,0, 
20030589,33,45,71,54,5,0, 
20030590,42,95,97,40,0,0, 
20030591,23,73,65,78,26,0, 
20030592,44,48,6,21,82,0, 
20030593,34,80,98,21,37,0, 
20030594,61,31,38,33,7,0, 
20030595,29,85,92,1,71,0, 
20030596,12,53,10,59,67,0, 
20030597,73,98,26,99,49,0, 
20030598,19,79,43,33,67,0, 
20030599,48,69,55,55,0,0, 
20030600,38,14,43,26,4,0, 
20030601,86,92,93,61,5,0, 
20030602,57,36,53,26,21,0, 
20030603,60,7,87,82,84,0, 
20030604,45,1,36,84,84,0, 
20030605,18,72,54,53,49,0, 
20030606,79,66,7,29,55,0, 
20030607,51,65,55,97,7,0, 
20030608,1,88,46,23,85,0, 
20030609,29,68,15,4,12,0, 
20030610,86,86,11,14,45,0, 
20030611,28,61,63,19,5,0, 
20030612,79,68,84,34,48,0, 
20030613,34,69,3,36,49,0, 
20030614,99,31,73,65,9,0, 
20030615,84,78,46,40,25,0, 
20030616,25,50,23,72,3,0, 
20030617,92,50,26,43,34,0, 
20030618,74,23,63,79,63,0, 
20030619,39,88,53,37,6,0, 
20030620,95,69,23,65,10,0, 
20030621,4,43,7,66,73,0, 
20030622,5,68,92,28,74,0, 
20030623,46,8,93,83,5,0, 
20030624,44,85,4,72,59,0, 
20030625,84,46,86,78,76,0, 
20030626,25,55,51,48,92,0, 
20030627,25,62,8,22,53,0, 
20030628,62,85,18,84,51,0, 
20030629,56,27,60,88,52,0, 
20030630,63,54,32,24,5,0, 
20030631,69,9,53,61,66,0, 
20030632,77,13,62,35,49,0, 
20030633,9,74,94,92,65,0, 
20030634,92,67,0,83,98,0, 
20030635,45,69,54,89,83,0, 
20030636,31,96,58,66,58,0, 
20030637,4,93,41,8,51,0, 
20030638,28,16,70,76,75,0, 
20030639,16,37,4,1,52,0, 
20030640,35,60,76,78,91,0, 
20030641,85,11,52,91,69,0, 
20030642,0,75,62,60,78,0, 
20030643,53,4,8,75,32,0, 
20030644,63,33,61,78,66,0, 
20030645,64,42,40,60,98,0, 
20030646,57,68,54,7,76,0, 
20030647,85,1,91,29,27,0, 
20030648,22,95,25,98,74,0, 
20030649,95,54,14,86,24,0, 
20030650,58,85,71,52,68,0, 
20030651,45,34,5,4,31,0, 
20030652,49,20,66,64,24,0, 
20030653,55,8,72,24,33,0, 
20030654,79,44,88,12,41,0, 
20030655,90,41,26,69,72,0, 
20030656,52,52,25,21,9,0, 
20030657,71,32,3,3,49,0, 
20030658,82,99,21,24,1,0, 
20030659,97,75,37,64,65,0, 
20030660,50,12,29,7,11,0, 
20030661,96,39,89,5,64,0, 
20030662,79,5,88,0,87,0, 
20030663,57,88,78,36,15,0, 
20030664,94,68,67,95,27,0, 
20030665,36,97,40,81,86,0, 
20030666,70,53,60,75,0,0, 
20030667,43,80,1,76,74,0, 
20030668,36,55,53,73,7,0, 
20030669,2,58,62,75,29,0, 
20030670,11,75,16,61,49,0, 
20030671,4,59,12,57,3,0, 
20030672,32,18,30,36,46,0, 
20030673,52,18,77,88,88,0, 
20030674,99,55,70,6,35,0, 
20030675,70,14,1,8,83,0, 
20030676,2,44,30,57,56,0, 
20030677,38,66,26,22,83,0, 
20030678,53,43,78,0,12,0, 
20030679,8,1,58,0,45,0, 
20030680,48,72,47,47,40,0, 
20030681,47,88,4,40,8,0, 
20030682,25,69,50,58,73,0, 
20030683,1,71,33,60,58,0, 
20030684,28,15,54,44,67,0, 
20030685,30,37,32,71,68,0, 
20030686,72,22,31,70,34,0, 
20030687,46,31,71,99,12,0, 
20030688,38,0,23,61,78,0, 
20030689,4,35,8,33,2,0, 
20030690,81,19,40,1,64,0, 
20030691,14,63,48,49,32,0, 
20030692,61,55,1,81,22,0, 
20030693,86,24,26,29,79,0, 
20030694,32,55,76,88,73,0, 
20030695,15,17,41,88,4,0, 
20030696,77,20,74,67,12,0, 
20030697,70,39,84,50,37,0, 
20030698,31,2,79,57,96,0, 
20030699,56,48,91,77,70,0, 
20030700,11,43,4,55,49,0, 
20030701,45,24,18,29,98,0, 
20030702,69,82,15,97,42,0, 
20030703,91,38,23,44,90,0, 
20030704,20,72,42,20,38,0, 
20030705,44,34,60,22,88,0, 
20030706,38,13,49,23,25,0, 
20030707,20,31,47,63,48,0, 
20030708,67,90,9,14,95,0, 
20030709,23,91,81,9,59,0, 
20030710,9,30,38,81,52,0, 
20030711,19,27,83,87,7,0, 
20030712,2,66,45,23,39,0, 
20030713,30,58,81,39,83,0, 
20030714,37,95,46,60,19,0, 
20030715,99,61,58,24,3,0, 
20030716,91,11,9,89,86,0, 
20030717,2,24,90,60,2,0, 
20030718,25,74,27,23,95,0, 
20030719,29,21,71,72,47,0, 
20030720,57,14,84,96,58,0, 
20030721,74,61,98,44,68,0, 
20030722,1,64,49,78,45,0, 
20030723,11,99,70,82,13,0, 
20030724,64,23,59,3,22,0, 
20030725,22,26,90,72,84,0, 
20030726,80,32,82,88,85,0, 
20030727,58,37,53,3,70,0, 
20030728,9,52,16,82,94,0, 
20030729,50,8,48,38,26,0, 
20030730,43,39,30,86,29,0, 
20030731,77,35,10,81,5,0, 
20030732,33,16,67,96,2,0, 
20030733,29,10,80,90,98,0, 
20030734,85,14,42,59,41,0, 
20030735,23,10,31,92,34,0, 
20030736,10,40,13,39,20,0, 
20030737,32,47,25,83,89,0, 
20030738,26,40,35,70,32,0, 
20030739,32,83,70,90,46,0, 
20030740,9,11,4,27,55,0, 
20030741,59,30,82,98,78,0, 
20030742,75,45,46,65,63,0, 
20030743,79,11,69,6,90,0, 
20030744,53,16,19,51,66,0, 
20030745,1,12,7,26,91,0, 
20030746,35,93,48,74,36,0, 
20030747,25,61,38,51,15,0, 
20030748,39,15,96,41,49,0, 
20030749,42,83,0,86,31,0, 
20030750,69,43,29,25,42,0, 
20030751,78,70,95,59,77,0, 
20030752,63,93,35,47,47,0, 
20030753,28,90,7,19,45,0, 
20030754,92,81,5,8,74,0, 
20030755,84,4,49,74,21,0, 
20030756,83,4,35,21,6,0, 
20030757,86,51,75,8,71,0, 
20030758,41,34,7,32,61,0, 
20030759,70,35,80,14,97,0, 
20030760,9,22,21,91,27,0, 
20030761,37,58,40,76,87,0, 
20030762,20,8,38,19,89,0, 
20030763,20,37,28,28,12,0, 
20030764,18,25,37,39,3,0, 
20030765,72,93,95,12,76,0, 
20030766,57,14,73,66,69,0, 
20030767,67,83,43,36,45,0, 
20030768,7,75,54,94,35,0, 
20030769,26,37,22,94,89,0, 
20030770,15,34,22,27,6,0, 
20030771,70,37,93,0,15,0, 
20030772,18,35,24,33,85,0, 
20030773,67,88,27,92,40,0, 
20030774,96,14,81,7,91,0, 
20030775,79,84,9,90,61,0, 
