ID,国語,数学,英語,理科,社会,合計,判定
19990319,38,2,74,25,76,0, 
19990320,97,73,97,0,82,0, 
19990321,54,53,20,95,8,0, 
19990322,99,51,30,29,95,0, 
19990323,16,37,67,78,0,0, 
19990324,25,25,96,92,89,0, 
19990325,93,6,42,88,8,0, 
19990326,8,17,87,53,25,0, 
19990327,70,85,84,72,4,0, 
19990328,48,29,0,82,1,0, 
19990329,94,71,63,82,74,0, 
19990330,50,68,87,21,66,0, 
19990331,74,56,1,84,59,0, 
19990332,96,28,5,94,99,0, 
19990333,81,6,69,6,22,0, 
19990334,62,37,98,13,34,0, 
19990335,9,81,41,65,4,0, 
19990336,3,4,50,23,59,0, 
19990337,74,56,67,79,85,0, 
19990338,20,81,7,70,20,0, 
19990339,39,17,8,75,87,0, 
19990340,82,11,33,86,55,0, 
19990341,19,83,71,99,52,0, 
19990342,93,93,37,87,11,0, 
19990343,54,22,41,99,41,0, 
19990344,62,96,22,52,54,0, 
19990345,77,21,31,28,37,0, 
19990346,4,7,57,51,15,0, 
19990347,97,87,38,83,0,0, 
19990348,52,35,39,91,42,0, 
19990349,47,76,12,46,62,0, 
19990350,17,67,60,85,83,0, 
19990351,77,36,15,68,33,0, 
19990352,49,61,49,43,40,0, 
19990353,83,9,57,84,9,0, 
19990354,13,47,69,72,46,0, 
19990355,13,26,24,29,10,0, 
19990356,50,30,80,71,42,0, 
19990357,49,76,24,84,40,0, 
19990358,22,55,31,36,47,0, 
19990359,12,16,34,87,6,0, 
19990360,74,66,79,13,14,0, 
19990361,93,87,45,97,9,0, 
19990362,13,39,69,61,53,0, 
19990363,8,22,23,87,1,0, 
19990364,8,79,87,85,0,0, 
19990365,54,38,47,21,38,0, 
19990366,23,50,55,17,6,0, 
19990367,94,23,0,39,46,0, 
19990368,17,5,70,72,23,0, 
19990369,15,16,19,26,20,0, 
19990370,66,17,11,75,55,0, 
19990371,58,16,35,36,20,0, 
19990372,23,37,63,29,99,0, 
19990373,74,20,64,34,93,0, 
19990374,71,19,72,95,11,0, 
19990375,34,72,83,98,64,0, 
19990376,19,12,7,18,25,0, 
19990377,18,62,50,93,56,0, 
19990378,15,57,64,13,64,0, 
19990379,17,34,54,68,33,0, 
19990380,87,62,31,31,28,0, 
19990381,52,14,6,50,70,0, 
19990382,6,53,91,25,79,0, 
19990383,65,77,89,38,94,0, 
19990384,86,75,4,62,29,0, 
19990385,66,60,53,75,42,0, 
19990386,76,33,70,82,15,0, 
19990387,30,50,95,69,86,0, 
19990388,91,38,21,23,50,0, 
19990389,63,71,81,60,29,0, 
19990390,40,26,64,26,47,0, 
19990391,49,13,42,14,55,0, 
19990392,4,25,85,5,13,0, 
19990393,93,41,74,21,55,0, 
19990394,22,81,31,6,92,0, 
19990395,79,31,53,86,66,0, 
19990396,70,10,23,20,88,0, 
19990397,65,46,74,65,60,0, 
19990398,58,0,49,73,64,0, 
19990399,61,95,73,29,10,0, 
19990400,34,79,89,45,50,0, 
19990401,92,94,97,86,15,0, 
19990402,61,15,66,27,96,0, 
19990403,53,0,32,14,10,0, 
19990404,2,88,88,56,32,0, 
19990405,46,36,74,87,57,0, 
19990406,39,54,99,18,46,0, 
19990407,19,94,91,54,10,0, 
19990408,22,25,51,77,46,0, 
19990409,41,48,94,47,42,0, 
19990410,31,12,43,81,68,0, 
19990411,45,6,5,17,56,0, 
19990412,76,87,35,90,54,0, 
19990413,3,84,73,92,13,0, 
19990414,46,77,87,20,79,0, 
19990415,12,25,41,14,74,0, 
19990416,78,95,96,24,65,0, 
19990417,7,53,9,77,65,0, 
19990418,86,21,41,40,82,0, 
19990419,25,1,68,47,82,0, 
19990420,82,21,47,27,35,0, 
19990421,83,82,14,66,14,0, 
19990422,39,23,6,13,46,0, 
19990423,52,83,44,0,47,0, 
19990424,5,81,54,14,97,0, 
19990425,17,2,40,54,61,0, 
19990426,94,13,41,90,77,0, 
19990427,43,72,7,7,55,0, 
19990428,64,16,0,55,81,0, 
19990429,2,35,3,51,89,0, 
19990430,49,18,3,33,61,0, 
19990431,13,49,32,80,95,0, 
19990432,7,56,97,68,6,0, 
19990433,51,81,91,23,57,0, 
19990434,21,13,47,73,9,0, 
19990435,26,62,23,61,65,0, 
19990436,65,93,18,13,65,0, 
19990437,78,2,19,64,87,0, 
19990438,80,40,20,9,4,0, 
19990439,79,69,33,7,68,0, 
19990440,49,17,24,3,31,0, 
19990441,67,99,51,60,23,0, 
19990442,23,49,9,94,5,0, 
19990443,3,19,24,36,54,0, 
19990444,40,81,20,98,27,0, 
19990445,75,5,91,88,91,0, 
19990446,14,51,86,8,14,0, 
19990447,63,33,34,19,17,0, 
19990448,9,86,63,90,70,0, 
19990449,56,36,78,26,46,0, 
19990450,26,43,51,71,49,0, 
19990451,56,58,99,45,47,0, 
19990452,12,13,54,33,72,0, 
19990453,46,23,40,1,52,0, 
19990454,67,5,80,35,85,0, 
19990455,56,28,30,6,98,0, 
19990456,35,25,76,33,64,0, 
19990457,4,21,92,39,13,0, 
19990458,5,50,82,34,30,0, 
19990459,64,54,33,28,12,0, 
19990460,51,53,37,92,18,0, 
19990461,55,60,49,3,16,0, 
19990462,66,52,38,3,13,0, 
19990463,71,28,38,48,97,0, 
19990464,96,77,89,52,86,0, 
19990465,75,14,11,75,92,0, 
19990466,65,34,34,15,98,0, 
19990467,19,98,89,74,99,0, 
19990468,97,65,66,72,61,0, 
19990469,9,15,85,78,60,0, 
19990470,14,18,54,27,78,0, 
19990471,16,71,30,2,20,0, 
19990472,96,11,71,66,94,0, 
19990473,25,10,51,65,51,0, 
19990474,2,76,50,82,11,0, 
19990475,1,56,30,27,16,0, 
19990476,73,15,31,88,9,0, 
19990477,26,53,63,46,9,0, 
19990478,6,53,38,59,64,0, 
19990479,55,48,16,33,3,0, 
19990480,68,73,44,72,87,0, 
19990481,73,74,88,53,24,0, 
19990482,75,29,27,16,68,0, 
19990483,34,9,31,20,83,0, 
19990484,89,26,12,98,28,0, 
19990485,1,32,4,54,20,0, 
19990486,82,71,62,62,99,0, 
19990487,4,5,52,54,53,0, 
19990488,17,2,54,71,91,0, 
19990489,18,33,16,18,95,0, 
19990490,29,40,77,37,1,0, 
19990491,69,70,45,38,5,0, 
19990492,29,65,99,72,65,0, 
19990493,47,57,4,9,30,0, 
19990494,98,80,58,33,77,0, 
19990495,38,9,10,55,48,0, 
19990496,64,5,67,48,75,0, 
19990497,86,27,5,28,77,0, 
19990498,9,62,38,15,97,0, 
19990499,68,11,71,22,16,0, 
19990500,56,26,68,44,31,0, 
19990501,90,21,41,77,85,0, 
19990502,37,21,13,18,7,0, 
19990503,66,45,20,94,40,0, 
19990504,21,40,68,91,83,0, 
19990505,98,90,32,4,50,0, 
19990506,69,12,41,23,1,0, 
19990507,19,28,32,15,2,0, 
19990508,29,81,83,30,70,0, 
19990509,20,12,95,89,82,0, 
19990510,92,96,42,28,85,0, 
19990511,67,1,82,64,47,0, 
19990512,88,19,28,21,31,0, 
19990513,57,43,94,54,66,0, 
19990514,88,43,50,95,43,0, 
19990515,48,64,77,88,37,0, 
19990516,28,48,79,10,94,0, 
19990517,52,71,1,34,11,0, 
19990518,38,42,23,17,16,0, 
19990519,22,99,35,86,22,0, 
19990520,20,34,8,43,54,0, 
19990521,74,19,45,35,13,0, 
19990522,18,95,17,58,84,0, 
19990523,74,23,15,13,60,0, 
19990524,46,3,25,66,57,0, 
19990525,19,0,44,93,73,0, 
19990526,19,68,72,50,89,0, 
19990527,10,36,9,12,3,0, 
19990528,21,34,76,77,72,0, 
19990529,20,55,6,4,20,0, 
19990530,1,96,22,16,31,0, 
19990531,35,35,81,10,4,0, 
19990532,80,30,27,41,90,0, 
19990533,41,96,36,82,93,0, 
19990534,2,40,58,78,7,0, 
19990535,3,31,27,18,26,0, 
19990536,30,77,23,41,65,0, 
19990537,4,11,69,71,50,0, 
19990538,42,12,47,83,14,0, 
19990539,1,77,85,77,92,0, 
19990540,85,70,89,74,53,0, 
19990541,87,78,98,62,53,0, 
19990542,71,21,94,83,13,0, 
19990543,24,43,86,40,62,0, 
19990544,83,5,45,1,71,0, 
19990545,26,85,26,20,6,0, 
19990546,43,41,54,81,49,0, 
19990547,55,78,16,33,48,0, 
19990548,57,61,42,52,98,0, 
19990549,80,41,95,81,54,0, 
19990550,49,56,94,64,15,0, 
19990551,65,61,73,4,40,0, 
19990552,28,21,60,21,57,0, 
19990553,32,34,68,98,74,0, 
19990554,73,49,88,25,66,0, 
19990555,26,45,61,88,89,0, 
19990556,54,14,49,38,53,0, 
19990557,69,7,0,26,14,0, 
19990558,43,10,42,15,36,0, 
19990559,29,80,2,53,86,0, 
19990560,71,32,14,93,30,0, 
19990561,74,31,82,10,54,0, 
19990562,73,28,43,69,9,0, 
19990563,27,97,42,28,28,0, 
19990564,65,56,7,15,39,0, 
19990565,75,41,8,34,70,0, 
19990566,45,84,85,87,80,0, 
19990567,83,88,7,93,90,0, 
19990568,71,95,41,74,40,0, 
19990569,82,98,64,22,90,0, 
19990570,1,75,80,48,13,0, 
19990571,62,79,20,72,45,0, 
19990572,25,28,97,1,95,0, 
19990573,6,49,0,20,71,0, 
19990574,76,81,5,47,74,0, 
19990575,56,28,60,37,31,0, 
19990576,4,16,87,38,26,0, 
19990577,82,93,18,13,99,0, 
19990578,51,30,45,83,51,0, 
19990579,7,64,72,94,84,0, 
19990580,32,29,55,99,48,0, 
19990581,62,30,54,43,4,0, 
19990582,65,65,86,47,94,0, 
19990583,87,31,22,4,91,0, 
19990584,21,86,59,47,86,0, 
19990585,38,17,52,63,15,0, 
19990586,71,45,95,75,83,0, 
19990587,42,96,11,90,37,0, 
19990588,57,81,43,88,93,0, 
19990589,39,85,59,44,76,0, 
19990590,21,76,41,94,29,0, 
19990591,98,73,12,70,5,0, 
19990592,10,26,52,93,23,0, 
19990593,2,47,91,51,45,0, 
19990594,83,98,14,87,16,0, 
19990595,4,51,50,33,35,0, 
19990596,55,53,5,35,82,0, 
19990597,58,97,71,69,57,0, 
19990598,8,49,34,63,29,0, 
19990599,43,74,81,53,39,0, 
19990600,96,50,26,66,84,0, 
19990601,41,38,49,19,93,0, 
19990602,81,17,71,9,22,0, 
19990603,98,7,4,75,23,0, 
19990604,91,98,68,95,72,0, 
19990605,74,56,64,42,65,0, 
19990606,32,24,4,51,31,0, 
19990607,0,45,44,45,82,0, 
19990608,88,57,36,85,52,0, 
19990609,87,72,3,67,73,0, 
19990610,50,77,34,74,83,0, 
19990611,3,5,26,20,81,0, 
19990612,91,46,62,50,88,0, 
19990613,8,61,51,90,46,0, 
19990614,24,75,32,71,74,0, 
19990615,7,2,89,18,71,0, 
19990616,37,92,12,68,24,0, 
19990617,36,62,73,95,35,0, 
19990618,59,0,30,28,19,0, 
19990619,4,71,27,42,5,0, 
19990620,19,85,82,13,11,0, 
19990621,81,23,60,81,40,0, 
19990622,56,97,41,76,18,0, 
19990623,5,11,72,76,81,0, 
19990624,92,16,33,10,84,0, 
19990625,73,56,41,52,10,0, 
19990626,25,74,33,49,49,0, 
19990627,2,16,90,86,36,0, 
19990628,10,3,21,43,6,0, 
19990629,11,68,80,17,29,0, 
19990630,93,11,81,29,16,0, 
19990631,53,87,77,48,21,0, 
19990632,3,91,32,61,74,0, 
19990633,63,46,39,97,4,0, 
19990634,88,28,30,54,87,0, 
19990635,92,55,73,15,69,0, 
19990636,4,84,19,10,90,0, 
19990637,32,36,42,8,68,0, 
19990638,71,65,34,73,82,0, 
19990639,87,20,64,86,56,0, 
19990640,23,36,52,94,11,0, 
19990641,74,14,21,67,63,0, 
19990642,10,35,31,2,62,0, 
19990643,61,45,79,93,64,0, 
19990644,56,70,77,52,38,0, 
19990645,14,64,35,58,14,0, 
19990646,6,43,91,56,19,0, 
19990647,2,40,76,59,33,0, 
19990648,60,75,15,30,69,0, 
19990649,10,62,16,74,90,0, 
19990650,50,93,18,13,70,0, 
19990651,22,41,1,47,20,0, 
19990652,7,2,46,54,7,0, 
19990653,22,95,35,90,74,0, 
19990654,41,53,51,6,54,0, 
19990655,94,13,45,79,12,0, 
19990656,37,28,54,14,74,0, 
19990657,77,1,28,7,44,0, 
19990658,70,34,16,81,95,0, 
19990659,52,98,97,54,29,0, 
19990660,70,78,26,12,91,0, 
19990661,93,74,64,58,22,0, 
19990662,95,36,4,3,31,0, 
19990663,25,64,87,61,92,0, 
19990664,19,44,75,74,12,0, 
19990665,68,80,9,63,2,0, 
19990666,15,92,76,37,83,0, 
19990667,2,80,30,0,23,0, 
19990668,61,3,84,31,81,0, 
19990669,40,87,47,65,2,0, 
19990670,31,82,43,34,48,0, 
19990671,34,53,22,95,99,0, 
19990672,67,43,74,43,24,0, 
19990673,99,93,75,50,48,0, 
19990674,94,40,66,42,17,0, 
19990675,89,33,28,88,12,0, 
19990676,86,62,68,73,14,0, 
19990677,60,92,38,2,16,0, 
19990678,25,11,67,1,13,0, 
19990679,21,75,51,82,61,0, 
19990680,18,95,22,3,1,0, 
19990681,5,87,16,32,43,0, 
19990682,66,97,59,95,77,0, 
19990683,85,49,23,69,79,0, 
19990684,72,8,18,45,56,0, 
19990685,16,46,8,17,86,0, 
19990686,51,80,92,36,47,0, 
19990687,43,82,23,93,29,0, 
19990688,30,24,80,76,75,0, 
19990689,38,11,57,57,62,0, 
19990690,80,7,44,42,6,0, 
19990691,82,52,86,32,34,0, 
19990692,0,70,47,78,25,0, 
19990693,2,6,64,42,53,0, 
19990694,22,21,59,99,19,0, 
19990695,97,29,23,37,17,0, 
19990696,91,36,41,49,86,0, 
19990697,30,3,15,20,33,0, 
19990698,57,38,49,48,17,0, 
19990699,12,20,40,94,61,0, 
19990700,97,14,56,74,53,0, 
19990701,37,73,46,30,60,0, 
19990702,63,37,53,35,31,0, 
19990703,32,68,64,64,64,0, 
19990704,14,9,35,23,45,0, 
19990705,27,5,40,94,53,0, 
19990706,16,88,22,39,47,0, 
19990707,8,61,95,60,37,0, 
19990708,51,17,86,20,55,0, 
19990709,12,84,72,78,42,0, 
19990710,54,59,17,51,43,0, 
19990711,91,31,98,64,21,0, 
19990712,49,28,95,95,90,0, 
19990713,12,47,18,46,32,0, 
19990714,90,66,5,55,72,0, 
19990715,25,74,42,88,99,0, 
19990716,67,70,19,56,97,0, 
19990717,84,82,71,77,45,0, 
19990718,88,2,35,92,18,0, 
19990719,17,54,42,60,91,0, 
19990720,6,5,91,85,10,0, 
19990721,92,86,87,85,72,0, 
19990722,46,44,17,10,94,0, 
19990723,8,91,97,79,96,0, 
19990724,14,55,42,57,26,0, 
19990725,88,81,31,93,56,0, 
19990726,80,60,28,62,97,0, 
19990727,16,86,80,58,54,0, 
19990728,17,94,82,1,25,0, 
19990729,33,10,6,90,20,0, 
19990730,69,71,71,48,83,0, 
19990731,3,61,98,88,3,0, 
19990732,19,91,2,34,57,0, 
19990733,19,30,89,5,57,0, 
19990734,88,22,27,83,45,0, 
19990735,24,80,65,81,80,0, 
19990736,6,54,36,28,93,0, 
19990737,50,79,68,40,25,0, 
19990738,22,87,0,52,58,0, 
19990739,75,32,91,34,65,0, 
19990740,40,88,4,33,81,0, 
19990741,80,36,99,69,25,0, 
19990742,40,95,50,11,61,0, 
19990743,68,76,98,20,52,0, 
19990744,37,51,85,81,59,0, 
19990745,28,67,81,16,55,0, 
19990746,35,19,74,42,81,0, 
19990747,51,55,40,20,8,0, 
19990748,6,83,34,72,59,0, 
19990749,30,79,43,83,84,0, 
19990750,70,5,14,19,25,0, 
19990751,77,25,78,90,41,0, 
19990752,6,30,1,9,19,0, 
19990753,0,47,59,43,79,0, 
19990754,19,54,93,15,61,0, 
19990755,67,10,1,17,89,0, 
19990756,91,80,66,51,69,0, 
19990757,76,6,49,84,41,0, 
19990758,61,38,29,12,73,0, 
19990759,66,6,77,72,86,0, 
19990760,37,11,9,97,0,0, 
19990761,54,90,79,82,23,0, 
19990762,11,35,55,3,86,0, 
19990763,92,84,68,36,15,0, 
19990764,23,90,9,38,2,0, 
19990765,4,26,84,82,46,0, 
19990766,71,93,9,90,42,0, 
19990767,53,13,60,23,56,0, 
19990768,55,73,11,16,14,0, 
19990769,6,30,50,80,92,0, 
19990770,15,24,12,53,85,0, 
19990771,97,51,23,89,33,0, 
19990772,77,70,24,30,83,0, 
19990773,47,26,43,0,83,0, 
19990774,7,56,44,37,60,0, 
19990775,8,73,98,62,54,0, 
