ID,国語,数学,英語,理科,社会,合計,判定
20120263,80,76,16,86,80,0, 
20120264,81,46,77,91,57,0, 
20120265,12,93,97,85,5,0, 
20120266,47,88,9,40,51,0, 
20120267,13,80,84,80,28,0, 
20120268,17,61,49,16,35,0, 
20120269,47,39,71,73,28,0, 
20120270,97,85,28,92,20,0, 
20120271,87,99,88,37,28,0, 
20120272,82,76,49,81,17,0, 
20120273,69,78,93,17,87,0, 
20120274,62,42,70,44,89,0, 
20120275,12,98,54,17,91,0, 
20120276,26,14,71,70,39,0, 
20120277,17,95,33,44,93,0, 
20120278,3,76,76,25,95,0, 
20120279,13,76,78,93,2,0, 
20120280,2,23,61,98,84,0, 
20120281,6,19,96,11,0,0, 
20120282,21,78,15,49,81,0, 
20120283,16,75,67,76,70,0, 
20120284,34,58,4,60,78,0, 
20120285,4,96,57,70,53,0, 
20120286,97,61,98,76,16,0, 
20120287,16,44,87,43,23,0, 
20120288,7,29,73,92,51,0, 
20120289,54,12,67,9,62,0, 
20120290,27,24,79,67,98,0, 
20120291,1,44,76,74,99,0, 
20120292,6,42,23,41,76,0, 
20120293,93,36,9,49,16,0, 
20120294,62,86,42,56,90,0, 
20120295,96,53,60,92,35,0, 
20120296,23,38,69,2,63,0, 
20120297,52,70,60,2,0,0, 
20120298,36,97,4,85,74,0, 
20120299,92,12,15,36,10,0, 
20120300,98,78,91,18,6,0, 
20120301,67,16,17,77,9,0, 
20120302,28,39,35,98,93,0, 
20120303,29,27,96,26,94,0, 
20120304,3,42,50,21,40,0, 
20120305,80,47,69,15,30,0, 
20120306,13,4,11,2,31,0, 
20120307,68,71,57,9,18,0, 
20120308,59,9,14,23,55,0, 
20120309,35,23,62,67,34,0, 
20120310,33,90,67,92,5,0, 
20120311,91,58,13,61,49,0, 
20120312,46,10,44,62,68,0, 
20120313,89,77,60,84,19,0, 
20120314,45,37,6,75,65,0, 
20120315,34,69,52,14,15,0, 
20120316,53,72,22,91,31,0, 
20120317,74,62,13,2,11,0, 
20120318,13,92,69,71,5,0, 
20120319,17,96,21,67,59,0, 
20120320,90,50,63,67,67,0, 
20120321,88,33,19,68,5,0, 
20120322,43,14,43,82,39,0, 
20120323,70,95,45,1,37,0, 
20120324,27,30,80,65,52,0, 
20120325,12,34,91,81,81,0, 
20120326,38,70,76,54,0,0, 
20120327,13,88,94,78,89,0, 
20120328,53,24,80,9,6,0, 
20120329,18,77,76,24,94,0, 
20120330,11,12,85,31,69,0, 
20120331,98,8,15,82,64,0, 
20120332,91,91,8,9,47,0, 
20120333,67,2,37,1,91,0, 
20120334,33,14,11,47,49,0, 
20120335,73,56,68,68,64,0, 
20120336,18,97,39,75,67,0, 
20120337,62,96,4,58,59,0, 
20120338,14,40,50,23,30,0, 
20120339,50,67,60,85,26,0, 
20120340,7,40,8,65,58,0, 
20120341,49,36,1,12,28,0, 
20120342,97,64,4,43,64,0, 
20120343,36,63,30,64,12,0, 
20120344,48,44,94,95,81,0, 
20120345,80,77,98,58,89,0, 
20120346,0,45,16,4,70,0, 
20120347,42,59,79,59,40,0, 
20120348,41,81,37,51,16,0, 
20120349,49,55,3,99,59,0, 
20120350,43,13,86,78,72,0, 
20120351,12,2,99,22,2,0, 
20120352,13,74,4,87,64,0, 
20120353,20,20,4,42,73,0, 
20120354,42,1,47,17,69,0, 
20120355,87,19,53,18,47,0, 
20120356,49,9,91,75,6,0, 
20120357,25,94,83,36,26,0, 
20120358,19,53,41,84,34,0, 
20120359,73,77,51,12,27,0, 
20120360,32,83,39,56,0,0, 
20120361,86,41,26,70,23,0, 
20120362,50,27,73,44,51,0, 
20120363,18,6,60,99,87,0, 
20120364,32,92,61,53,93,0, 
20120365,45,36,53,32,50,0, 
20120366,35,19,28,98,99,0, 
20120367,64,99,70,50,80,0, 
20120368,36,41,7,92,65,0, 
20120369,51,9,53,98,40,0, 
20120370,34,37,24,25,41,0, 
20120371,31,5,50,54,0,0, 
20120372,48,31,21,48,26,0, 
20120373,40,26,28,27,31,0, 
20120374,76,12,81,64,42,0, 
20120375,98,88,60,92,68,0, 
20120376,59,81,14,80,33,0, 
20120377,33,87,27,72,99,0, 
20120378,41,41,50,0,37,0, 
20120379,51,78,66,22,23,0, 
20120380,8,31,68,81,18,0, 
20120381,21,5,51,43,59,0, 
20120382,83,85,10,4,3,0, 
20120383,27,23,66,26,80,0, 
20120384,97,3,10,12,29,0, 
20120385,71,84,79,98,49,0, 
20120386,78,33,57,31,61,0, 
20120387,49,71,42,17,5,0, 
20120388,72,58,62,58,74,0, 
20120389,85,81,53,9,82,0, 
20120390,64,98,68,3,41,0, 
20120391,91,60,84,87,82,0, 
20120392,9,84,52,30,14,0, 
20120393,22,6,51,46,46,0, 
20120394,11,85,39,69,75,0, 
20120395,8,85,45,65,25,0, 
20120396,74,41,95,21,88,0, 
20120397,81,98,28,39,87,0, 
20120398,46,91,29,69,68,0, 
20120399,98,7,93,38,69,0, 
20120400,67,12,57,22,14,0, 
20120401,77,10,70,58,29,0, 
20120402,97,95,7,86,57,0, 
20120403,34,63,79,43,78,0, 
20120404,91,73,50,16,50,0, 
20120405,33,75,71,30,15,0, 
20120406,35,18,1,16,97,0, 
20120407,27,47,62,61,95,0, 
20120408,42,36,85,34,66,0, 
20120409,35,40,24,44,95,0, 
20120410,94,56,18,25,58,0, 
20120411,16,65,29,16,90,0, 
20120412,63,26,35,74,89,0, 
20120413,55,17,14,76,68,0, 
20120414,64,37,90,34,43,0, 
20120415,30,57,49,38,50,0, 
20120416,63,1,96,82,22,0, 
20120417,91,26,64,5,39,0, 
20120418,25,87,93,11,51,0, 
20120419,17,98,19,95,14,0, 
20120420,67,0,5,66,13,0, 
20120421,42,21,57,95,78,0, 
20120422,89,26,71,75,21,0, 
20120423,89,2,97,36,14,0, 
20120424,75,39,97,60,36,0, 
20120425,23,83,88,47,63,0, 
20120426,94,11,10,76,26,0, 
20120427,95,42,48,49,28,0, 
20120428,3,0,54,47,87,0, 
20120429,20,34,42,17,75,0, 
20120430,25,93,91,31,87,0, 
20120431,60,22,61,84,46,0, 
20120432,4,71,87,90,96,0, 
20120433,70,54,61,63,78,0, 
20120434,39,78,75,54,15,0, 
20120435,12,98,25,63,60,0, 
20120436,64,39,41,18,79,0, 
20120437,25,17,55,18,97,0, 
20120438,73,73,7,42,90,0, 
20120439,47,65,61,83,67,0, 
20120440,26,22,11,96,54,0, 
20120441,69,34,48,79,70,0, 
20120442,15,3,41,88,29,0, 
20120443,27,81,58,17,65,0, 
20120444,63,99,90,84,7,0, 
20120445,63,82,60,27,60,0, 
20120446,20,65,44,71,38,0, 
20120447,19,5,84,55,91,0, 
20120448,9,74,20,52,4,0, 
20120449,95,42,63,94,92,0, 
20120450,51,20,78,29,70,0, 
20120451,53,65,57,90,80,0, 
20120452,14,1,68,23,35,0, 
20120453,91,42,85,69,33,0, 
20120454,70,64,34,35,85,0, 
20120455,63,92,3,54,71,0, 
20120456,6,13,71,83,35,0, 
20120457,14,67,68,57,18,0, 
20120458,43,29,46,57,68,0, 
20120459,29,50,70,49,99,0, 
20120460,27,34,28,96,45,0, 
20120461,1,34,54,94,27,0, 
20120462,8,69,25,24,72,0, 
20120463,55,42,19,34,23,0, 
20120464,43,73,2,21,63,0, 
20120465,67,77,81,77,12,0, 
20120466,3,28,87,86,92,0, 
20120467,44,76,36,50,78,0, 
20120468,56,77,4,90,33,0, 
20120469,59,97,36,0,22,0, 
20120470,89,72,68,59,31,0, 
20120471,45,25,94,98,87,0, 
20120472,88,52,3,89,7,0, 
20120473,4,71,7,26,26,0, 
20120474,43,96,81,26,6,0, 
20120475,70,47,0,61,61,0, 
20120476,54,93,75,4,38,0, 
20120477,3,44,95,24,10,0, 
20120478,4,25,92,57,85,0, 
20120479,78,3,5,60,20,0, 
20120480,65,10,72,37,90,0, 
20120481,82,49,79,11,97,0, 
20120482,38,6,17,29,74,0, 
20120483,82,8,93,47,1,0, 
20120484,54,78,9,62,59,0, 
20120485,57,65,95,26,32,0, 
20120486,19,51,76,50,41,0, 
20120487,11,37,50,81,22,0, 
20120488,32,52,38,60,44,0, 
20120489,92,9,30,56,80,0, 
20120490,49,63,18,88,61,0, 
20120491,92,26,95,70,0,0, 
20120492,16,37,25,4,27,0, 
20120493,5,71,64,46,81,0, 
20120494,78,44,42,2,63,0, 
20120495,76,21,8,36,43,0, 
20120496,77,25,8,82,23,0, 
20120497,53,42,54,89,20,0, 
20120498,44,74,32,53,78,0, 
20120499,14,15,6,53,1,0, 
20120500,72,93,93,69,12,0, 
20120501,30,43,48,25,42,0, 
20120502,3,83,73,95,22,0, 
20120503,13,92,95,39,17,0, 
20120504,50,4,70,63,19,0, 
20120505,50,21,54,93,78,0, 
20120506,14,34,19,31,12,0, 
20120507,81,64,17,71,4,0, 
20120508,16,17,7,56,46,0, 
20120509,10,83,17,94,15,0, 
20120510,92,38,73,67,1,0, 
20120511,28,5,2,35,51,0, 
20120512,87,54,53,17,7,0, 
20120513,90,7,81,60,28,0, 
20120514,27,67,96,7,12,0, 
20120515,42,61,94,97,33,0, 
20120516,6,48,4,64,91,0, 
20120517,2,62,31,12,9,0, 
20120518,83,35,63,65,33,0, 
20120519,42,88,15,69,38,0, 
20120520,79,8,92,82,32,0, 
20120521,36,9,80,33,32,0, 
20120522,80,24,23,57,95,0, 
20120523,7,99,32,85,23,0, 
20120524,13,83,94,40,72,0, 
20120525,66,47,15,41,15,0, 
20120526,20,58,13,68,33,0, 
20120527,73,24,16,88,26,0, 
20120528,74,49,27,51,43,0, 
20120529,80,90,10,44,9,0, 
20120530,42,96,58,1,18,0, 
20120531,77,97,94,79,46,0, 
20120532,79,17,66,79,75,0, 
20120533,48,93,22,4,64,0, 
20120534,75,97,72,87,12,0, 
20120535,7,30,76,19,87,0, 
20120536,91,20,79,75,15,0, 
20120537,53,33,33,56,70,0, 
20120538,78,65,42,88,49,0, 
20120539,96,38,92,15,90,0, 
20120540,16,2,98,20,77,0, 
20120541,75,72,90,39,16,0, 
20120542,52,55,28,82,73,0, 
20120543,63,88,43,45,69,0, 
20120544,45,58,33,49,57,0, 
20120545,37,8,49,55,64,0, 
20120546,3,13,28,4,91,0, 
20120547,2,86,63,48,86,0, 
20120548,9,17,76,88,79,0, 
20120549,70,6,22,26,33,0, 
20120550,1,24,75,0,13,0, 
20120551,21,35,74,4,44,0, 
20120552,57,84,61,7,22,0, 
20120553,57,38,34,46,74,0, 
20120554,66,76,47,72,11,0, 
20120555,82,40,88,45,47,0, 
20120556,65,49,32,49,92,0, 
20120557,45,54,35,17,59,0, 
20120558,74,13,72,83,49,0, 
20120559,23,63,1,33,21,0, 
20120560,79,33,43,69,26,0, 
20120561,20,16,47,63,65,0, 
20120562,77,68,21,98,26,0, 
20120563,34,93,18,91,57,0, 
20120564,52,13,89,63,61,0, 
20120565,42,54,90,36,38,0, 
20120566,22,44,59,88,2,0, 
20120567,57,20,72,84,73,0, 
20120568,90,16,17,80,6,0, 
20120569,36,32,7,97,67,0, 
20120570,32,9,47,45,51,0, 
20120571,91,47,10,9,65,0, 
20120572,23,88,31,87,26,0, 
20120573,60,86,23,94,55,0, 
20120574,83,99,93,21,2,0, 
20120575,86,28,96,77,95,0, 
20120576,26,17,58,67,37,0, 
20120577,38,66,97,5,45,0, 
20120578,29,68,50,11,19,0, 
20120579,14,34,75,57,61,0, 
20120580,9,49,43,20,58,0, 
20120581,1,45,5,3,87,0, 
20120582,19,13,86,33,0,0, 
20120583,38,89,92,74,76,0, 
20120584,76,92,28,58,9,0, 
20120585,86,9,88,68,50,0, 
20120586,79,23,24,56,55,0, 
20120587,17,73,59,18,62,0, 
20120588,69,67,77,15,92,0, 
20120589,86,13,64,76,88,0, 
20120590,9,67,71,98,61,0, 
20120591,12,2,58,57,53,0, 
20120592,39,39,78,96,83,0, 
20120593,27,10,28,47,68,0, 
20120594,29,83,3,54,48,0, 
20120595,23,9,89,64,88,0, 
20120596,0,58,92,24,83,0, 
20120597,32,86,28,22,69,0, 
20120598,11,94,16,9,97,0, 
20120599,61,81,99,67,8,0, 
20120600,50,19,20,88,47,0, 
20120601,92,59,51,29,15,0, 
20120602,86,17,19,55,14,0, 
20120603,87,87,42,76,66,0, 
20120604,21,40,92,79,32,0, 
20120605,62,37,68,69,22,0, 
20120606,57,12,97,76,39,0, 
20120607,80,99,37,10,97,0, 
20120608,61,93,1,99,96,0, 
20120609,80,23,62,41,94,0, 
20120610,16,79,63,8,10,0, 
20120611,37,10,12,59,79,0, 
20120612,95,39,6,89,93,0, 
20120613,67,95,48,8,91,0, 
20120614,93,95,96,70,64,0, 
20120615,62,21,85,0,95,0, 
20120616,82,86,40,52,8,0, 
20120617,58,60,41,66,88,0, 
20120618,46,1,67,48,93,0, 
20120619,80,55,61,8,49,0, 
20120620,25,80,31,56,98,0, 
20120621,53,93,91,55,75,0, 
20120622,92,41,7,8,40,0, 
20120623,86,40,96,92,14,0, 
20120624,29,70,97,73,0,0, 
20120625,19,99,56,54,63,0, 
20120626,96,50,80,86,58,0, 
20120627,2,69,1,60,71,0, 
20120628,27,84,27,64,97,0, 
20120629,31,22,97,7,44,0, 
20120630,50,56,65,4,91,0, 
20120631,61,7,72,4,67,0, 
20120632,1,82,51,54,11,0, 
20120633,51,83,86,96,81,0, 
20120634,79,87,10,35,86,0, 
20120635,91,45,84,97,93,0, 
20120636,19,56,51,35,39,0, 
20120637,70,97,85,44,84,0, 
20120638,93,16,25,46,52,0, 
20120639,10,28,98,12,69,0, 
20120640,94,17,32,10,80,0, 
20120641,25,11,78,97,24,0, 
20120642,34,57,41,18,45,0, 
20120643,2,17,1,9,22,0, 
20120644,30,98,50,92,94,0, 
20120645,36,55,54,56,71,0, 
20120646,22,30,95,52,43,0, 
20120647,87,63,70,38,79,0, 
20120648,76,7,63,4,98,0, 
20120649,64,23,27,92,48,0, 
20120650,8,15,76,59,27,0, 
20120651,76,32,12,79,84,0, 
20120652,87,42,64,85,85,0, 
20120653,65,55,68,36,35,0, 
20120654,24,9,97,66,52,0, 
20120655,94,73,39,66,0,0, 
20120656,72,95,5,13,96,0, 
20120657,29,35,27,14,11,0, 
20120658,12,59,1,88,14,0, 
20120659,13,57,71,73,31,0, 
20120660,62,27,77,98,64,0, 
20120661,72,19,5,20,54,0, 
20120662,15,24,30,35,95,0, 
20120663,12,85,42,7,66,0, 
20120664,37,72,27,79,41,0, 
20120665,81,1,17,33,83,0, 
20120666,65,81,12,65,22,0, 
20120667,73,94,42,82,99,0, 
20120668,35,95,99,68,58,0, 
20120669,29,2,5,61,35,0, 
20120670,97,27,16,71,94,0, 
20120671,87,2,80,8,2,0, 
20120672,3,70,69,50,28,0, 
20120673,2,1,58,64,96,0, 
20120674,38,44,61,10,76,0, 
20120675,40,3,17,93,33,0, 
20120676,83,9,5,4,8,0, 
20120677,26,94,79,29,51,0, 
20120678,94,47,14,82,62,0, 
20120679,40,49,27,80,74,0, 
20120680,44,69,91,51,99,0, 
20120681,4,62,49,69,11,0, 
20120682,39,22,98,82,46,0, 
20120683,49,51,69,14,56,0, 
20120684,49,7,95,26,31,0, 
20120685,96,54,36,89,84,0, 
20120686,10,63,81,50,41,0, 
20120687,85,62,18,37,87,0, 
20120688,96,30,98,54,20,0, 
20120689,91,28,76,95,96,0, 
20120690,82,40,82,71,54,0, 
20120691,19,15,55,91,6,0, 
20120692,4,43,80,0,74,0, 
20120693,32,18,1,33,58,0, 
20120694,33,61,72,41,54,0, 
20120695,53,9,73,54,8,0, 
20120696,65,36,80,10,57,0, 
20120697,0,6,79,47,39,0, 
20120698,71,35,47,25,51,0, 
20120699,55,7,16,2,72,0, 
20120700,95,23,63,1,94,0, 
20120701,13,92,1,56,68,0, 
20120702,40,19,43,53,76,0, 
20120703,89,86,72,23,75,0, 
20120704,5,33,72,32,46,0, 
20120705,67,38,48,30,48,0, 
20120706,58,65,63,42,37,0, 
20120707,4,15,71,72,21,0, 
20120708,37,28,42,92,88,0, 
20120709,50,36,88,1,65,0, 
20120710,83,36,55,56,58,0, 
20120711,48,65,53,88,20,0, 
20120712,66,94,82,14,18,0, 
20120713,54,50,72,34,77,0, 
20120714,81,73,93,68,32,0, 
20120715,12,59,17,58,16,0, 
20120716,52,42,1,27,88,0, 
20120717,6,36,20,95,83,0, 
20120718,76,90,2,90,98,0, 
20120719,99,55,95,20,43,0, 
20120720,20,50,44,47,26,0, 
20120721,89,22,37,27,34,0, 
20120722,58,83,8,27,3,0, 
20120723,66,81,65,99,30,0, 
20120724,87,50,85,22,14,0, 
20120725,99,13,91,65,19,0, 
20120726,3,37,81,36,62,0, 
20120727,61,71,37,81,72,0, 
20120728,36,82,92,64,93,0, 
20120729,50,1,51,46,91,0, 
20120730,28,43,54,5,88,0, 
20120731,78,95,82,41,74,0, 
20120732,65,13,79,29,70,0, 
20120733,22,95,50,38,22,0, 
20120734,25,67,6,49,38,0, 
20120735,67,17,57,40,93,0, 
20120736,40,29,57,23,18,0, 
20120737,46,58,27,38,70,0, 
20120738,22,99,92,49,58,0, 
20120739,38,40,27,70,38,0, 
20120740,80,94,81,78,16,0, 
20120741,71,42,17,85,56,0, 
20120742,22,90,34,12,86,0, 
20120743,76,73,80,79,22,0, 
20120744,67,32,11,91,3,0, 
20120745,27,93,88,62,60,0, 
20120746,5,37,64,96,26,0, 
20120747,36,70,39,67,19,0, 
20120748,93,3,62,84,90,0, 
20120749,54,49,50,10,54,0, 
20120750,25,77,60,4,48,0, 
20120751,55,33,51,82,77,0, 
20120752,17,9,44,75,48,0, 
20120753,69,95,99,44,7,0, 
20120754,0,66,99,3,88,0, 
20120755,87,29,3,26,85,0, 
20120756,29,39,29,37,48,0, 
20120757,5,89,91,97,38,0, 
20120758,67,69,51,21,34,0, 
20120759,74,89,61,5,40,0, 
20120760,20,19,23,92,22,0, 
20120761,76,85,48,53,12,0, 
20120762,69,24,83,16,30,0, 
20120763,70,10,71,33,26,0, 
20120764,92,60,27,39,69,0, 
20120765,65,27,1,28,81,0, 
20120766,9,53,21,29,39,0, 
20120767,95,68,91,52,93,0, 
20120768,77,55,50,18,52,0, 
20120769,59,79,24,58,66,0, 
20120770,53,53,28,23,58,0, 
20120771,30,78,40,98,62,0, 
20120772,85,93,38,62,81,0, 
20120773,51,86,77,60,47,0, 
20120774,46,87,46,1,46,0, 
20120775,3,14,95,48,55,0, 
