ID,国語,数学,英語,理科,社会,合計,判定
20110144,78,25,19,61,57,240,不合格
20110145,44,1,67,26,19,157,不合格
20110146,22,58,3,29,40,152,不合格
20110147,55,99,52,10,89,305,合格
20110148,98,37,29,55,71,290,不合格
20110149,2,39,71,54,21,187,不合格
20110150,5,31,28,33,31,128,不合格
20110151,70,91,88,88,86,423,合格
20110152,86,95,31,59,3,274,不合格
20110153,75,22,38,14,75,224,不合格
20110154,1,64,28,33,35,161,不合格
20110155,68,2,35,94,62,261,不合格
20110156,6,21,7,5,87,126,不合格
20110157,26,34,29,65,62,216,不合格
20110158,11,42,2,79,81,215,不合格
20110159,79,75,78,2,91,325,合格
20110160,99,36,90,41,85,351,合格
20110161,16,44,35,58,67,220,不合格
20110162,87,39,58,39,93,316,合格
20110163,80,86,34,81,32,313,合格
20110164,19,64,83,74,71,311,合格
20110165,16,12,3,47,92,170,不合格
20110166,84,87,64,27,70,332,合格
20110167,3,9,15,65,48,140,不合格
20110168,34,98,44,27,6,209,不合格
20110169,19,94,79,1,57,250,不合格
20110170,66,97,30,29,16,238,不合格
20110171,15,6,82,86,67,256,不合格
20110172,55,75,51,13,95,289,不合格
20110173,76,38,29,37,91,271,不合格
20110174,38,0,0,92,42,172,不合格
20110175,81,52,45,25,44,247,不合格
20110176,18,40,93,75,62,288,不合格
20110177,39,5,1,1,3,49,不合格
20110178,27,67,21,79,39,233,不合格
20110179,24,42,86,8,71,231,不合格
20110180,48,52,48,22,35,205,不合格
20110181,73,51,38,32,9,203,不合格
20110182,19,59,28,66,31,203,不合格
20110183,32,48,7,16,28,131,不合格
20110184,21,83,12,45,76,237,不合格
20110185,46,21,44,90,52,253,不合格
20110186,92,33,24,65,92,306,合格
20110187,63,53,55,42,39,252,不合格
20110188,76,25,57,49,74,281,不合格
20110189,44,59,77,52,60,292,不合格
20110190,97,46,46,74,37,300,合格
20110191,88,80,8,78,45,299,不合格
20110192,26,11,80,38,8,163,不合格
20110193,70,88,46,70,19,293,不合格
20110194,20,10,22,3,39,94,不合格
20110195,54,38,70,97,39,298,不合格
20110196,10,90,61,28,0,189,不合格
20110197,86,83,82,0,62,313,合格
20110198,6,53,32,96,77,264,不合格
20110199,44,35,10,2,2,93,不合格
20110200,66,39,11,81,81,278,不合格
20110201,28,24,51,93,30,226,不合格
20110202,92,56,49,10,88,295,不合格
20110203,65,35,25,79,71,275,不合格
20110204,61,24,13,51,66,215,不合格
20110205,32,36,6,16,34,124,不合格
20110206,45,10,28,31,15,129,不合格
20110207,33,70,91,52,62,308,合格
20110208,14,66,6,79,80,245,不合格
20110209,65,15,1,64,79,224,不合格
20110210,74,14,50,68,4,210,不合格
20110211,59,68,45,84,54,310,合格
20110212,41,23,55,53,12,184,不合格
20110213,40,22,56,69,78,265,不合格
20110214,74,24,19,79,93,289,不合格
20110215,24,6,63,69,4,166,不合格
20110216,12,80,99,67,6,264,不合格
20110217,76,90,13,47,62,288,不合格
20110218,69,64,28,96,99,356,合格
20110219,34,48,73,29,33,217,不合格
20110220,52,49,53,8,24,186,不合格
20110221,55,92,56,26,19,248,不合格
20110222,68,76,2,69,71,286,不合格
20110223,47,63,90,94,70,364,合格
20110224,94,63,64,99,18,338,合格
20110225,30,51,19,18,82,200,不合格
20110226,22,34,90,30,82,258,不合格
20110227,64,62,10,19,95,250,不合格
20110228,8,45,12,0,18,83,不合格
20110229,56,15,22,19,56,168,不合格
20110230,9,81,14,62,36,202,不合格
20110231,35,65,94,16,80,290,不合格
20110232,80,40,21,63,54,258,不合格
20110233,32,48,90,60,14,244,不合格
20110234,45,70,16,38,10,179,不合格
20110235,11,46,94,98,25,274,不合格
20110236,35,12,67,46,86,246,不合格
20110237,47,68,67,8,50,240,不合格
20110238,30,52,72,74,5,233,不合格
20110239,38,31,47,50,4,170,不合格
20110240,70,9,1,30,88,198,不合格
20110241,71,25,8,80,66,250,不合格
20110242,65,21,61,35,88,270,不合格
20110243,84,4,65,62,43,258,不合格
20110244,46,2,66,58,8,180,不合格
20110245,10,17,94,80,77,278,不合格
20110246,51,22,74,36,69,252,不合格
20110247,18,35,40,14,73,180,不合格
20110248,13,41,90,31,66,241,不合格
20110249,43,31,30,50,5,159,不合格
20110250,64,21,41,96,60,282,不合格
20110251,90,75,45,25,5,240,不合格
20110252,64,40,78,81,27,290,不合格
20110253,65,92,65,81,68,371,合格
20110254,20,50,42,59,53,224,不合格
20110255,31,57,24,44,24,180,不合格
20110256,38,71,19,21,95,244,不合格
20110257,43,71,70,23,39,246,不合格
20110258,0,31,2,5,90,128,不合格
20110259,71,24,28,48,23,194,不合格
20110260,44,68,89,24,79,304,合格
20110261,55,25,9,39,48,176,不合格
20110262,18,56,79,86,25,264,不合格
20110263,79,71,7,75,47,279,不合格
20110264,7,43,72,93,34,249,不合格
20110265,70,62,83,10,23,248,不合格
20110266,85,56,38,25,4,208,不合格
20110267,76,89,45,59,97,366,合格
20110268,32,35,21,5,16,109,不合格
20110269,43,66,46,39,67,261,不合格
20110270,60,21,46,56,92,275,不合格
20110271,15,83,82,56,51,287,不合格
20110272,7,81,57,47,56,248,不合格
20110273,5,8,57,67,18,155,不合格
20110274,79,62,22,38,37,238,不合格
20110275,90,67,96,83,29,365,合格
20110276,86,22,77,35,12,232,不合格
20110277,30,2,38,47,69,186,不合格
20110278,60,57,8,77,53,255,不合格
20110279,2,69,13,43,58,185,不合格
20110280,79,1,3,9,43,135,不合格
20110281,97,58,72,64,15,306,合格
20110282,45,74,77,5,33,234,不合格
20110283,41,84,47,92,55,319,合格
20110284,54,97,53,47,70,321,合格
20110285,90,4,88,75,75,332,合格
20110286,4,80,21,75,1,181,不合格
20110287,10,55,24,39,8,136,不合格
20110288,34,19,9,55,33,150,不合格
20110289,77,23,41,83,19,243,不合格
20110290,43,24,3,49,35,154,不合格
20110291,94,98,15,94,37,338,合格
20110292,50,42,9,67,36,204,不合格
20110293,76,82,95,89,56,398,合格
20110294,11,40,24,88,58,221,不合格
20110295,29,80,12,78,67,266,不合格
20110296,78,68,84,35,86,351,合格
20110297,25,69,89,56,59,298,不合格
20110298,92,45,6,12,7,162,不合格
20110299,51,0,34,60,7,152,不合格
20110300,91,26,72,84,4,277,不合格
20110301,12,92,70,69,1,244,不合格
20110302,89,89,52,26,2,258,不合格
20110303,60,44,58,95,21,278,不合格
20110304,95,87,96,84,54,416,合格
20110305,47,36,46,16,0,145,不合格
20110306,23,81,58,15,96,273,不合格
20110307,18,15,82,42,68,225,不合格
20110308,34,64,85,49,70,302,合格
20110309,25,43,23,79,88,258,不合格
20110310,74,84,47,54,26,285,不合格
20110311,79,18,16,96,75,284,不合格
20110312,54,8,39,39,12,152,不合格
20110313,2,84,74,27,12,199,不合格
20110314,88,2,37,94,83,304,合格
20110315,47,80,13,30,37,207,不合格
20110316,8,28,17,21,86,160,不合格
20110317,51,65,41,99,49,305,合格
20110318,29,60,51,90,82,312,合格
20110319,77,47,75,51,59,309,合格
20110320,7,14,55,93,3,172,不合格
20110321,2,39,70,93,28,232,不合格
20110322,77,10,28,27,92,234,不合格
20110323,74,8,87,57,41,267,不合格
20110324,93,45,56,90,27,311,合格
20110325,81,7,54,80,99,321,合格
20110326,40,10,36,74,16,176,不合格
20110327,43,57,46,4,10,160,不合格
20110328,87,13,76,79,68,323,合格
20110329,32,33,61,7,51,184,不合格
20110330,42,87,57,2,69,257,不合格
20110331,53,58,94,72,84,361,合格
20110332,53,95,84,15,64,311,合格
20110333,46,91,98,52,88,375,合格
20110334,11,66,15,66,55,213,不合格
20110335,19,70,47,94,53,283,不合格
20110336,72,19,90,90,79,350,合格
20110337,34,84,54,84,30,286,不合格
20110338,99,51,54,89,99,392,合格
20110339,95,21,52,33,75,276,不合格
20110340,13,64,32,58,73,240,不合格
20110341,92,46,11,76,57,282,不合格
20110342,65,17,97,67,71,317,合格
20110343,75,58,21,71,58,283,不合格
20110344,33,57,90,99,91,370,合格
20110345,42,62,65,12,35,216,不合格
20110346,10,63,8,54,52,187,不合格
20110347,86,74,38,62,75,335,合格
20110348,45,24,37,56,34,196,不合格
20110349,91,74,19,73,45,302,合格
20110350,70,68,22,14,5,179,不合格
20110351,81,26,48,84,10,249,不合格
20110352,69,0,35,69,37,210,不合格
20110353,3,94,97,90,40,324,合格
20110354,81,44,15,10,83,233,不合格
20110355,99,23,78,40,17,257,不合格
20110356,45,64,11,22,95,237,不合格
20110357,20,29,20,68,88,225,不合格
20110358,80,12,76,72,21,261,不合格
20110359,60,18,75,15,77,245,不合格
20110360,54,15,2,51,56,178,不合格
20110361,18,89,69,22,74,272,不合格
20110362,45,61,60,27,71,264,不合格
20110363,59,92,27,5,12,195,不合格
20110364,87,30,81,54,20,272,不合格
20110365,14,82,89,54,77,316,合格
20110366,18,5,3,18,99,143,不合格
20110367,74,14,86,33,96,303,合格
20110368,10,10,50,23,59,152,不合格
20110369,89,67,56,68,15,295,不合格
20110370,54,98,67,1,59,279,不合格
20110371,18,84,65,0,32,199,不合格
20110372,75,92,27,98,39,331,合格
20110373,25,55,42,0,53,175,不合格
20110374,53,1,39,10,67,170,不合格
20110375,82,88,93,3,59,325,合格
20110376,12,43,97,78,51,281,不合格
20110377,28,22,75,4,91,220,不合格
20110378,63,57,70,9,38,237,不合格
20110379,57,70,28,78,33,266,不合格
20110380,4,73,90,92,12,271,不合格
20110381,48,50,89,40,62,289,不合格
20110382,24,61,12,36,78,211,不合格
20110383,11,26,15,89,60,201,不合格
20110384,1,41,87,66,1,196,不合格
20110385,18,13,14,91,82,218,不合格
20110386,78,31,7,85,92,293,不合格
20110387,97,85,43,42,56,323,合格
20110388,66,86,97,77,63,389,合格
20110389,11,62,84,14,77,248,不合格
20110390,25,5,44,37,91,202,不合格
20110391,75,44,1,20,69,209,不合格
20110392,95,41,30,72,25,263,不合格
20110393,77,0,6,98,99,280,不合格
20110394,98,55,77,72,57,359,合格
20110395,89,9,37,27,69,231,不合格
20110396,14,47,48,45,76,230,不合格
20110397,76,90,57,65,17,305,合格
20110398,38,48,70,31,11,198,不合格
20110399,34,11,79,99,99,322,合格
20110400,51,11,98,33,50,243,不合格
20110401,78,6,88,20,37,229,不合格
20110402,61,46,1,57,66,231,不合格
20110403,76,78,89,85,70,398,合格
20110404,61,61,49,62,35,268,不合格
20110405,25,4,48,19,24,120,不合格
20110406,46,98,39,11,12,206,不合格
20110407,15,83,28,36,52,214,不合格
20110408,62,59,94,25,91,331,合格
20110409,77,13,73,27,40,230,不合格
20110410,15,61,42,67,85,270,不合格
20110411,63,37,67,52,41,260,不合格
20110412,90,72,95,96,69,422,合格
20110413,17,20,15,16,37,105,不合格
20110414,15,11,21,54,9,110,不合格
20110415,23,6,31,11,89,160,不合格
20110416,90,53,3,71,51,268,不合格
20110417,96,44,7,65,83,295,不合格
20110418,76,30,80,56,39,281,不合格
20110419,66,98,82,30,35,311,合格
20110420,83,66,24,88,41,302,合格
20110421,24,57,74,18,50,223,不合格
20110422,37,53,19,88,33,230,不合格
20110423,24,69,63,89,96,341,合格
20110424,16,36,90,27,41,210,不合格
20110425,67,24,73,89,94,347,合格
20110426,34,7,68,30,49,188,不合格
20110427,1,56,94,60,89,300,合格
20110428,3,97,89,3,87,279,不合格
20110429,33,11,76,36,88,244,不合格
20110430,49,42,75,50,28,244,不合格
20110431,6,80,71,73,54,284,不合格
20110432,17,2,4,68,75,166,不合格
20110433,29,17,0,22,14,82,不合格
20110434,5,65,53,53,9,185,不合格
20110435,18,40,12,45,49,164,不合格
20110436,14,50,16,84,77,241,不合格
20110437,18,84,8,75,8,193,不合格
20110438,55,89,37,91,43,315,合格
20110439,99,74,31,48,39,291,不合格
20110440,55,47,10,40,68,220,不合格
20110441,82,80,58,17,4,241,不合格
20110442,89,48,18,68,21,244,不合格
20110443,35,68,23,42,18,186,不合格
20110444,13,39,57,8,86,203,不合格
20110445,37,79,11,12,22,161,不合格
20110446,50,62,52,98,54,316,合格
20110447,50,68,6,32,62,218,不合格
20110448,94,90,64,17,65,330,合格
20110449,39,39,45,81,33,237,不合格
20110450,60,43,68,7,78,256,不合格
20110451,68,92,51,0,85,296,不合格
20110452,86,73,84,17,39,299,不合格
20110453,38,66,22,34,64,224,不合格
20110454,21,39,0,11,0,71,不合格
20110455,49,90,79,70,66,354,合格
20110456,71,95,22,49,62,299,不合格
20110457,64,2,66,13,86,231,不合格
20110458,94,40,78,18,99,329,合格
20110459,91,74,98,32,32,327,合格
20110460,16,35,94,38,24,207,不合格
20110461,81,12,4,48,48,193,不合格
20110462,5,92,51,75,48,271,不合格
20110463,51,36,43,46,46,222,不合格
20110464,0,1,97,92,31,221,不合格
20110465,36,81,80,48,81,326,合格
20110466,66,73,40,65,79,323,合格
20110467,67,75,17,63,51,273,不合格
20110468,19,83,69,92,96,359,合格
20110469,97,67,98,7,26,295,不合格
20110470,40,91,22,47,61,261,不合格
20110471,58,81,11,1,79,230,不合格
20110472,94,70,11,9,12,196,不合格
20110473,55,46,99,74,91,365,合格
20110474,70,61,97,84,8,320,合格
20110475,47,31,8,72,15,173,不合格
20110476,57,9,93,5,0,164,不合格
20110477,88,74,70,59,44,335,合格
20110478,72,98,63,55,29,317,合格
20110479,86,42,63,39,59,289,不合格
20110480,54,12,63,53,47,229,不合格
20110481,14,22,97,69,86,288,不合格
20110482,14,68,23,41,98,244,不合格
20110483,58,67,59,83,68,335,合格
20110484,57,27,43,29,20,176,不合格
20110485,75,20,53,33,91,272,不合格
20110486,40,81,44,59,46,270,不合格
20110487,61,41,20,97,85,304,合格
20110488,19,37,80,33,32,201,不合格
20110489,80,54,40,11,43,228,不合格
20110490,44,59,91,88,81,363,合格
20110491,76,93,66,37,76,348,合格
20110492,59,58,6,47,29,199,不合格
20110493,66,28,61,42,38,235,不合格
20110494,45,75,96,90,85,391,合格
20110495,87,86,88,33,93,387,合格
20110496,2,24,82,58,31,197,不合格
20110497,14,52,20,65,6,157,不合格
20110498,16,37,95,48,17,213,不合格
20110499,69,34,22,30,49,204,不合格
20110500,43,27,36,31,2,139,不合格
20110501,65,64,20,54,50,253,不合格
20110502,54,21,69,85,3,232,不合格
20110503,97,71,15,65,86,334,合格
20110504,68,98,94,36,64,360,合格
20110505,75,57,17,8,20,177,不合格
20110506,52,32,99,66,53,302,合格
20110507,55,97,45,52,34,283,不合格
20110508,57,91,8,47,15,218,不合格
20110509,88,83,87,64,55,377,合格
20110510,84,46,18,15,2,165,不合格
20110511,52,15,66,66,5,204,不合格
20110512,24,88,67,45,27,251,不合格
20110513,62,98,64,24,62,310,合格
20110514,44,81,95,31,87,338,合格
20110515,37,52,28,42,6,165,不合格
20110516,63,28,26,48,90,255,不合格
20110517,84,48,26,81,97,336,合格
20110518,29,6,39,83,35,192,不合格
20110519,47,75,86,94,83,385,合格
20110520,31,53,88,13,29,214,不合格
20110521,47,78,35,14,85,259,不合格
20110522,4,28,45,86,82,245,不合格
20110523,2,18,62,43,60,185,不合格
20110524,90,71,40,64,98,363,合格
20110525,57,51,66,30,52,256,不合格
20110526,59,23,52,36,50,220,不合格
20110527,33,3,32,93,55,216,不合格
20110528,48,22,23,4,87,184,不合格
20110529,41,3,88,96,17,245,不合格
20110530,71,20,37,60,89,277,不合格
20110531,65,20,42,34,44,205,不合格
20110532,68,34,67,95,52,316,合格
20110533,22,55,49,18,78,222,不合格
20110534,61,77,7,75,90,310,合格
20110535,80,48,26,48,35,237,不合格
20110536,16,96,42,62,68,284,不合格
20110537,69,97,31,80,45,322,合格
20110538,5,41,50,1,82,179,不合格
20110539,7,98,48,28,13,194,不合格
20110540,42,8,98,77,30,255,不合格
20110541,51,16,28,38,54,187,不合格
20110542,89,8,98,85,49,329,合格
20110543,15,55,4,56,56,186,不合格
20110544,41,73,91,95,16,316,合格
20110545,81,74,1,17,67,240,不合格
20110546,17,68,79,49,89,302,合格
20110547,92,16,89,31,45,273,不合格
20110548,71,84,37,33,76,301,合格
20110549,94,47,19,98,47,305,合格
20110550,94,19,51,75,63,302,合格
20110551,71,55,92,63,82,363,合格
20110552,53,20,94,40,22,229,不合格
20110553,45,81,74,68,82,350,合格
20110554,39,40,26,14,10,129,不合格
20110555,82,82,42,77,95,378,合格
20110556,33,54,5,3,18,113,不合格
20110557,59,93,29,10,0,191,不合格
20110558,59,59,74,44,56,292,不合格
20110559,61,71,30,25,65,252,不合格
20110560,49,75,93,27,62,306,合格
20110561,94,36,0,12,29,171,不合格
20110562,26,36,55,65,44,226,不合格
20110563,80,53,96,53,30,312,合格
20110564,43,65,1,83,87,279,不合格
20110565,43,7,47,76,16,189,不合格
20110566,21,60,28,33,92,234,不合格
20110567,63,57,93,48,94,355,合格
20110568,21,2,81,3,6,113,不合格
20110569,58,49,57,49,69,282,不合格
20110570,69,21,81,30,79,280,不合格
20110571,1,15,91,88,23,218,不合格
20110572,47,13,36,86,14,196,不合格
20110573,50,44,88,98,69,349,合格
20110574,67,13,29,5,75,189,不合格
20110575,16,87,99,67,33,302,合格
20110576,39,20,33,31,31,154,不合格
20110577,51,86,39,70,15,261,不合格
20110578,63,84,20,79,74,320,合格
20110579,4,10,97,6,23,140,不合格
20110580,44,3,1,65,75,188,不合格
20110581,39,15,1,25,91,171,不合格
20110582,50,41,83,2,92,268,不合格
20110583,49,84,37,73,71,314,合格
20110584,95,59,58,35,55,302,合格
20110585,99,71,44,71,55,340,合格
20110586,33,19,6,65,65,188,不合格
20110587,49,31,86,40,44,250,不合格
20110588,87,37,74,22,11,231,不合格
20110589,60,69,61,15,12,217,不合格
20110590,27,13,47,66,21,174,不合格
20110591,18,4,40,7,9,78,不合格
20110592,18,78,99,40,49,284,不合格
20110593,59,44,22,29,59,213,不合格
20110594,2,42,65,48,72,229,不合格
20110595,99,89,65,66,60,379,合格
20110596,7,29,48,46,3,133,不合格
20110597,36,58,45,47,6,192,不合格
20110598,10,94,88,90,22,304,合格
20110599,5,33,73,35,63,209,不合格
20110600,67,9,76,76,2,230,不合格
20110601,67,11,19,63,31,191,不合格
20110602,81,56,98,64,39,338,合格
20110603,85,39,99,2,58,283,不合格
20110604,97,54,61,38,94,344,合格
20110605,5,71,88,5,22,191,不合格
20110606,2,67,37,83,42,231,不合格
20110607,62,94,12,37,89,294,不合格
20110608,59,77,12,83,76,307,合格
20110609,79,34,35,42,77,267,不合格
20110610,84,74,44,72,6,280,不合格
20110611,69,51,95,59,84,358,合格
20110612,54,72,49,30,94,299,不合格
20110613,31,74,55,4,69,233,不合格
20110614,10,20,21,38,70,159,不合格
20110615,50,39,89,77,95,350,合格
20110616,44,57,80,26,72,279,不合格
20110617,31,46,37,26,79,219,不合格
20110618,37,85,6,31,14,173,不合格
20110619,24,70,65,59,53,271,不合格
20110620,54,19,42,92,8,215,不合格
20110621,8,38,11,83,71,211,不合格
20110622,81,20,54,32,76,263,不合格
20110623,67,65,33,5,60,230,不合格
20110624,5,65,2,87,18,177,不合格
20110625,9,6,35,68,79,197,不合格
20110626,87,97,33,56,91,364,合格
20110627,55,6,94,38,94,287,不合格
20110628,73,9,98,37,81,298,不合格
20110629,66,95,2,73,81,317,合格
20110630,66,60,72,6,83,287,不合格
20110631,89,45,69,9,72,284,不合格
20110632,87,68,2,77,27,261,不合格
20110633,67,60,36,15,75,253,不合格
20110634,57,23,32,63,1,176,不合格
20110635,65,99,24,51,8,247,不合格
20110636,9,13,73,48,36,179,不合格
20110637,85,62,11,73,8,239,不合格
20110638,24,18,55,31,30,158,不合格
20110639,82,45,45,62,33,267,不合格
20110640,17,41,53,73,98,282,不合格
20110641,13,32,46,79,19,189,不合格
20110642,85,44,93,6,66,294,不合格
20110643,77,90,55,83,31,336,合格
20110644,61,50,64,81,39,295,不合格
20110645,44,35,40,64,84,267,不合格
20110646,59,78,10,17,13,177,不合格
20110647,39,94,21,32,49,235,不合格
20110648,80,95,90,27,77,369,合格
20110649,9,91,86,27,65,278,不合格
20110650,59,39,44,56,89,287,不合格
20110651,9,80,65,18,42,214,不合格
20110652,29,57,74,28,2,190,不合格
20110653,42,15,32,49,54,192,不合格
20110654,42,24,73,15,57,211,不合格
20110655,83,15,69,45,86,298,不合格
20110656,88,97,0,85,37,307,合格
20110657,68,39,32,70,44,253,不合格
20110658,97,20,46,52,17,232,不合格
20110659,23,24,35,76,74,232,不合格
20110660,61,45,2,13,92,213,不合格
20110661,80,9,15,86,53,243,不合格
20110662,29,64,29,15,61,198,不合格
20110663,59,13,49,81,80,282,不合格
20110664,1,1,17,84,31,134,不合格
20110665,48,19,39,6,47,159,不合格
20110666,99,72,4,70,9,254,不合格
20110667,50,86,42,42,77,297,不合格
20110668,19,63,37,17,71,207,不合格
20110669,65,74,80,89,31,339,合格
20110670,72,34,49,42,64,261,不合格
20110671,4,91,92,55,74,316,合格
20110672,7,87,67,14,90,265,不合格
20110673,68,31,1,47,7,154,不合格
20110674,34,31,1,27,78,171,不合格
20110675,9,48,98,6,62,223,不合格
20110676,31,23,39,35,37,165,不合格
20110677,16,47,53,20,88,224,不合格
20110678,22,5,13,73,32,145,不合格
20110679,92,13,78,70,50,303,合格
20110680,71,54,58,93,41,317,合格
20110681,13,65,29,91,52,250,不合格
20110682,78,95,9,90,66,338,合格
20110683,47,70,79,11,55,262,不合格
20110684,73,49,9,71,71,273,不合格
20110685,1,62,29,91,49,232,不合格
20110686,53,23,69,86,39,270,不合格
20110687,3,88,21,28,53,193,不合格
20110688,66,86,7,13,0,172,不合格
20110689,56,86,48,95,79,364,合格
20110690,27,75,99,6,49,256,不合格
20110691,90,69,48,15,38,260,不合格
20110692,69,1,27,64,12,173,不合格
20110693,12,63,21,72,42,210,不合格
20110694,68,15,12,0,22,117,不合格
20110695,70,79,39,86,56,330,合格
20110696,92,47,35,42,55,271,不合格
20110697,37,1,24,75,44,181,不合格
20110698,85,86,47,65,29,312,合格
20110699,26,42,20,97,20,205,不合格
20110700,24,2,21,67,90,204,不合格
20110701,69,66,95,93,19,342,合格
20110702,28,63,39,46,24,200,不合格
20110703,38,29,74,49,8,198,不合格
20110704,75,96,23,14,10,218,不合格
20110705,56,32,45,69,66,268,不合格
20110706,30,97,12,81,36,256,不合格
