ID,国語,数学,英語,理科,社会,合計,判定
20080137,46,19,78,72,50,265,不合格
20080138,29,84,81,32,70,296,不合格
20080139,78,27,78,61,89,333,合格
20080140,77,48,97,50,27,299,不合格
20080141,70,69,15,39,2,195,不合格
20080142,1,73,14,47,21,156,不合格
20080143,93,35,1,9,45,183,不合格
20080144,95,56,24,18,59,252,不合格
20080145,1,8,98,70,16,193,不合格
20080146,59,4,29,70,13,175,不合格
20080147,39,36,20,67,93,255,不合格
20080148,33,10,89,51,47,230,不合格
20080149,22,90,48,99,91,350,合格
20080150,20,97,74,47,46,284,不合格
20080151,54,83,53,79,79,348,合格
20080152,4,13,70,15,78,180,不合格
20080153,99,7,54,75,62,297,不合格
20080154,22,67,57,23,94,263,不合格
20080155,95,64,93,43,99,394,合格
20080156,99,94,71,95,62,421,合格
20080157,41,81,66,67,60,315,合格
20080158,90,21,33,95,76,315,合格
20080159,14,44,21,15,91,185,不合格
20080160,57,7,63,11,23,161,不合格
20080161,60,0,7,3,97,167,不合格
20080162,19,76,9,50,39,193,不合格
20080163,80,53,16,16,14,179,不合格
20080164,41,7,55,32,44,179,不合格
20080165,3,6,91,94,28,222,不合格
20080166,15,42,64,73,83,277,不合格
20080167,94,43,34,49,16,236,不合格
20080168,65,79,80,17,43,284,不合格
20080169,5,40,10,43,34,132,不合格
20080170,54,89,45,29,53,270,不合格
20080171,37,70,87,23,86,303,合格
20080172,28,22,57,8,90,205,不合格
20080173,90,23,4,41,92,250,不合格
20080174,90,86,26,37,63,302,合格
20080175,83,94,52,91,54,374,合格
20080176,35,94,17,80,44,270,不合格
20080177,92,90,28,18,7,235,不合格
20080178,2,64,3,91,64,224,不合格
20080179,63,93,72,76,52,356,合格
20080180,95,71,38,66,22,292,不合格
20080181,56,83,39,5,91,274,不合格
20080182,5,18,50,62,71,206,不合格
20080183,82,26,4,59,8,179,不合格
20080184,59,24,91,36,43,253,不合格
20080185,6,38,83,39,60,226,不合格
20080186,91,15,52,94,40,292,不合格
20080187,50,83,85,3,48,269,不合格
20080188,70,15,32,71,38,226,不合格
20080189,87,87,4,95,70,343,合格
20080190,60,63,42,61,16,242,不合格
20080191,32,84,27,62,77,282,不合格
20080192,35,63,47,16,2,163,不合格
20080193,87,30,29,25,48,219,不合格
20080194,96,38,3,7,44,188,不合格
20080195,6,58,65,52,96,277,不合格
20080196,65,80,61,31,74,311,合格
20080197,51,29,83,91,56,310,合格
20080198,27,67,63,22,23,202,不合格
20080199,8,66,48,57,14,193,不合格
20080200,25,66,49,44,71,255,不合格
20080201,76,84,95,82,54,391,合格
20080202,7,25,75,35,68,210,不合格
20080203,28,16,73,29,10,156,不合格
20080204,27,99,15,47,66,254,不合格
20080205,3,26,32,7,44,112,不合格
20080206,48,4,77,32,62,223,不合格
20080207,87,22,53,17,59,238,不合格
20080208,2,41,67,64,41,215,不合格
20080209,21,92,2,75,70,260,不合格
20080210,97,33,92,88,18,328,合格
20080211,95,4,49,20,79,247,不合格
20080212,77,60,19,59,78,293,不合格
20080213,34,64,86,51,47,282,不合格
20080214,98,39,94,42,52,325,合格
20080215,66,41,69,76,45,297,不合格
20080216,78,5,15,40,31,169,不合格
20080217,32,75,86,69,27,289,不合格
20080218,25,17,89,65,30,226,不合格
20080219,99,58,71,85,67,380,合格
20080220,22,30,27,13,36,128,不合格
20080221,47,77,78,96,73,371,合格
20080222,93,2,39,86,92,312,合格
20080223,91,60,23,47,15,236,不合格
20080224,51,96,63,99,13,322,合格
20080225,1,82,51,62,85,281,不合格
20080226,45,94,18,70,18,245,不合格
20080227,28,74,15,12,25,154,不合格
20080228,49,18,40,12,92,211,不合格
20080229,8,16,7,58,86,175,不合格
20080230,84,9,37,54,93,277,不合格
20080231,95,74,26,81,89,365,合格
20080232,60,8,65,73,99,305,合格
20080233,56,65,20,51,66,258,不合格
20080234,19,50,68,53,40,230,不合格
20080235,57,54,78,12,94,295,不合格
20080236,21,81,16,79,73,270,不合格
20080237,38,65,0,2,88,193,不合格
20080238,51,24,74,93,56,298,不合格
20080239,19,1,34,98,22,174,不合格
20080240,66,20,53,43,95,277,不合格
20080241,23,30,17,14,58,142,不合格
20080242,63,39,76,95,51,324,合格
20080243,59,0,85,25,0,169,不合格
20080244,78,94,54,25,58,309,合格
20080245,0,84,14,74,5,177,不合格
20080246,8,0,37,26,4,75,不合格
20080247,17,16,38,81,94,246,不合格
20080248,70,66,99,48,12,295,不合格
20080249,26,69,67,8,36,206,不合格
20080250,19,71,98,60,61,309,合格
20080251,93,85,62,60,56,356,合格
20080252,2,13,60,31,53,159,不合格
20080253,9,88,99,40,60,296,不合格
20080254,50,66,75,0,89,280,不合格
20080255,71,46,48,11,19,195,不合格
20080256,37,42,54,94,29,256,不合格
20080257,68,18,37,30,27,180,不合格
20080258,74,27,6,94,63,264,不合格
20080259,72,48,82,26,55,283,不合格
20080260,72,26,85,16,45,244,不合格
20080261,70,37,55,74,35,271,不合格
20080262,69,10,37,24,19,159,不合格
20080263,74,76,16,20,40,226,不合格
20080264,97,4,56,97,47,301,合格
20080265,82,6,10,95,30,223,不合格
20080266,72,31,42,32,63,240,不合格
20080267,45,82,80,62,12,281,不合格
20080268,31,0,27,75,74,207,不合格
20080269,56,51,29,26,23,185,不合格
20080270,44,11,79,80,72,286,不合格
20080271,21,57,99,39,87,303,合格
20080272,56,25,49,32,75,237,不合格
20080273,61,86,2,60,87,296,不合格
20080274,60,57,78,46,72,313,合格
20080275,30,33,3,18,64,148,不合格
20080276,19,60,99,5,10,193,不合格
20080277,35,95,25,43,97,295,不合格
20080278,71,93,48,39,62,313,合格
20080279,39,39,87,12,31,208,不合格
20080280,50,26,82,91,23,272,不合格
20080281,80,57,37,18,19,211,不合格
20080282,71,84,10,38,40,243,不合格
20080283,1,57,83,44,11,196,不合格
20080284,8,72,5,74,36,195,不合格
20080285,15,30,91,81,64,281,不合格
20080286,89,48,82,2,1,222,不合格
20080287,33,69,52,50,10,214,不合格
20080288,73,62,50,54,80,319,合格
20080289,6,84,14,23,61,188,不合格
20080290,23,57,27,69,46,222,不合格
20080291,27,31,6,73,10,147,不合格
20080292,77,12,6,38,26,159,不合格
20080293,0,78,95,84,66,323,合格
20080294,90,55,33,16,38,232,不合格
20080295,15,14,34,78,12,153,不合格
20080296,86,19,46,95,64,310,合格
20080297,0,8,41,54,98,201,不合格
20080298,51,91,38,15,39,234,不合格
20080299,63,87,68,1,5,224,不合格
20080300,17,59,25,32,58,191,不合格
20080301,99,7,99,33,2,240,不合格
20080302,38,98,18,37,0,191,不合格
20080303,89,31,81,38,69,308,合格
20080304,15,16,56,89,12,188,不合格
20080305,4,11,23,65,69,172,不合格
20080306,23,85,73,99,23,303,合格
20080307,68,68,61,83,33,313,合格
20080308,52,25,29,11,14,131,不合格
20080309,57,90,37,55,48,287,不合格
20080310,14,66,8,19,0,107,不合格
20080311,58,93,77,45,10,283,不合格
20080312,90,20,8,64,58,240,不合格
20080313,70,85,65,87,23,330,合格
20080314,76,91,66,3,58,294,不合格
20080315,97,14,28,8,91,238,不合格
20080316,65,52,17,76,14,224,不合格
20080317,58,61,33,44,33,229,不合格
20080318,48,56,14,10,49,177,不合格
20080319,21,77,64,78,15,255,不合格
20080320,19,4,49,89,45,206,不合格
20080321,69,45,68,15,2,199,不合格
20080322,88,40,65,18,90,301,合格
20080323,66,62,61,84,21,294,不合格
20080324,3,10,60,45,80,198,不合格
20080325,13,72,14,53,97,249,不合格
20080326,81,65,37,86,33,302,合格
20080327,34,73,23,91,57,278,不合格
20080328,26,48,89,40,9,212,不合格
20080329,45,29,28,64,78,244,不合格
20080330,64,20,70,59,1,214,不合格
20080331,34,63,84,7,40,228,不合格
20080332,43,13,85,87,18,246,不合格
20080333,95,25,58,72,57,307,合格
20080334,60,10,87,6,10,173,不合格
20080335,88,0,34,97,85,304,合格
20080336,43,48,17,92,86,286,不合格
20080337,96,3,64,20,46,229,不合格
20080338,89,73,73,91,86,412,合格
20080339,33,38,31,27,57,186,不合格
20080340,53,95,61,1,55,265,不合格
20080341,33,62,89,69,58,311,合格
20080342,27,3,98,53,14,195,不合格
20080343,37,14,60,79,55,245,不合格
20080344,55,1,71,84,59,270,不合格
20080345,42,25,31,69,20,187,不合格
20080346,63,38,18,30,77,226,不合格
20080347,26,83,66,74,22,271,不合格
20080348,44,65,65,94,6,274,不合格
20080349,2,25,62,24,85,198,不合格
20080350,98,67,25,39,57,286,不合格
20080351,8,84,29,66,0,187,不合格
20080352,38,89,30,12,6,175,不合格
20080353,90,2,8,22,18,140,不合格
20080354,92,49,97,42,79,359,合格
20080355,25,31,23,90,77,246,不合格
20080356,75,64,23,84,89,335,合格
20080357,88,11,74,99,53,325,合格
20080358,87,64,21,26,28,226,不合格
20080359,17,71,30,91,72,281,不合格
20080360,44,48,38,58,86,274,不合格
20080361,61,51,60,21,93,286,不合格
20080362,86,55,18,20,82,261,不合格
20080363,55,77,38,79,61,310,合格
20080364,69,90,15,11,10,195,不合格
20080365,36,73,73,5,33,220,不合格
20080366,4,28,53,67,32,184,不合格
20080367,71,95,83,38,43,330,合格
20080368,76,14,85,68,8,251,不合格
20080369,85,25,19,71,83,283,不合格
20080370,22,22,48,92,74,258,不合格
20080371,81,4,44,43,81,253,不合格
20080372,8,20,1,14,61,104,不合格
20080373,50,52,24,59,29,214,不合格
20080374,82,2,74,66,62,286,不合格
20080375,71,45,36,67,45,264,不合格
20080376,70,13,50,78,22,233,不合格
20080377,84,50,36,44,13,227,不合格
20080378,69,46,41,79,13,248,不合格
20080379,42,42,94,60,15,253,不合格
20080380,44,92,71,97,8,312,合格
20080381,88,8,33,59,86,274,不合格
20080382,83,65,37,87,71,343,合格
20080383,22,86,45,20,50,223,不合格
20080384,59,60,10,29,15,173,不合格
20080385,61,44,97,46,47,295,不合格
20080386,34,44,46,74,48,246,不合格
20080387,19,0,97,22,85,223,不合格
20080388,21,48,29,2,64,164,不合格
20080389,81,19,34,85,55,274,不合格
20080390,36,24,84,27,73,244,不合格
20080391,20,6,44,82,10,162,不合格
20080392,59,21,50,12,16,158,不合格
20080393,73,29,37,18,29,186,不合格
20080394,28,14,8,23,82,155,不合格
20080395,10,4,14,26,18,72,不合格
20080396,39,86,73,62,57,317,合格
20080397,9,38,97,78,83,305,合格
20080398,59,66,18,8,71,222,不合格
20080399,6,92,92,52,27,269,不合格
20080400,35,3,64,24,55,181,不合格
20080401,91,43,12,79,8,233,不合格
20080402,94,44,58,4,0,200,不合格
20080403,29,62,24,98,96,309,合格
20080404,38,2,17,96,59,212,不合格
20080405,89,65,62,58,18,292,不合格
20080406,60,98,97,16,38,309,合格
20080407,22,43,7,85,22,179,不合格
20080408,9,22,26,47,2,106,不合格
20080409,42,4,53,50,22,171,不合格
20080410,83,12,62,32,17,206,不合格
20080411,32,61,28,23,90,234,不合格
20080412,49,36,27,55,0,167,不合格
20080413,35,34,31,52,97,249,不合格
20080414,31,46,19,42,22,160,不合格
20080415,9,28,40,25,0,102,不合格
20080416,99,28,78,2,91,298,不合格
20080417,66,57,32,18,58,231,不合格
20080418,67,46,85,1,61,260,不合格
20080419,13,26,6,21,97,163,不合格
20080420,21,76,53,52,91,293,不合格
20080421,90,9,35,95,22,251,不合格
20080422,77,56,83,22,54,292,不合格
20080423,54,94,98,79,43,368,合格
20080424,5,46,6,63,7,127,不合格
20080425,80,95,98,86,61,420,合格
20080426,87,76,14,34,16,227,不合格
20080427,2,37,10,59,32,140,不合格
20080428,5,27,51,33,93,209,不合格
20080429,61,27,6,89,26,209,不合格
20080430,74,5,93,44,31,247,不合格
20080431,65,28,23,63,91,270,不合格
20080432,2,89,99,54,72,316,合格
20080433,31,68,38,21,8,166,不合格
20080434,30,89,10,17,95,241,不合格
20080435,67,37,10,96,53,263,不合格
20080436,62,35,39,82,45,263,不合格
20080437,55,87,72,34,79,327,合格
20080438,23,52,87,56,91,309,合格
20080439,27,73,27,26,69,222,不合格
20080440,48,94,71,85,16,314,合格
20080441,59,14,24,52,17,166,不合格
20080442,64,36,62,17,37,216,不合格
20080443,22,13,97,57,4,193,不合格
20080444,31,79,46,16,46,218,不合格
20080445,49,40,3,51,57,200,不合格
20080446,2,49,22,2,1,76,不合格
20080447,2,75,28,98,36,239,不合格
20080448,97,54,58,45,17,271,不合格
20080449,43,72,55,73,26,269,不合格
20080450,91,17,43,27,31,209,不合格
20080451,89,79,88,16,5,277,不合格
20080452,64,26,11,59,42,202,不合格
20080453,45,1,36,60,84,226,不合格
20080454,67,84,32,93,29,305,合格
20080455,31,78,19,49,86,263,不合格
20080456,10,24,93,13,23,163,不合格
20080457,52,84,30,91,61,318,合格
20080458,42,79,15,5,21,162,不合格
20080459,78,1,36,19,16,150,不合格
20080460,26,7,55,22,66,176,不合格
20080461,55,4,96,19,87,261,不合格
20080462,80,18,95,32,45,270,不合格
20080463,49,0,49,35,87,220,不合格
20080464,54,45,10,26,17,152,不合格
20080465,25,82,29,39,87,262,不合格
20080466,11,89,69,34,30,233,不合格
20080467,76,32,81,12,47,248,不合格
20080468,42,0,31,21,89,183,不合格
20080469,75,93,25,29,19,241,不合格
20080470,72,74,66,20,30,262,不合格
20080471,6,27,72,29,17,151,不合格
20080472,63,90,84,3,88,328,合格
20080473,46,59,45,5,61,216,不合格
20080474,86,85,83,57,80,391,合格
20080475,79,97,80,93,24,373,合格
20080476,95,37,3,79,93,307,合格
20080477,47,62,11,92,84,296,不合格
20080478,44,18,33,52,97,244,不合格
20080479,9,92,55,35,10,201,不合格
20080480,67,84,69,70,99,389,合格
20080481,22,96,72,37,3,230,不合格
20080482,74,30,45,10,18,177,不合格
20080483,27,9,43,3,77,159,不合格
20080484,76,30,8,19,65,198,不合格
20080485,10,16,44,1,59,130,不合格
20080486,49,50,28,33,49,209,不合格
20080487,97,28,99,28,9,261,不合格
20080488,37,89,34,85,91,336,合格
20080489,82,81,49,6,76,294,不合格
20080490,8,59,1,25,25,118,不合格
20080491,58,30,62,37,45,232,不合格
20080492,26,71,37,63,21,218,不合格
20080493,33,32,33,81,25,204,不合格
20080494,87,39,12,11,11,160,不合格
20080495,85,14,69,59,91,318,合格
20080496,35,90,42,88,96,351,合格
20080497,55,23,89,32,59,258,不合格
20080498,99,38,93,76,62,368,合格
20080499,9,23,49,15,15,111,不合格
20080500,62,3,17,86,29,197,不合格
20080501,79,68,59,69,83,358,合格
20080502,94,16,98,91,69,368,合格
20080503,73,65,94,10,37,279,不合格
20080504,14,57,7,2,68,148,不合格
20080505,8,51,41,60,9,169,不合格
20080506,16,23,96,29,41,205,不合格
20080507,98,38,72,23,5,236,不合格
20080508,45,89,71,64,14,283,不合格
20080509,46,17,19,53,20,155,不合格
20080510,2,81,38,3,34,158,不合格
20080511,46,18,25,71,6,166,不合格
20080512,6,22,56,94,26,204,不合格
20080513,69,21,91,44,48,273,不合格
20080514,87,66,81,98,1,333,合格
20080515,63,2,83,70,26,244,不合格
20080516,90,68,91,36,20,305,合格
20080517,91,66,73,21,26,277,不合格
20080518,60,98,54,37,18,267,不合格
20080519,1,49,79,69,87,285,不合格
20080520,70,57,86,58,40,311,合格
20080521,47,20,98,89,77,331,合格
20080522,52,40,90,27,86,295,不合格
20080523,48,20,25,3,79,175,不合格
20080524,65,47,27,28,67,234,不合格
20080525,53,9,72,99,61,294,不合格
20080526,41,78,16,54,99,288,不合格
20080527,74,74,65,44,55,312,合格
20080528,27,15,5,32,46,125,不合格
20080529,39,61,40,6,93,239,不合格
20080530,7,74,93,65,82,321,合格
20080531,39,3,72,45,86,245,不合格
20080532,36,32,66,95,41,270,不合格
20080533,25,53,95,80,67,320,合格
20080534,8,27,44,42,17,138,不合格
20080535,26,71,12,46,37,192,不合格
20080536,20,63,17,76,3,179,不合格
20080537,35,98,85,88,34,340,合格
20080538,94,23,56,1,3,177,不合格
20080539,10,43,11,58,28,150,不合格
20080540,78,49,61,63,94,345,合格
20080541,46,11,72,31,2,162,不合格
20080542,54,6,7,41,75,183,不合格
20080543,29,23,19,9,55,135,不合格
20080544,0,0,57,20,61,138,不合格
20080545,27,42,40,93,9,211,不合格
20080546,77,64,86,26,74,327,合格
20080547,98,12,45,23,0,178,不合格
20080548,59,59,28,66,76,288,不合格
20080549,87,72,54,85,0,298,不合格
20080550,67,5,60,49,88,269,不合格
20080551,87,32,26,79,39,263,不合格
20080552,83,49,84,13,18,247,不合格
20080553,61,13,51,72,13,210,不合格
20080554,98,81,58,57,37,331,合格
20080555,94,84,87,39,85,389,合格
20080556,94,7,14,89,28,232,不合格
20080557,42,76,61,14,77,270,不合格
20080558,58,43,46,1,9,157,不合格
20080559,41,85,72,21,47,266,不合格
20080560,0,6,3,95,63,167,不合格
20080561,75,42,94,86,72,369,合格
20080562,87,73,65,77,69,371,合格
20080563,88,33,46,71,75,313,合格
20080564,2,37,12,15,66,132,不合格
20080565,4,66,86,48,62,266,不合格
20080566,63,96,89,45,61,354,合格
20080567,3,40,72,40,64,219,不合格
20080568,73,18,72,39,1,203,不合格
20080569,54,23,5,34,4,120,不合格
20080570,40,89,13,23,10,175,不合格
20080571,55,72,92,48,5,272,不合格
20080572,74,75,86,10,50,295,不合格
20080573,63,45,55,91,47,301,合格
20080574,84,46,93,77,42,342,合格
20080575,95,30,6,95,54,280,不合格
20080576,42,21,31,57,55,206,不合格
20080577,77,23,40,20,1,161,不合格
20080578,39,9,73,10,99,230,不合格
20080579,83,81,22,37,34,257,不合格
20080580,27,28,52,69,9,185,不合格
20080581,33,38,92,23,22,208,不合格
20080582,8,11,85,34,63,201,不合格
20080583,25,0,4,58,45,132,不合格
20080584,19,85,49,80,11,244,不合格
20080585,7,89,42,20,74,232,不合格
20080586,80,75,38,59,99,351,合格
20080587,41,21,10,1,61,134,不合格
20080588,87,26,84,5,44,246,不合格
20080589,98,41,70,37,79,325,合格
20080590,60,11,38,53,33,195,不合格
20080591,82,17,4,66,17,186,不合格
20080592,66,4,82,49,40,241,不合格
20080593,34,20,79,39,25,197,不合格
20080594,92,57,87,9,18,263,不合格
20080595,58,52,49,29,73,261,不合格
20080596,23,69,57,72,25,246,不合格
20080597,84,9,94,5,5,197,不合格
20080598,26,8,45,9,24,112,不合格
20080599,66,90,97,6,60,319,合格
20080600,29,27,7,90,89,242,不合格
20080601,45,65,96,41,92,339,合格
20080602,49,99,69,68,28,313,合格
20080603,79,60,28,72,23,262,不合格
20080604,1,77,29,26,52,185,不合格
20080605,19,37,10,88,84,238,不合格
20080606,99,81,86,64,98,428,合格
20080607,18,65,62,57,4,206,不合格
20080608,34,90,11,38,12,185,不合格
20080609,88,64,39,34,65,290,不合格
20080610,28,77,52,41,38,236,不合格
20080611,76,72,70,96,13,327,合格
20080612,62,42,85,51,13,253,不合格
20080613,6,15,11,4,41,77,不合格
20080614,5,93,16,42,69,225,不合格
20080615,93,37,84,86,14,314,合格
20080616,33,81,76,64,5,259,不合格
20080617,32,53,24,15,86,210,不合格
20080618,36,77,7,90,33,243,不合格
20080619,94,12,20,1,62,189,不合格
20080620,49,30,56,72,30,237,不合格
20080621,5,17,45,53,0,120,不合格
20080622,20,57,45,81,58,261,不合格
20080623,1,40,60,8,58,167,不合格
20080624,58,41,35,2,3,139,不合格
20080625,27,7,66,95,72,267,不合格
20080626,74,19,53,41,27,214,不合格
20080627,83,30,30,3,56,202,不合格
20080628,42,89,88,32,71,322,合格
20080629,2,91,22,46,65,226,不合格
20080630,39,91,64,36,36,266,不合格
20080631,5,55,24,51,77,212,不合格
20080632,86,78,62,79,17,322,合格
20080633,63,73,58,29,49,272,不合格
20080634,6,62,20,36,19,143,不合格
20080635,46,2,38,24,37,147,不合格
20080636,23,75,53,52,65,268,不合格
20080637,71,43,23,6,32,175,不合格
20080638,59,17,1,57,96,230,不合格
20080639,76,64,20,48,43,251,不合格
20080640,91,50,52,12,7,212,不合格
20080641,74,55,29,60,46,264,不合格
20080642,76,43,42,5,88,254,不合格
20080643,73,7,54,21,93,248,不合格
20080644,83,5,14,16,51,169,不合格
20080645,79,36,36,1,22,174,不合格
20080646,79,71,36,98,17,301,合格
20080647,49,1,70,74,93,287,不合格
20080648,74,91,85,42,59,351,合格
20080649,27,10,41,76,98,252,不合格
20080650,64,90,69,29,60,312,合格
20080651,24,65,72,89,7,257,不合格
20080652,89,41,70,89,1,290,不合格
20080653,16,87,10,48,45,206,不合格
20080654,42,42,33,62,9,188,不合格
20080655,12,45,86,74,74,291,不合格
20080656,17,92,13,28,57,207,不合格
20080657,68,84,91,89,7,339,合格
20080658,38,50,29,51,83,251,不合格
20080659,11,97,97,66,54,325,合格
20080660,78,84,12,22,10,206,不合格
20080661,88,30,21,2,81,222,不合格
20080662,50,0,75,25,90,240,不合格
20080663,17,45,32,39,16,149,不合格
20080664,80,8,67,83,8,246,不合格
20080665,34,98,29,22,72,255,不合格
20080666,10,36,25,12,97,180,不合格
20080667,2,54,30,77,66,229,不合格
20080668,60,11,24,24,95,214,不合格
20080669,91,63,45,34,23,256,不合格
20080670,52,64,93,96,60,365,合格
20080671,11,16,93,77,90,287,不合格
20080672,47,57,27,41,67,239,不合格
20080673,1,23,48,48,41,161,不合格
20080674,95,18,86,51,71,321,合格
20080675,69,34,21,93,27,244,不合格
20080676,29,68,94,28,55,274,不合格
20080677,92,74,13,26,45,250,不合格
20080678,7,50,97,86,35,275,不合格
20080679,19,77,22,31,86,235,不合格
20080680,34,51,24,51,90,250,不合格
20080681,1,32,86,86,66,271,不合格
20080682,17,45,37,23,58,180,不合格
20080683,43,59,2,94,67,265,不合格
20080684,83,61,29,99,93,365,合格
20080685,44,33,51,96,23,247,不合格
20080686,21,95,3,89,97,305,合格
20080687,46,79,6,61,70,262,不合格
20080688,86,21,72,20,80,279,不合格
20080689,75,17,1,99,84,276,不合格
20080690,58,11,6,23,31,129,不合格
20080691,93,26,54,32,70,275,不合格
20080692,29,15,48,87,8,187,不合格
20080693,63,18,68,27,24,200,不合格
20080694,94,66,86,82,63,391,合格
20080695,19,50,97,47,5,218,不合格
20080696,92,8,98,7,71,276,不合格
20080697,47,4,8,82,43,184,不合格
20080698,7,67,57,3,0,134,不合格
20080699,5,8,51,34,28,126,不合格
20080700,88,0,88,94,68,338,合格
20080701,67,60,40,74,71,312,合格
20080702,38,98,97,28,12,273,不合格
20080703,0,20,21,96,87,224,不合格
20080704,36,9,24,87,52,208,不合格
