ID,国語,数学,英語,理科,社会,合計,判定
20190258,80,10,11,64,58,223,不合格
20190259,39,21,46,79,9,194,不合格
20190260,75,5,73,33,75,261,不合格
20190261,69,23,87,40,76,295,不合格
20190262,66,55,67,94,65,347,合格
20190263,59,62,74,27,8,230,不合格
20190264,30,41,27,79,77,254,不合格
20190265,21,58,34,61,78,252,不合格
20190266,51,18,37,63,43,212,不合格
20190267,65,78,62,6,87,298,不合格
20190268,99,43,0,44,8,194,不合格
20190269,1,72,77,22,30,202,不合格
20190270,90,40,31,85,55,301,合格
20190271,13,57,18,53,8,149,不合格
20190272,54,93,26,45,50,268,不合格
20190273,18,9,54,44,91,216,不合格
20190274,57,58,24,90,22,251,不合格
20190275,53,80,89,50,63,335,合格
20190276,21,28,8,34,54,145,不合格
20190277,86,64,50,67,59,326,合格
20190278,9,79,53,20,4,165,不合格
20190279,19,49,43,42,97,250,不合格
20190280,71,49,50,85,15,270,不合格
20190281,0,86,13,0,92,191,不合格
20190282,30,31,26,77,17,181,不合格
20190283,0,81,4,60,11,156,不合格
20190284,33,68,45,91,66,303,合格
20190285,3,6,60,20,44,133,不合格
20190286,88,81,23,53,66,311,合格
20190287,1,49,24,56,74,204,不合格
20190288,79,90,16,43,92,320,合格
20190289,84,72,44,14,95,309,合格
20190290,39,96,92,74,81,382,合格
20190291,71,57,84,86,32,330,合格
20190292,78,99,19,41,82,319,合格
20190293,38,91,74,9,96,308,合格
20190294,19,76,41,51,64,251,不合格
20190295,98,79,35,98,71,381,合格
20190296,54,52,67,6,15,194,不合格
20190297,50,49,25,64,74,262,不合格
20190298,94,85,34,35,38,286,不合格
20190299,77,31,2,88,19,217,不合格
20190300,35,64,60,55,86,300,合格
20190301,19,67,13,13,63,175,不合格
20190302,52,50,89,62,61,314,合格
20190303,74,86,68,30,13,271,不合格
20190304,22,10,94,90,31,247,不合格
20190305,98,53,92,33,47,323,合格
20190306,81,39,52,84,37,293,不合格
20190307,77,36,58,88,92,351,合格
20190308,47,39,49,77,24,236,不合格
20190309,39,0,84,46,39,208,不合格
20190310,15,40,78,23,82,238,不合格
20190311,30,5,0,29,50,114,不合格
20190312,91,85,37,8,42,263,不合格
20190313,37,44,69,51,45,246,不合格
20190314,17,27,61,34,16,155,不合格
20190315,37,91,5,47,24,204,不合格
20190316,91,20,85,37,88,321,合格
20190317,36,51,15,52,5,159,不合格
20190318,9,84,59,25,12,189,不合格
20190319,50,28,92,88,95,353,合格
20190320,61,33,56,12,72,234,不合格
20190321,29,56,42,99,1,227,不合格
20190322,99,89,90,80,50,408,合格
20190323,83,86,26,29,63,287,不合格
20190324,48,94,35,77,98,352,合格
20190325,95,90,62,39,45,331,合格
20190326,38,20,55,46,10,169,不合格
20190327,0,75,33,42,75,225,不合格
20190328,0,69,63,30,37,199,不合格
20190329,1,41,26,13,83,164,不合格
20190330,81,28,0,73,44,226,不合格
20190331,1,78,13,30,85,207,不合格
20190332,92,52,22,90,38,294,不合格
20190333,25,99,99,69,53,345,合格
20190334,22,86,87,8,54,257,不合格
20190335,40,69,51,89,75,324,合格
20190336,54,44,89,9,29,225,不合格
20190337,34,6,90,99,98,327,合格
20190338,18,95,14,92,47,266,不合格
20190339,5,38,39,60,17,159,不合格
20190340,76,73,70,83,68,370,合格
20190341,67,41,86,27,74,295,不合格
20190342,47,81,18,25,58,229,不合格
20190343,79,79,98,14,41,311,合格
20190344,94,61,56,54,33,298,不合格
20190345,81,69,36,66,85,337,合格
20190346,47,39,54,13,12,165,不合格
20190347,19,68,32,82,28,229,不合格
20190348,73,82,81,50,4,290,不合格
20190349,3,42,11,16,51,123,不合格
20190350,75,47,37,51,54,264,不合格
20190351,2,28,19,29,51,129,不合格
20190352,87,78,15,98,99,377,合格
20190353,29,85,86,53,70,323,合格
20190354,26,13,27,95,27,188,不合格
20190355,9,6,70,73,0,158,不合格
20190356,65,14,15,76,84,254,不合格
20190357,46,71,53,59,65,294,不合格
20190358,23,50,39,4,17,133,不合格
20190359,12,20,54,23,40,149,不合格
20190360,52,54,10,60,78,254,不合格
20190361,23,14,88,97,84,306,合格
20190362,56,3,64,30,8,161,不合格
20190363,38,25,35,96,65,259,不合格
20190364,64,38,66,22,66,256,不合格
20190365,49,74,87,12,92,314,合格
20190366,2,84,89,61,83,319,合格
20190367,74,62,53,23,68,280,不合格
20190368,30,67,68,99,7,271,不合格
20190369,39,75,27,73,92,306,合格
20190370,18,61,31,23,6,139,不合格
20190371,99,7,23,26,72,227,不合格
20190372,43,81,48,91,27,290,不合格
20190373,55,43,68,2,29,197,不合格
20190374,55,69,96,66,15,301,合格
20190375,59,16,80,90,95,340,合格
20190376,55,59,24,25,63,226,不合格
20190377,91,63,66,65,85,370,合格
20190378,19,10,96,44,91,260,不合格
20190379,96,42,29,81,57,305,合格
20190380,6,15,50,13,79,163,不合格
20190381,28,54,82,65,86,315,合格
20190382,8,75,12,87,1,183,不合格
20190383,77,44,98,57,94,370,合格
20190384,46,5,78,44,41,214,不合格
20190385,85,17,24,22,38,186,不合格
20190386,34,98,41,13,76,262,不合格
20190387,82,72,2,16,0,172,不合格
20190388,1,22,71,66,81,241,不合格
20190389,56,0,21,75,8,160,不合格
20190390,42,12,40,47,10,151,不合格
20190391,75,1,80,91,47,294,不合格
20190392,78,80,13,33,61,265,不合格
20190393,37,39,15,68,75,234,不合格
20190394,88,93,53,90,88,412,合格
20190395,99,45,63,46,42,295,不合格
20190396,43,41,58,84,3,229,不合格
20190397,11,13,14,86,20,144,不合格
20190398,13,99,22,10,8,152,不合格
20190399,99,95,8,79,98,379,合格
20190400,33,12,17,44,4,110,不合格
20190401,27,43,15,35,66,186,不合格
20190402,12,11,9,81,53,166,不合格
20190403,81,15,49,53,61,259,不合格
20190404,67,69,14,45,25,220,不合格
20190405,75,59,5,46,17,202,不合格
20190406,49,80,37,13,89,268,不合格
20190407,17,67,26,7,77,194,不合格
20190408,56,49,96,21,10,232,不合格
20190409,28,41,16,33,92,210,不合格
20190410,45,33,55,58,65,256,不合格
20190411,68,62,3,35,4,172,不合格
20190412,57,62,2,42,98,261,不合格
20190413,26,79,19,88,0,212,不合格
20190414,42,95,73,93,83,386,合格
20190415,69,25,57,77,11,239,不合格
20190416,68,98,23,73,12,274,不合格
20190417,26,40,43,5,98,212,不合格
20190418,30,53,24,10,54,171,不合格
20190419,95,11,92,11,59,268,不合格
20190420,19,5,28,54,82,188,不合格
20190421,19,62,77,11,16,185,不合格
20190422,66,58,30,24,20,198,不合格
20190423,92,49,14,0,44,199,不合格
20190424,53,34,69,9,46,211,不合格
20190425,52,26,52,22,53,205,不合格
20190426,28,61,12,24,23,148,不合格
20190427,85,76,79,9,89,338,合格
20190428,12,85,15,92,40,244,不合格
20190429,12,13,13,87,88,213,不合格
20190430,37,59,18,42,22,178,不合格
20190431,57,28,1,93,15,194,不合格
20190432,49,56,16,98,34,253,不合格
20190433,45,56,98,57,42,298,不合格
20190434,51,38,69,37,98,293,不合格
20190435,76,38,59,50,38,261,不合格
20190436,71,2,6,19,74,172,不合格
20190437,97,66,24,88,93,368,合格
20190438,8,26,42,8,5,89,不合格
20190439,91,52,4,23,23,193,不合格
20190440,4,69,82,40,11,206,不合格
20190441,46,40,37,94,56,273,不合格
20190442,59,2,75,14,56,206,不合格
20190443,11,16,81,30,48,186,不合格
20190444,94,29,51,48,35,257,不合格
20190445,35,26,67,98,49,275,不合格
20190446,81,73,88,20,75,337,合格
20190447,92,67,11,35,77,282,不合格
20190448,63,11,76,94,11,255,不合格
20190449,47,52,31,76,65,271,不合格
20190450,54,59,5,58,61,237,不合格
20190451,45,32,79,1,80,237,不合格
20190452,0,77,32,73,20,202,不合格
20190453,96,70,79,87,27,359,合格
20190454,71,70,27,1,0,169,不合格
20190455,32,85,98,61,31,307,合格
20190456,71,96,55,0,62,284,不合格
20190457,30,25,83,42,37,217,不合格
20190458,41,72,72,27,37,249,不合格
20190459,96,86,92,68,74,416,合格
20190460,40,78,15,44,59,236,不合格
20190461,73,17,8,7,7,112,不合格
20190462,88,87,16,51,52,294,不合格
20190463,90,46,71,8,25,240,不合格
20190464,1,87,87,56,70,301,合格
20190465,42,82,49,2,59,234,不合格
20190466,66,98,37,59,43,303,合格
20190467,59,53,44,81,19,256,不合格
20190468,37,82,94,68,2,283,不合格
20190469,75,54,68,84,56,337,合格
20190470,57,26,16,62,13,174,不合格
20190471,59,59,85,83,64,350,合格
20190472,79,6,2,82,39,208,不合格
20190473,44,19,90,80,88,321,合格
20190474,38,73,99,90,27,327,合格
20190475,10,71,54,48,47,230,不合格
20190476,85,9,70,51,47,262,不合格
20190477,61,30,11,32,55,189,不合格
20190478,11,24,62,83,6,186,不合格
20190479,97,6,0,20,63,186,不合格
20190480,25,6,81,27,79,218,不合格
20190481,1,41,84,51,96,273,不合格
20190482,17,88,68,88,38,299,不合格
20190483,63,37,39,34,90,263,不合格
20190484,25,45,80,69,72,291,不合格
20190485,57,55,10,98,0,220,不合格
20190486,24,21,71,71,59,246,不合格
20190487,10,0,39,41,95,185,不合格
20190488,10,82,26,3,78,199,不合格
20190489,36,48,51,5,99,239,不合格
20190490,45,0,24,73,45,187,不合格
20190491,54,75,34,13,35,211,不合格
20190492,30,87,75,90,79,361,合格
20190493,53,5,68,52,28,206,不合格
20190494,60,68,17,21,61,227,不合格
20190495,95,24,47,14,88,268,不合格
20190496,52,61,29,10,40,192,不合格
20190497,12,82,9,90,62,255,不合格
20190498,11,38,35,10,92,186,不合格
20190499,28,82,32,24,13,179,不合格
20190500,87,9,12,66,87,261,不合格
20190501,52,74,36,26,30,218,不合格
20190502,28,17,22,45,35,147,不合格
20190503,72,53,53,23,90,291,不合格
20190504,94,56,74,86,59,369,合格
20190505,99,29,76,93,5,302,合格
20190506,80,72,58,17,1,228,不合格
20190507,67,90,17,58,36,268,不合格
20190508,67,66,67,35,49,284,不合格
20190509,22,94,51,28,23,218,不合格
20190510,56,93,16,34,53,252,不合格
20190511,82,6,15,98,83,284,不合格
20190512,13,20,30,30,26,119,不合格
20190513,14,58,61,15,4,152,不合格
20190514,50,46,24,27,96,243,不合格
20190515,72,64,36,14,9,195,不合格
20190516,20,59,84,47,17,227,不合格
20190517,26,62,33,96,29,246,不合格
20190518,50,81,85,76,48,340,合格
20190519,4,96,74,38,8,220,不合格
20190520,29,68,89,87,75,348,合格
20190521,70,59,20,29,71,249,不合格
20190522,72,91,34,44,21,262,不合格
20190523,14,71,45,4,7,141,不合格
20190524,37,65,19,69,0,190,不合格
20190525,49,69,81,15,59,273,不合格
20190526,85,85,40,1,10,221,不合格
20190527,52,90,84,60,12,298,不合格
20190528,39,25,80,34,92,270,不合格
20190529,48,53,91,88,89,369,合格
20190530,81,28,27,44,74,254,不合格
20190531,52,99,93,61,64,369,合格
20190532,63,91,36,69,55,314,合格
20190533,27,13,3,89,14,146,不合格
20190534,46,12,57,83,88,286,不合格
20190535,2,18,80,46,43,189,不合格
20190536,21,49,28,81,5,184,不合格
20190537,99,49,24,35,79,286,不合格
20190538,71,91,10,23,85,280,不合格
20190539,91,0,14,88,71,264,不合格
20190540,56,59,63,24,11,213,不合格
20190541,73,38,11,72,27,221,不合格
20190542,87,96,93,21,59,356,合格
20190543,44,43,19,26,14,146,不合格
20190544,47,73,16,36,80,252,不合格
20190545,96,86,50,9,25,266,不合格
20190546,80,67,27,81,93,348,合格
20190547,41,90,90,99,7,327,合格
20190548,4,12,50,26,26,118,不合格
20190549,19,43,91,53,86,292,不合格
20190550,31,38,75,4,0,148,不合格
20190551,17,97,44,30,5,193,不合格
20190552,85,84,47,3,52,271,不合格
20190553,54,39,16,59,77,245,不合格
20190554,35,39,5,85,0,164,不合格
20190555,52,37,91,59,26,265,不合格
20190556,11,50,88,64,19,232,不合格
20190557,40,94,89,61,96,380,合格
20190558,6,81,63,64,2,216,不合格
20190559,84,54,96,39,97,370,合格
20190560,18,30,93,22,79,242,不合格
20190561,24,92,69,9,22,216,不合格
20190562,62,3,72,45,68,250,不合格
20190563,8,42,38,59,88,235,不合格
20190564,55,94,8,6,10,173,不合格
20190565,14,74,69,4,35,196,不合格
20190566,37,48,48,65,79,277,不合格
20190567,99,9,3,27,52,190,不合格
20190568,49,11,39,39,7,145,不合格
20190569,30,54,44,66,88,282,不合格
20190570,21,52,24,53,43,193,不合格
20190571,41,99,47,28,13,228,不合格
20190572,7,10,51,4,39,111,不合格
20190573,36,58,28,33,63,218,不合格
20190574,78,36,78,15,77,284,不合格
20190575,83,69,58,95,84,389,合格
20190576,57,28,0,10,69,164,不合格
20190577,39,76,40,58,21,234,不合格
20190578,11,70,41,48,52,222,不合格
20190579,64,31,63,8,95,261,不合格
20190580,75,31,34,54,20,214,不合格
20190581,26,42,4,81,92,245,不合格
20190582,56,40,35,18,75,224,不合格
20190583,37,20,15,31,47,150,不合格
20190584,2,81,2,88,6,179,不合格
20190585,83,13,82,63,63,304,合格
20190586,29,60,12,88,38,227,不合格
20190587,70,59,25,93,71,318,合格
20190588,95,71,32,53,32,283,不合格
20190589,65,78,70,5,12,230,不合格
20190590,30,47,58,82,86,303,合格
20190591,32,1,24,66,49,172,不合格
20190592,32,22,8,26,8,96,不合格
20190593,72,68,73,84,7,304,合格
20190594,11,56,29,97,6,199,不合格
20190595,14,46,98,97,9,264,不合格
20190596,74,49,90,61,29,303,合格
20190597,48,35,35,46,27,191,不合格
20190598,26,82,79,49,28,264,不合格
20190599,11,39,58,38,41,187,不合格
20190600,85,2,49,3,77,216,不合格
20190601,73,24,69,25,51,242,不合格
20190602,98,62,24,95,52,331,合格
20190603,97,11,75,18,63,264,不合格
20190604,75,51,2,7,81,216,不合格
20190605,67,78,5,1,17,168,不合格
20190606,88,55,18,17,79,257,不合格
20190607,3,45,23,18,11,100,不合格
20190608,54,23,94,53,45,269,不合格
20190609,18,86,33,37,58,232,不合格
20190610,2,74,60,38,13,187,不合格
20190611,66,82,20,36,88,292,不合格
20190612,23,9,46,17,68,163,不合格
20190613,59,87,95,87,53,381,合格
20190614,98,57,26,47,79,307,合格
20190615,74,22,50,86,8,240,不合格
20190616,95,86,60,18,29,288,不合格
20190617,0,69,41,28,83,221,不合格
20190618,55,89,27,80,31,282,不合格
20190619,66,14,4,97,65,246,不合格
20190620,59,55,84,63,88,349,合格
20190621,27,90,20,63,78,278,不合格
20190622,79,75,86,33,89,362,合格
20190623,76,20,95,95,5,291,不合格
20190624,46,84,41,20,90,281,不合格
20190625,9,34,45,0,7,95,不合格
20190626,96,72,61,90,72,391,合格
20190627,99,57,92,40,5,293,不合格
20190628,39,56,93,72,66,326,合格
20190629,9,48,22,61,30,170,不合格
20190630,73,97,74,77,87,408,合格
20190631,43,42,40,97,78,300,合格
20190632,32,84,50,68,54,288,不合格
20190633,28,34,81,22,71,236,不合格
20190634,74,53,10,92,72,301,合格
20190635,59,5,87,48,82,281,不合格
20190636,11,80,7,29,57,184,不合格
20190637,71,92,52,80,92,387,合格
20190638,65,70,30,32,74,271,不合格
20190639,77,80,39,73,97,366,合格
20190640,20,51,47,20,20,158,不合格
20190641,90,33,88,99,16,326,合格
20190642,48,63,1,54,38,204,不合格
20190643,79,27,70,65,70,311,合格
20190644,40,41,13,36,47,177,不合格
20190645,43,23,99,2,14,181,不合格
20190646,78,40,20,77,21,236,不合格
20190647,82,29,63,89,95,358,合格
20190648,97,85,13,64,0,259,不合格
20190649,83,5,5,32,68,193,不合格
20190650,46,90,9,57,6,208,不合格
20190651,72,14,76,61,59,282,不合格
20190652,53,96,36,65,74,324,合格
20190653,88,22,31,39,81,261,不合格
20190654,4,55,22,11,16,108,不合格
20190655,92,48,25,79,44,288,不合格
20190656,31,32,42,10,19,134,不合格
20190657,51,24,49,0,46,170,不合格
20190658,65,58,71,72,46,312,合格
20190659,13,71,1,53,15,153,不合格
20190660,94,82,78,56,91,401,合格
20190661,62,38,4,60,79,243,不合格
20190662,19,59,96,28,59,261,不合格
20190663,46,24,58,16,84,228,不合格
20190664,86,46,40,86,91,349,合格
20190665,83,8,93,9,9,202,不合格
20190666,75,64,22,79,29,269,不合格
20190667,40,48,15,50,7,160,不合格
20190668,20,86,6,67,52,231,不合格
20190669,89,69,78,43,46,325,合格
20190670,16,16,1,97,0,130,不合格
20190671,93,75,67,67,63,365,合格
20190672,24,80,32,35,61,232,不合格
20190673,19,70,55,33,38,215,不合格
20190674,16,27,62,21,3,129,不合格
20190675,56,51,19,79,9,214,不合格
20190676,48,86,34,24,26,218,不合格
20190677,43,51,19,35,13,161,不合格
20190678,50,0,87,69,61,267,不合格
20190679,3,15,83,13,46,160,不合格
20190680,35,47,57,41,52,232,不合格
20190681,21,64,98,44,58,285,不合格
20190682,68,11,65,62,68,274,不合格
20190683,31,25,78,35,50,219,不合格
20190684,75,93,97,89,47,401,合格
20190685,29,37,49,7,22,144,不合格
20190686,41,14,44,59,30,188,不合格
20190687,88,4,90,3,48,233,不合格
20190688,16,77,98,18,66,275,不合格
20190689,66,50,74,89,96,375,合格
20190690,89,64,20,59,61,293,不合格
20190691,11,29,56,78,10,184,不合格
20190692,99,60,1,73,41,274,不合格
20190693,86,79,28,29,60,282,不合格
20190694,62,62,29,25,88,266,不合格
20190695,20,72,30,21,93,236,不合格
20190696,78,2,28,44,96,248,不合格
20190697,49,96,70,84,63,362,合格
20190698,48,51,94,43,72,308,合格
20190699,14,26,19,7,97,163,不合格
20190700,95,70,15,52,53,285,不合格
20190701,36,24,46,92,69,267,不合格
20190702,48,66,83,47,91,335,合格
20190703,70,62,8,77,68,285,不合格
20190704,76,26,87,60,96,345,合格
20190705,36,43,15,48,15,157,不合格
