ID,国語,数学,英語,理科,社会,合計,判定
20170130,65,8,89,91,23,276,不合格
20170131,90,60,87,58,20,315,合格
20170132,88,59,95,12,66,320,合格
20170133,55,31,66,93,90,335,合格
20170134,16,19,21,37,27,120,不合格
20170135,74,67,45,75,39,300,合格
20170136,83,36,69,75,80,343,合格
20170137,88,73,47,26,93,327,合格
20170138,10,23,50,1,95,179,不合格
20170139,61,54,71,35,83,304,合格
20170140,31,85,31,23,29,199,不合格
20170141,94,47,99,38,53,331,合格
20170142,1,22,89,91,80,283,不合格
20170143,24,87,84,4,26,225,不合格
20170144,34,83,33,43,15,208,不合格
20170145,4,12,85,99,87,287,不合格
20170146,9,75,4,87,28,203,不合格
20170147,19,16,85,47,41,208,不合格
20170148,61,3,71,19,49,203,不合格
20170149,45,48,46,6,74,219,不合格
20170150,56,62,43,69,25,255,不合格
20170151,72,71,16,21,27,207,不合格
20170152,85,48,31,71,93,328,合格
20170153,45,73,17,26,27,188,不合格
20170154,68,56,73,83,79,359,合格
20170155,0,10,26,35,55,126,不合格
20170156,44,13,40,6,78,181,不合格
20170157,85,72,57,37,62,313,合格
20170158,73,88,68,95,42,366,合格
20170159,84,33,37,66,70,290,不合格
20170160,14,87,7,72,47,227,不合格
20170161,61,68,11,10,9,159,不合格
20170162,34,23,73,25,70,225,不合格
20170163,28,9,64,41,17,159,不合格
20170164,12,38,76,43,41,210,不合格
20170165,67,89,95,80,63,394,合格
20170166,56,98,32,96,28,310,合格
20170167,83,12,35,79,8,217,不合格
20170168,20,56,16,27,47,166,不合格
20170169,98,50,44,5,75,272,不合格
20170170,51,34,45,64,29,223,不合格
20170171,75,29,43,53,24,224,不合格
20170172,45,31,47,16,52,191,不合格
20170173,97,37,18,94,80,326,合格
20170174,99,64,47,63,79,352,合格
20170175,52,26,11,25,46,160,不合格
20170176,99,41,12,50,40,242,不合格
20170177,54,78,55,38,50,275,不合格
20170178,21,74,72,80,38,285,不合格
20170179,42,48,70,36,81,277,不合格
20170180,82,69,90,99,35,375,合格
20170181,90,83,63,62,78,376,合格
20170182,14,61,5,27,88,195,不合格
20170183,38,24,9,23,53,147,不合格
20170184,42,73,81,7,51,254,不合格
20170185,79,26,22,68,94,289,不合格
20170186,61,65,44,59,90,319,合格
20170187,36,92,37,93,15,273,不合格
20170188,93,89,80,51,8,321,合格
20170189,38,38,96,91,2,265,不合格
20170190,3,76,62,55,52,248,不合格
20170191,50,64,77,68,73,332,合格
20170192,64,68,94,29,51,306,合格
20170193,23,59,95,19,77,273,不合格
20170194,84,29,94,58,70,335,合格
20170195,5,72,81,20,8,186,不合格
20170196,27,62,66,86,62,303,合格
20170197,37,63,58,85,79,322,合格
20170198,45,11,44,88,86,274,不合格
20170199,86,4,89,94,87,360,合格
20170200,51,76,68,62,43,300,合格
20170201,10,50,38,11,82,191,不合格
20170202,94,40,60,22,51,267,不合格
20170203,84,40,17,19,96,256,不合格
20170204,17,76,23,52,54,222,不合格
20170205,40,99,21,42,30,232,不合格
20170206,90,19,64,62,43,278,不合格
20170207,52,65,68,73,41,299,不合格
20170208,88,21,44,95,45,293,不合格
20170209,99,79,85,29,72,364,合格
20170210,88,53,39,89,81,350,合格
20170211,17,66,65,34,93,275,不合格
20170212,32,11,52,60,79,234,不合格
20170213,11,49,0,72,25,157,不合格
20170214,3,36,53,36,44,172,不合格
20170215,28,0,29,50,54,161,不合格
20170216,49,0,33,13,74,169,不合格
20170217,87,73,46,55,72,333,合格
20170218,80,46,45,1,65,237,不合格
20170219,48,35,81,86,7,257,不合格
20170220,18,30,9,14,62,133,不合格
20170221,59,88,49,24,53,273,不合格
20170222,82,8,40,50,34,214,不合格
20170223,83,47,40,64,44,278,不合格
20170224,21,84,17,78,91,291,不合格
20170225,53,75,12,33,18,191,不合格
20170226,3,56,68,89,96,312,合格
20170227,37,77,28,19,35,196,不合格
20170228,78,85,39,65,89,356,合格
20170229,69,78,28,27,67,269,不合格
20170230,33,48,34,39,27,181,不合格
20170231,49,39,58,26,83,255,不合格
20170232,38,70,85,47,26,266,不合格
20170233,76,86,66,88,10,326,合格
20170234,72,91,41,90,1,295,不合格
20170235,12,41,49,85,62,249,不合格
20170236,95,45,29,18,68,255,不合格
20170237,33,45,88,74,95,335,合格
20170238,27,58,0,56,87,228,不合格
20170239,24,72,30,3,14,143,不合格
20170240,85,5,25,41,25,181,不合格
20170241,16,63,38,18,13,148,不合格
20170242,89,66,50,4,53,262,不合格
20170243,83,66,82,45,73,349,合格
20170244,20,66,75,41,97,299,不合格
20170245,9,91,86,69,86,341,合格
20170246,89,62,95,63,73,382,合格
20170247,51,36,19,29,13,148,不合格
20170248,47,81,83,90,17,318,合格
20170249,5,65,91,0,58,219,不合格
20170250,7,6,25,47,62,147,不合格
20170251,97,83,12,28,81,301,合格
20170252,21,3,88,51,7,170,不合格
20170253,66,6,87,54,82,295,不合格
20170254,86,68,17,27,23,221,不合格
20170255,36,48,97,26,12,219,不合格
20170256,7,17,40,64,77,205,不合格
20170257,18,66,40,15,52,191,不合格
20170258,35,29,42,51,12,169,不合格
20170259,28,32,67,19,6,152,不合格
20170260,22,26,22,15,3,88,不合格
20170261,1,76,28,63,58,226,不合格
20170262,54,50,44,89,81,318,合格
20170263,49,78,86,32,49,294,不合格
20170264,79,17,78,73,41,288,不合格
20170265,5,51,3,81,88,228,不合格
20170266,98,22,12,33,23,188,不合格
20170267,58,98,69,69,38,332,合格
20170268,94,26,36,88,98,342,合格
20170269,76,10,32,89,89,296,不合格
20170270,94,79,4,60,62,299,不合格
20170271,32,63,19,73,4,191,不合格
20170272,8,82,71,24,71,256,不合格
20170273,47,5,20,56,81,209,不合格
20170274,88,99,15,48,2,252,不合格
20170275,56,47,84,86,37,310,合格
20170276,53,73,67,29,84,306,合格
20170277,98,74,20,15,46,253,不合格
20170278,49,12,51,89,10,211,不合格
20170279,24,61,70,43,57,255,不合格
20170280,84,87,63,4,80,318,合格
20170281,2,92,73,81,25,273,不合格
20170282,49,26,45,53,87,260,不合格
20170283,29,27,78,71,7,212,不合格
20170284,74,31,53,63,33,254,不合格
20170285,21,79,55,32,7,194,不合格
20170286,56,56,42,55,92,301,合格
20170287,5,31,97,65,1,199,不合格
20170288,1,46,16,60,3,126,不合格
20170289,24,32,78,97,74,305,合格
20170290,42,92,6,66,97,303,合格
20170291,55,68,87,5,69,284,不合格
20170292,28,36,22,37,84,207,不合格
20170293,89,95,76,19,72,351,合格
20170294,58,92,97,14,41,302,合格
20170295,73,16,34,40,14,177,不合格
20170296,62,65,52,99,59,337,合格
20170297,15,13,5,1,46,80,不合格
20170298,53,80,32,88,35,288,不合格
20170299,67,56,2,74,28,227,不合格
20170300,57,81,99,66,40,343,合格
20170301,24,78,57,92,76,327,合格
20170302,19,43,35,19,48,164,不合格
20170303,45,10,81,83,0,219,不合格
20170304,87,22,28,49,52,238,不合格
20170305,61,91,9,18,2,181,不合格
20170306,21,96,46,9,57,229,不合格
20170307,94,35,31,32,40,232,不合格
20170308,30,50,73,63,97,313,合格
20170309,67,55,38,15,30,205,不合格
20170310,44,30,87,3,70,234,不合格
20170311,37,22,14,29,79,181,不合格
20170312,21,79,0,57,90,247,不合格
20170313,86,41,75,57,28,287,不合格
20170314,95,20,45,70,74,304,合格
20170315,29,2,23,70,80,204,不合格
20170316,17,12,2,80,0,111,不合格
20170317,45,1,8,32,12,98,不合格
20170318,87,32,0,44,5,168,不合格
20170319,11,95,33,33,51,223,不合格
20170320,26,87,56,33,99,301,合格
20170321,81,41,28,16,5,171,不合格
20170322,33,19,28,71,54,205,不合格
20170323,35,96,30,81,85,327,合格
20170324,71,25,97,9,94,296,不合格
20170325,19,68,30,57,54,228,不合格
20170326,67,89,19,88,20,283,不合格
20170327,79,24,69,67,24,263,不合格
20170328,56,47,76,73,52,304,合格
20170329,40,32,13,59,85,229,不合格
20170330,80,96,76,37,30,319,合格
20170331,52,54,59,1,48,214,不合格
20170332,39,62,25,37,76,239,不合格
20170333,13,33,24,33,77,180,不合格
20170334,3,47,57,95,99,301,合格
20170335,34,63,62,39,58,256,不合格
20170336,71,13,49,8,70,211,不合格
20170337,92,19,29,31,93,264,不合格
20170338,11,68,13,18,80,190,不合格
20170339,76,18,32,27,94,247,不合格
20170340,60,33,34,13,51,191,不合格
20170341,35,0,88,0,75,198,不合格
20170342,84,24,80,47,40,275,不合格
20170343,29,94,66,71,32,292,不合格
20170344,2,25,22,64,51,164,不合格
20170345,28,5,82,12,9,136,不合格
20170346,74,49,23,74,53,273,不合格
20170347,7,11,20,36,69,143,不合格
20170348,31,50,98,96,75,350,合格
20170349,22,34,28,92,28,204,不合格
20170350,34,46,63,46,72,261,不合格
20170351,23,0,55,62,24,164,不合格
20170352,70,87,26,69,11,263,不合格
20170353,34,27,2,18,56,137,不合格
20170354,87,2,27,41,22,179,不合格
20170355,90,72,97,27,2,288,不合格
20170356,91,7,88,63,38,287,不合格
20170357,77,92,35,82,38,324,合格
20170358,18,20,96,72,72,278,不合格
20170359,45,14,1,72,53,185,不合格
20170360,51,78,44,83,92,348,合格
20170361,43,92,40,5,37,217,不合格
20170362,7,78,40,58,17,200,不合格
20170363,47,74,83,59,65,328,合格
20170364,56,85,13,77,75,306,合格
20170365,75,79,83,48,75,360,合格
20170366,98,10,50,30,90,278,不合格
20170367,17,91,10,32,34,184,不合格
20170368,91,79,52,98,94,414,合格
20170369,10,34,79,85,84,292,不合格
20170370,67,34,79,6,74,260,不合格
20170371,56,45,27,44,52,224,不合格
20170372,55,42,18,90,88,293,不合格
20170373,6,71,88,62,31,258,不合格
20170374,62,58,11,27,24,182,不合格
20170375,60,44,17,51,56,228,不合格
20170376,7,57,36,76,17,193,不合格
20170377,83,67,96,72,82,400,合格
20170378,26,75,56,83,8,248,不合格
20170379,83,51,36,86,87,343,合格
20170380,92,16,39,53,3,203,不合格
20170381,69,37,57,25,80,268,不合格
20170382,46,98,70,90,31,335,合格
20170383,14,74,98,57,6,249,不合格
20170384,51,11,79,64,20,225,不合格
20170385,79,33,15,27,60,214,不合格
20170386,20,14,11,18,53,116,不合格
20170387,62,92,45,72,51,322,合格
20170388,53,14,15,21,37,140,不合格
20170389,82,14,96,4,58,254,不合格
20170390,65,19,25,34,53,196,不合格
20170391,1,57,99,37,7,201,不合格
20170392,5,24,23,32,78,162,不合格
20170393,88,87,37,89,66,367,合格
20170394,5,54,30,59,6,154,不合格
20170395,90,37,20,32,93,272,不合格
20170396,17,20,87,77,59,260,不合格
20170397,84,13,79,23,61,260,不合格
20170398,0,67,41,2,19,129,不合格
20170399,32,26,89,96,71,314,合格
20170400,50,13,50,63,56,232,不合格
20170401,17,80,80,45,63,285,不合格
20170402,64,87,71,64,71,357,合格
20170403,17,83,51,72,1,224,不合格
20170404,38,15,2,47,34,136,不合格
20170405,37,25,71,8,22,163,不合格
20170406,37,81,64,2,41,225,不合格
20170407,96,27,93,84,61,361,合格
20170408,9,83,77,91,88,348,合格
20170409,32,62,81,69,14,258,不合格
20170410,7,93,16,64,90,270,不合格
20170411,65,79,44,40,81,309,合格
20170412,73,19,75,53,92,312,合格
20170413,99,74,24,4,73,274,不合格
20170414,34,70,27,39,91,261,不合格
20170415,19,49,8,25,56,157,不合格
20170416,72,21,79,43,89,304,合格
20170417,34,36,38,85,89,282,不合格
20170418,52,82,55,38,74,301,合格
20170419,67,90,60,25,19,261,不合格
20170420,34,44,2,62,35,177,不合格
20170421,44,94,36,85,89,348,合格
20170422,83,46,48,7,63,247,不合格
20170423,5,56,85,69,46,261,不合格
20170424,62,34,97,57,3,253,不合格
20170425,16,43,1,51,87,198,不合格
20170426,1,40,2,68,47,158,不合格
20170427,17,1,87,91,49,245,不合格
20170428,2,50,47,37,6,142,不合格
20170429,70,16,55,40,21,202,不合格
20170430,83,8,54,6,52,203,不合格
20170431,86,25,95,48,64,318,合格
20170432,15,89,42,36,24,206,不合格
20170433,44,27,50,69,5,195,不合格
20170434,6,12,11,47,46,122,不合格
20170435,40,12,53,2,84,191,不合格
20170436,91,8,46,92,47,284,不合格
20170437,33,84,11,58,32,218,不合格
20170438,42,2,56,18,71,189,不合格
20170439,88,22,79,96,62,347,合格
20170440,50,70,18,91,99,328,合格
20170441,67,80,66,46,95,354,合格
20170442,59,10,10,1,92,172,不合格
20170443,36,47,36,47,84,250,不合格
20170444,1,80,16,67,16,180,不合格
20170445,63,91,11,68,55,288,不合格
20170446,54,48,19,82,49,252,不合格
20170447,51,24,29,59,60,223,不合格
20170448,18,61,27,36,53,195,不合格
20170449,17,19,79,18,97,230,不合格
20170450,21,21,62,17,98,219,不合格
20170451,11,3,43,52,88,197,不合格
20170452,59,6,26,9,41,141,不合格
20170453,27,78,41,88,76,310,合格
20170454,15,63,16,16,60,170,不合格
20170455,77,6,1,96,67,247,不合格
20170456,17,48,43,65,63,236,不合格
20170457,11,56,89,11,79,246,不合格
20170458,23,77,57,15,37,209,不合格
20170459,19,49,37,61,8,174,不合格
20170460,10,46,91,98,12,257,不合格
20170461,89,39,47,3,62,240,不合格
20170462,16,28,40,1,98,183,不合格
20170463,3,7,45,6,54,115,不合格
20170464,79,81,1,3,81,245,不合格
20170465,54,31,75,50,44,254,不合格
20170466,92,82,48,40,78,340,合格
20170467,54,31,91,22,38,236,不合格
20170468,7,98,30,98,42,275,不合格
20170469,71,52,75,24,92,314,合格
20170470,7,66,18,74,57,222,不合格
20170471,56,21,50,26,85,238,不合格
20170472,98,35,5,58,73,269,不合格
20170473,73,42,33,53,34,235,不合格
20170474,31,21,41,6,48,147,不合格
20170475,16,82,16,41,84,239,不合格
20170476,18,17,13,93,15,156,不合格
20170477,13,80,32,44,85,254,不合格
20170478,16,32,59,24,24,155,不合格
20170479,9,53,82,17,68,229,不合格
20170480,77,5,7,4,94,187,不合格
20170481,22,73,46,53,49,243,不合格
20170482,99,23,55,90,95,362,合格
20170483,10,0,16,43,70,139,不合格
20170484,5,3,79,18,95,200,不合格
20170485,67,60,90,52,7,276,不合格
20170486,79,88,37,23,83,310,合格
20170487,81,20,0,49,53,203,不合格
20170488,52,64,17,36,82,251,不合格
20170489,32,42,56,82,32,244,不合格
20170490,10,90,29,72,82,283,不合格
20170491,20,31,84,96,96,327,合格
20170492,98,67,72,72,3,312,合格
20170493,20,95,56,69,89,329,合格
20170494,37,57,37,77,35,243,不合格
20170495,19,94,16,1,59,189,不合格
20170496,78,73,67,13,56,287,不合格
20170497,32,47,98,44,63,284,不合格
20170498,61,1,49,54,66,231,不合格
20170499,50,15,21,84,84,254,不合格
20170500,71,85,62,88,46,352,合格
20170501,56,63,18,6,87,230,不合格
20170502,41,36,71,59,81,288,不合格
20170503,12,11,99,87,54,263,不合格
20170504,31,32,94,27,18,202,不合格
20170505,69,74,60,11,98,312,合格
20170506,80,15,13,58,26,192,不合格
20170507,12,70,43,28,40,193,不合格
20170508,31,96,92,7,24,250,不合格
20170509,92,23,15,11,80,221,不合格
20170510,57,82,37,83,91,350,合格
20170511,73,84,23,25,74,279,不合格
20170512,14,37,94,19,78,242,不合格
20170513,80,20,53,78,94,325,合格
20170514,83,70,51,65,33,302,合格
20170515,40,81,42,60,43,266,不合格
20170516,45,88,26,14,24,197,不合格
20170517,4,91,90,26,51,262,不合格
20170518,40,49,47,95,91,322,合格
20170519,98,7,84,60,52,301,合格
20170520,50,25,88,58,28,249,不合格
20170521,14,25,19,52,72,182,不合格
20170522,36,61,48,77,13,235,不合格
20170523,11,95,50,47,75,278,不合格
20170524,36,98,41,26,32,233,不合格
20170525,78,17,27,76,3,201,不合格
20170526,62,68,11,11,79,231,不合格
20170527,92,95,65,30,4,286,不合格
20170528,60,11,51,94,6,222,不合格
20170529,85,14,82,89,18,288,不合格
20170530,41,50,85,71,92,339,合格
20170531,98,42,28,86,98,352,合格
20170532,0,17,51,83,84,235,不合格
20170533,93,93,47,15,89,337,合格
20170534,44,83,41,18,63,249,不合格
20170535,95,91,79,33,15,313,合格
20170536,65,20,46,54,53,238,不合格
20170537,36,14,10,21,61,142,不合格
20170538,59,70,70,79,44,322,合格
20170539,94,65,35,75,78,347,合格
20170540,60,4,90,93,24,271,不合格
20170541,98,74,43,90,46,351,合格
20170542,45,59,18,25,45,192,不合格
20170543,42,22,74,46,20,204,不合格
20170544,87,45,22,71,55,280,不合格
20170545,52,51,83,22,70,278,不合格
20170546,82,43,1,61,53,240,不合格
20170547,48,67,15,46,24,200,不合格
20170548,91,0,35,9,92,227,不合格
20170549,49,31,16,82,92,270,不合格
20170550,64,73,52,14,0,203,不合格
20170551,21,81,0,75,78,255,不合格
20170552,10,8,34,6,83,141,不合格
20170553,61,31,95,55,60,302,合格
20170554,77,2,32,61,90,262,不合格
20170555,46,40,96,35,69,286,不合格
20170556,53,62,81,30,98,324,合格
20170557,53,12,14,98,26,203,不合格
20170558,86,63,77,92,71,389,合格
20170559,71,87,99,15,10,282,不合格
20170560,24,2,51,51,81,209,不合格
20170561,53,32,63,20,35,203,不合格
20170562,47,26,79,69,37,258,不合格
20170563,21,45,84,51,16,217,不合格
20170564,0,40,94,79,86,299,不合格
20170565,37,30,74,2,67,210,不合格
20170566,38,2,91,14,0,145,不合格
20170567,39,1,65,24,35,164,不合格
20170568,3,18,52,84,95,252,不合格
20170569,57,74,25,25,70,251,不合格
20170570,97,6,86,73,22,284,不合格
20170571,66,48,15,88,21,238,不合格
20170572,52,32,33,22,65,204,不合格
20170573,77,12,10,73,92,264,不合格
20170574,24,78,10,99,39,250,不合格
20170575,80,32,27,39,92,270,不合格
20170576,99,45,94,4,49,291,不合格
20170577,41,18,50,95,68,272,不合格
20170578,74,23,70,29,53,249,不合格
20170579,68,5,94,1,89,257,不合格
20170580,32,67,20,53,79,251,不合格
20170581,71,37,17,29,77,231,不合格
20170582,62,85,22,61,18,248,不合格
20170583,9,19,74,81,33,216,不合格
20170584,11,8,78,67,52,216,不合格
20170585,48,98,9,14,70,239,不合格
20170586,49,76,48,59,89,321,合格
20170587,61,17,23,34,8,143,不合格
20170588,8,68,58,63,10,207,不合格
20170589,72,14,12,2,81,181,不合格
20170590,74,96,80,96,84,430,合格
20170591,37,89,95,57,83,361,合格
20170592,61,24,27,61,23,196,不合格
20170593,34,30,59,73,63,259,不合格
20170594,64,36,67,77,36,280,不合格
20170595,9,53,33,10,63,168,不合格
20170596,76,73,28,90,59,326,合格
20170597,15,71,3,6,76,171,不合格
20170598,82,13,43,99,92,329,合格
20170599,45,85,23,19,10,182,不合格
20170600,85,1,0,51,95,232,不合格
20170601,79,24,80,71,81,335,合格
20170602,89,90,78,93,10,360,合格
20170603,87,65,12,98,91,353,合格
20170604,3,81,94,67,18,263,不合格
20170605,44,81,82,75,48,330,合格
20170606,70,7,11,82,88,258,不合格
20170607,48,22,59,89,17,235,不合格
20170608,61,26,66,73,43,269,不合格
20170609,63,36,60,83,65,307,合格
20170610,99,70,42,43,7,261,不合格
20170611,10,57,95,35,94,291,不合格
20170612,24,45,46,90,73,278,不合格
20170613,34,80,19,49,38,220,不合格
20170614,90,17,79,1,43,230,不合格
20170615,9,62,95,27,32,225,不合格
20170616,5,89,90,81,64,329,合格
20170617,39,0,5,0,31,75,不合格
20170618,76,51,24,64,58,273,不合格
20170619,23,18,87,50,5,183,不合格
20170620,28,97,29,74,26,254,不合格
20170621,20,54,62,27,57,220,不合格
20170622,16,89,87,16,47,255,不合格
20170623,64,39,2,48,69,222,不合格
20170624,51,20,7,51,89,218,不合格
20170625,90,14,56,59,97,316,合格
20170626,77,14,81,9,19,200,不合格
20170627,64,56,55,24,80,279,不合格
20170628,33,22,75,92,10,232,不合格
20170629,81,46,55,44,88,314,合格
20170630,94,75,74,90,69,402,合格
20170631,71,35,8,43,79,236,不合格
20170632,97,5,23,52,69,246,不合格
20170633,51,69,37,53,36,246,不合格
20170634,73,62,69,98,61,363,合格
20170635,11,52,85,7,7,162,不合格
20170636,44,8,10,66,70,198,不合格
20170637,70,70,13,87,74,314,合格
20170638,67,41,87,91,4,290,不合格
20170639,21,64,49,46,92,272,不合格
20170640,21,84,99,96,33,333,合格
20170641,13,87,75,21,81,277,不合格
20170642,44,88,59,95,1,287,不合格
20170643,36,32,73,29,95,265,不合格
20170644,44,11,48,31,18,152,不合格
20170645,67,60,23,39,1,190,不合格
20170646,53,0,0,98,73,224,不合格
20170647,52,65,77,72,41,307,合格
20170648,24,46,93,86,85,334,合格
20170649,81,14,47,6,67,215,不合格
20170650,11,73,51,43,52,230,不合格
20170651,45,6,82,71,90,294,不合格
20170652,31,90,54,15,86,276,不合格
20170653,86,27,69,22,37,241,不合格
20170654,28,31,46,94,62,261,不合格
20170655,26,97,56,85,93,357,合格
20170656,37,56,92,61,96,342,合格
20170657,29,62,53,10,78,232,不合格
20170658,69,84,68,8,5,234,不合格
20170659,10,54,82,54,37,237,不合格
20170660,39,96,10,59,97,301,合格
20170661,85,38,44,35,83,285,不合格
20170662,51,69,14,47,2,183,不合格
20170663,64,53,46,51,54,268,不合格
20170664,74,6,95,3,96,274,不合格
20170665,44,77,42,47,39,249,不合格
20170666,91,52,52,46,28,269,不合格
20170667,77,3,78,23,36,217,不合格
20170668,87,46,91,69,91,384,合格
20170669,57,8,20,56,43,184,不合格
20170670,93,21,30,38,18,200,不合格
20170671,68,53,79,61,78,339,合格
20170672,32,37,67,84,6,226,不合格
20170673,21,86,95,73,46,321,合格
20170674,63,93,17,83,60,316,合格
20170675,69,93,40,14,74,290,不合格
20170676,96,8,43,2,33,182,不合格
20170677,63,55,45,75,90,328,合格
20170678,28,71,79,92,46,316,合格
20170679,43,60,10,3,49,165,不合格
20170680,44,49,29,12,45,179,不合格
20170681,83,99,4,96,24,306,合格
20170682,85,37,64,29,76,291,不合格
20170683,1,94,80,60,61,296,不合格
20170684,16,15,24,90,67,212,不合格
20170685,38,70,15,97,58,278,不合格
20170686,41,45,86,23,5,200,不合格
20170687,85,91,98,12,3,289,不合格
20170688,83,25,62,18,80,268,不合格
20170689,22,24,37,27,96,206,不合格
20170690,10,35,50,61,10,166,不合格
20170691,4,58,77,21,3,163,不合格
20170692,27,90,71,75,70,333,合格
20170693,95,44,52,40,14,245,不合格
20170694,27,42,44,86,10,209,不合格
20170695,43,64,38,34,73,252,不合格
20170696,91,98,95,37,47,368,合格
20170697,93,51,37,1,69,251,不合格
20170698,80,14,64,39,10,207,不合格
20170699,20,51,72,38,44,225,不合格
20170700,38,70,91,94,0,293,不合格
20170701,71,69,15,22,0,177,不合格
20170702,64,55,43,13,70,245,不合格
20170703,92,23,87,88,74,364,合格
20170704,90,38,27,75,77,307,合格
20170705,43,54,13,24,49,183,不合格
20170706,48,41,33,0,47,169,不合格
