ID,国語,数学,英語,理科,社会,合計,判定
20060057,98,13,23,93,5,232,不合格
20060058,56,32,49,57,98,292,不合格
20060059,19,40,72,94,65,290,不合格
20060060,42,25,86,1,43,197,不合格
20060061,25,16,28,51,45,165,不合格
20060062,69,52,24,40,75,260,不合格
20060063,9,20,98,36,44,207,不合格
20060064,45,33,63,20,38,199,不合格
20060065,37,64,31,6,30,168,不合格
20060066,37,33,35,58,82,245,不合格
20060067,93,36,9,16,86,240,不合格
20060068,27,58,48,95,46,274,不合格
20060069,95,60,83,13,59,310,合格
20060070,30,43,55,50,5,183,不合格
20060071,67,61,48,13,91,280,不合格
20060072,31,73,43,40,52,239,不合格
20060073,80,7,98,22,82,289,不合格
20060074,91,92,43,96,43,365,合格
20060075,66,49,51,30,32,228,不合格
20060076,42,22,82,68,15,229,不合格
20060077,76,13,41,31,66,227,不合格
20060078,26,32,71,16,68,213,不合格
20060079,71,31,92,66,72,332,合格
20060080,90,41,38,51,22,242,不合格
20060081,90,1,27,29,86,233,不合格
20060082,28,83,71,15,55,252,不合格
20060083,34,85,37,55,81,292,不合格
20060084,92,34,53,76,24,279,不合格
20060085,67,96,71,29,52,315,合格
20060086,11,48,79,81,21,240,不合格
20060087,90,58,7,46,20,221,不合格
20060088,43,96,46,48,55,288,不合格
20060089,18,25,65,93,78,279,不合格
20060090,63,86,70,7,75,301,合格
20060091,12,36,56,48,9,161,不合格
20060092,85,24,91,62,33,295,不合格
20060093,24,32,70,43,92,261,不合格
20060094,20,58,2,67,54,201,不合格
20060095,50,15,33,19,58,175,不合格
20060096,8,40,79,2,68,197,不合格
20060097,68,42,57,92,39,298,不合格
20060098,21,71,32,69,49,242,不合格
20060099,24,30,84,69,5,212,不合格
20060100,91,57,73,13,95,329,合格
20060101,15,77,41,23,82,238,不合格
20060102,23,11,57,6,97,194,不合格
20060103,9,92,16,62,7,186,不合格
20060104,65,52,58,52,95,322,合格
20060105,4,72,5,39,66,186,不合格
20060106,52,1,28,18,24,123,不合格
20060107,32,16,44,82,91,265,不合格
20060108,81,37,16,36,63,233,不合格
20060109,78,55,66,82,19,300,合格
20060110,39,17,80,47,98,281,不合格
20060111,59,26,44,68,9,206,不合格
20060112,58,44,29,82,55,268,不合格
20060113,3,67,19,42,1,132,不合格
20060114,11,64,13,53,83,224,不合格
20060115,36,62,38,24,46,206,不合格
20060116,3,87,66,56,39,251,不合格
20060117,29,85,59,87,11,271,不合格
20060118,74,41,33,61,79,288,不合格
20060119,52,25,77,21,36,211,不合格
20060120,5,82,43,53,28,211,不合格
20060121,76,50,57,82,14,279,不合格
20060122,81,5,81,8,50,225,不合格
20060123,2,19,49,39,18,127,不合格
20060124,4,2,33,98,47,184,不合格
20060125,41,1,70,70,4,186,不合格
20060126,26,41,51,70,36,224,不合格
20060127,52,46,42,14,86,240,不合格
20060128,74,69,26,21,57,247,不合格
20060129,55,51,80,62,59,307,合格
20060130,67,89,94,34,58,342,合格
20060131,45,99,33,2,92,271,不合格
20060132,86,65,93,28,83,355,合格
20060133,14,81,94,27,82,298,不合格
20060134,89,19,62,70,3,243,不合格
20060135,79,32,26,3,48,188,不合格
20060136,48,75,95,64,12,294,不合格
20060137,72,96,27,28,3,226,不合格
20060138,1,15,38,35,9,98,不合格
20060139,34,18,34,20,56,162,不合格
20060140,50,59,57,82,79,327,合格
20060141,51,9,99,36,90,285,不合格
20060142,89,48,9,43,56,245,不合格
20060143,11,96,84,23,43,257,不合格
20060144,85,57,41,9,12,204,不合格
20060145,19,42,9,1,75,146,不合格
20060146,85,84,81,7,25,282,不合格
20060147,23,97,90,25,7,242,不合格
20060148,51,64,51,92,34,292,不合格
20060149,0,26,43,22,47,138,不合格
20060150,12,76,18,37,87,230,不合格
20060151,44,99,38,27,25,233,不合格
20060152,9,6,74,84,64,237,不合格
20060153,63,40,2,84,58,247,不合格
20060154,16,6,70,13,68,173,不合格
20060155,53,3,74,20,75,225,不合格
20060156,15,89,88,22,74,288,不合格
20060157,93,31,22,44,47,237,不合格
20060158,77,46,87,86,75,371,合格
20060159,34,23,92,48,40,237,不合格
20060160,70,68,32,61,53,284,不合格
20060161,38,82,1,41,43,205,不合格
20060162,34,24,83,84,12,237,不合格
20060163,10,42,46,32,58,188,不合格
20060164,72,92,28,40,55,287,不合格
20060165,76,81,93,52,82,384,合格
20060166,42,86,22,99,4,253,不合格
20060167,8,18,51,40,21,138,不合格
20060168,72,96,59,88,27,342,合格
20060169,27,75,4,56,28,190,不合格
20060170,49,21,84,27,20,201,不合格
20060171,52,68,54,74,46,294,不合格
20060172,63,28,47,79,6,223,不合格
20060173,43,73,10,54,73,253,不合格
20060174,79,93,29,3,14,218,不合格
20060175,74,19,43,76,95,307,合格
20060176,71,54,22,54,58,259,不合格
20060177,37,34,89,84,24,268,不合格
20060178,43,16,60,55,95,269,不合格
20060179,79,10,42,49,67,247,不合格
20060180,14,33,83,2,4,136,不合格
20060181,65,76,33,23,49,246,不合格
20060182,61,54,14,70,44,243,不合格
20060183,87,52,15,67,89,310,合格
20060184,55,20,98,29,88,290,不合格
20060185,2,47,38,47,98,232,不合格
20060186,93,73,56,72,43,337,合格
20060187,88,45,17,66,62,278,不合格
20060188,51,81,42,76,22,272,不合格
20060189,63,47,52,31,97,290,不合格
20060190,68,0,96,2,16,182,不合格
20060191,51,92,21,40,83,287,不合格
20060192,19,0,23,65,69,176,不合格
20060193,31,25,0,90,2,148,不合格
20060194,62,41,92,27,65,287,不合格
20060195,99,39,84,66,87,375,合格
20060196,15,39,39,94,8,195,不合格
20060197,9,93,83,29,22,236,不合格
20060198,89,68,45,71,90,363,合格
20060199,14,80,91,23,58,266,不合格
20060200,8,49,34,79,11,181,不合格
20060201,91,78,47,72,33,321,合格
20060202,6,64,76,52,66,264,不合格
20060203,90,4,46,69,12,221,不合格
20060204,68,43,31,61,15,218,不合格
20060205,72,24,95,90,29,310,合格
20060206,75,12,70,12,95,264,不合格
20060207,52,14,95,82,67,310,合格
20060208,56,66,25,41,67,255,不合格
20060209,67,13,63,69,51,263,不合格
20060210,8,57,99,14,50,228,不合格
20060211,83,52,39,3,76,253,不合格
20060212,51,53,3,75,45,227,不合格
20060213,6,42,72,96,86,302,合格
20060214,29,85,78,35,21,248,不合格
20060215,64,26,86,91,34,301,合格
20060216,59,23,44,43,70,239,不合格
20060217,22,73,0,37,49,181,不合格
20060218,62,86,15,30,24,217,不合格
20060219,3,30,90,34,12,169,不合格
20060220,75,74,51,20,18,238,不合格
20060221,85,33,59,45,63,285,不合格
20060222,43,85,27,11,72,238,不合格
20060223,57,60,58,82,13,270,不合格
20060224,24,92,73,96,42,327,合格
20060225,81,66,32,38,11,228,不合格
20060226,57,92,81,71,44,345,合格
20060227,76,58,28,73,22,257,不合格
20060228,32,99,38,26,46,241,不合格
20060229,16,52,32,29,47,176,不合格
20060230,92,84,80,5,45,306,合格
20060231,51,7,72,30,4,164,不合格
20060232,84,91,85,41,26,327,合格
20060233,32,94,86,30,48,290,不合格
20060234,26,16,14,20,30,106,不合格
20060235,3,30,72,82,25,212,不合格
20060236,17,59,89,78,17,260,不合格
20060237,15,35,46,54,95,245,不合格
20060238,55,18,61,47,15,196,不合格
20060239,31,69,36,63,38,237,不合格
20060240,52,12,98,46,59,267,不合格
20060241,70,2,33,19,41,165,不合格
20060242,4,50,89,9,66,218,不合格
20060243,53,19,74,78,65,289,不合格
20060244,3,20,13,6,35,77,不合格
20060245,41,0,12,95,11,159,不合格
20060246,44,80,94,40,37,295,不合格
20060247,83,4,12,62,6,167,不合格
20060248,20,45,10,52,89,216,不合格
20060249,20,61,36,13,75,205,不合格
20060250,50,59,86,47,21,263,不合格
20060251,48,78,31,28,68,253,不合格
20060252,15,66,21,99,87,288,不合格
20060253,59,32,97,41,70,299,不合格
20060254,59,14,34,9,71,187,不合格
20060255,27,6,96,32,12,173,不合格
20060256,61,56,48,65,79,309,合格
20060257,54,44,59,73,27,257,不合格
20060258,31,15,43,16,72,177,不合格
20060259,15,28,71,58,16,188,不合格
20060260,64,59,33,68,88,312,合格
20060261,2,99,17,47,3,168,不合格
20060262,67,13,29,61,36,206,不合格
20060263,59,9,78,1,74,221,不合格
20060264,11,58,35,11,78,193,不合格
20060265,9,36,83,63,42,233,不合格
20060266,90,44,51,38,47,270,不合格
20060267,7,39,39,80,37,202,不合格
20060268,20,46,68,85,98,317,合格
20060269,30,89,3,97,5,224,不合格
20060270,78,93,0,80,48,299,不合格
20060271,71,99,49,85,9,313,合格
20060272,89,34,82,95,86,386,合格
20060273,84,12,27,71,55,249,不合格
20060274,41,45,94,14,96,290,不合格
20060275,9,0,22,92,93,216,不合格
20060276,83,53,69,56,17,278,不合格
20060277,34,91,63,66,5,259,不合格
20060278,38,31,32,87,31,219,不合格
20060279,4,31,59,56,94,244,不合格
20060280,15,60,36,52,90,253,不合格
20060281,84,43,96,54,53,330,合格
20060282,30,61,8,98,90,287,不合格
20060283,11,45,27,28,40,151,不合格
20060284,13,4,46,29,21,113,不合格
20060285,67,44,70,81,46,308,合格
20060286,73,76,33,51,85,318,合格
20060287,99,71,55,85,50,360,合格
20060288,56,11,93,74,2,236,不合格
20060289,67,34,98,78,57,334,合格
20060290,97,83,10,18,87,295,不合格
20060291,67,91,84,21,92,355,合格
20060292,67,87,88,67,48,357,合格
20060293,2,36,37,95,70,240,不合格
20060294,74,64,4,15,20,177,不合格
20060295,27,37,37,16,80,197,不合格
20060296,12,65,5,45,61,188,不合格
20060297,20,30,62,79,44,235,不合格
20060298,17,61,0,69,67,214,不合格
20060299,31,16,34,88,98,267,不合格
20060300,12,1,30,41,32,116,不合格
20060301,82,96,54,29,24,285,不合格
20060302,59,29,28,47,30,193,不合格
20060303,1,15,51,70,53,190,不合格
20060304,78,90,39,3,1,211,不合格
20060305,92,45,59,35,19,250,不合格
20060306,57,98,46,7,73,281,不合格
20060307,88,23,86,26,73,296,不合格
20060308,6,88,12,65,76,247,不合格
20060309,81,68,36,82,47,314,合格
20060310,31,39,6,5,92,173,不合格
20060311,73,60,16,56,33,238,不合格
20060312,27,51,98,60,52,288,不合格
20060313,17,31,2,58,44,152,不合格
20060314,55,59,61,50,83,308,合格
20060315,93,31,72,35,99,330,合格
20060316,12,59,55,81,3,210,不合格
20060317,17,59,2,96,62,236,不合格
20060318,80,60,55,6,99,300,合格
20060319,4,72,30,72,80,258,不合格
20060320,41,66,33,34,11,185,不合格
20060321,46,36,29,64,81,256,不合格
20060322,93,31,77,4,31,236,不合格
20060323,87,21,46,56,35,245,不合格
20060324,29,79,96,39,8,251,不合格
20060325,98,55,28,48,36,265,不合格
20060326,26,67,40,54,30,217,不合格
20060327,78,25,17,92,81,293,不合格
20060328,86,7,24,67,81,265,不合格
20060329,39,93,37,9,17,195,不合格
20060330,58,8,67,11,31,175,不合格
20060331,83,23,84,23,39,252,不合格
20060332,15,52,18,53,23,161,不合格
20060333,63,17,53,8,20,161,不合格
20060334,2,7,48,38,16,111,不合格
20060335,22,89,19,19,96,245,不合格
20060336,89,24,48,34,10,205,不合格
20060337,10,89,50,16,58,223,不合格
20060338,40,85,17,42,19,203,不合格
20060339,87,56,42,57,6,248,不合格
20060340,94,86,3,74,33,290,不合格
20060341,35,51,81,79,63,309,合格
20060342,23,27,62,84,89,285,不合格
20060343,54,48,94,49,50,295,不合格
20060344,77,27,98,89,13,304,合格
20060345,19,26,48,8,63,164,不合格
20060346,69,4,37,36,62,208,不合格
20060347,43,56,27,64,77,267,不合格
20060348,81,40,89,86,13,309,合格
20060349,39,34,11,15,52,151,不合格
20060350,54,72,75,5,9,215,不合格
20060351,55,12,88,23,97,275,不合格
20060352,59,86,39,68,78,330,合格
20060353,2,24,18,94,90,228,不合格
20060354,75,95,54,6,73,303,合格
20060355,52,17,7,66,57,199,不合格
20060356,44,60,31,39,28,202,不合格
20060357,15,33,24,67,35,174,不合格
20060358,85,27,15,74,2,203,不合格
20060359,6,79,35,75,30,225,不合格
20060360,51,43,10,85,67,256,不合格
20060361,51,36,16,39,25,167,不合格
20060362,82,20,35,68,91,296,不合格
20060363,70,50,47,79,95,341,合格
20060364,16,72,79,26,11,204,不合格
20060365,85,35,70,35,82,307,合格
20060366,5,98,89,42,40,274,不合格
20060367,2,76,61,44,65,248,不合格
20060368,1,41,37,36,41,156,不合格
20060369,53,60,44,50,61,268,不合格
20060370,9,57,27,84,20,197,不合格
20060371,49,41,67,91,4,252,不合格
20060372,44,20,55,82,43,244,不合格
20060373,40,51,69,67,80,307,合格
20060374,75,82,84,58,42,341,合格
20060375,25,70,91,28,42,256,不合格
20060376,46,28,35,3,45,157,不合格
20060377,61,16,7,81,9,174,不合格
20060378,4,95,86,43,72,300,合格
20060379,7,75,45,95,31,253,不合格
20060380,66,40,49,4,28,187,不合格
20060381,51,85,15,13,73,237,不合格
20060382,92,35,63,17,47,254,不合格
20060383,86,21,82,95,16,300,合格
20060384,27,46,32,27,44,176,不合格
20060385,91,52,88,45,96,372,合格
20060386,75,59,47,2,66,249,不合格
20060387,76,69,64,32,52,293,不合格
20060388,76,11,34,47,30,198,不合格
20060389,47,74,3,73,35,232,不合格
20060390,78,60,43,57,86,324,合格
20060391,57,42,17,46,93,255,不合格
20060392,48,10,77,53,77,265,不合格
20060393,22,80,93,53,5,253,不合格
20060394,66,51,35,12,78,242,不合格
20060395,84,69,63,44,93,353,合格
20060396,41,22,46,94,0,203,不合格
20060397,7,32,40,83,13,175,不合格
20060398,36,64,68,15,51,234,不合格
20060399,79,97,41,23,79,319,合格
20060400,18,40,80,76,59,273,不合格
20060401,43,18,47,36,61,205,不合格
20060402,87,50,55,66,74,332,合格
20060403,46,90,99,84,29,348,合格
20060404,56,69,51,15,21,212,不合格
20060405,62,35,45,1,15,158,不合格
20060406,44,16,50,12,38,160,不合格
20060407,58,32,18,74,81,263,不合格
20060408,76,31,60,52,0,219,不合格
20060409,81,1,85,86,34,287,不合格
20060410,35,85,46,90,38,294,不合格
20060411,14,74,75,30,6,199,不合格
20060412,39,0,88,22,53,202,不合格
20060413,23,69,25,69,12,198,不合格
20060414,31,23,96,28,66,244,不合格
20060415,15,99,32,47,68,261,不合格
20060416,52,92,39,71,37,291,不合格
20060417,63,20,57,5,27,172,不合格
20060418,71,38,37,10,91,247,不合格
20060419,35,56,42,11,30,174,不合格
20060420,10,75,93,61,33,272,不合格
20060421,32,63,21,55,18,189,不合格
20060422,74,60,42,27,13,216,不合格
20060423,58,60,0,74,47,239,不合格
20060424,6,85,44,42,52,229,不合格
20060425,6,43,55,9,62,175,不合格
20060426,38,40,55,76,62,271,不合格
20060427,14,35,97,38,48,232,不合格
20060428,44,9,85,54,28,220,不合格
20060429,50,17,34,68,96,265,不合格
20060430,3,31,55,74,99,262,不合格
20060431,57,87,31,7,6,188,不合格
20060432,3,15,70,7,31,126,不合格
20060433,28,97,9,89,81,304,合格
20060434,20,15,56,4,28,123,不合格
20060435,22,28,60,26,16,152,不合格
20060436,50,10,23,49,51,183,不合格
20060437,80,61,29,44,34,248,不合格
20060438,94,73,19,46,8,240,不合格
20060439,19,18,94,86,83,300,合格
20060440,94,9,37,79,68,287,不合格
20060441,48,61,36,58,79,282,不合格
20060442,78,10,55,77,40,260,不合格
20060443,21,56,84,94,30,285,不合格
20060444,48,97,24,75,24,268,不合格
20060445,96,25,2,67,34,224,不合格
20060446,8,3,14,47,51,123,不合格
20060447,72,76,0,84,29,261,不合格
20060448,37,86,45,14,68,250,不合格
20060449,88,30,25,44,62,249,不合格
20060450,70,6,21,91,94,282,不合格
20060451,91,16,9,48,16,180,不合格
20060452,25,65,32,21,52,195,不合格
20060453,74,48,26,66,16,230,不合格
20060454,58,60,81,5,47,251,不合格
20060455,51,78,18,29,16,192,不合格
20060456,12,34,53,84,26,209,不合格
20060457,59,50,16,77,39,241,不合格
20060458,7,91,85,25,54,262,不合格
20060459,70,97,17,32,1,217,不合格
20060460,79,85,75,67,85,391,合格
20060461,40,35,94,17,48,234,不合格
20060462,66,56,72,78,31,303,合格
20060463,66,91,3,23,93,276,不合格
20060464,95,50,14,85,32,276,不合格
20060465,13,15,67,20,75,190,不合格
20060466,59,32,50,30,56,227,不合格
20060467,12,3,31,4,41,91,不合格
20060468,22,64,30,43,75,234,不合格
20060469,3,42,0,96,84,225,不合格
20060470,67,1,29,78,53,228,不合格
20060471,56,89,14,36,99,294,不合格
20060472,25,52,50,33,95,255,不合格
20060473,72,48,28,58,72,278,不合格
20060474,38,77,91,75,60,341,合格
20060475,66,4,85,74,57,286,不合格
20060476,12,58,95,76,94,335,合格
20060477,89,4,47,70,33,243,不合格
20060478,93,7,49,4,63,216,不合格
20060479,22,54,9,49,17,151,不合格
20060480,43,50,79,9,10,191,不合格
20060481,4,76,59,97,41,277,不合格
20060482,71,59,41,78,27,276,不合格
20060483,97,96,61,40,33,327,合格
20060484,79,3,41,84,35,242,不合格
20060485,26,13,50,94,10,193,不合格
20060486,89,79,95,25,10,298,不合格
20060487,83,55,67,41,90,336,合格
20060488,70,6,25,66,73,240,不合格
20060489,90,55,74,41,86,346,合格
20060490,20,85,29,2,50,186,不合格
20060491,87,41,63,93,3,287,不合格
20060492,66,25,68,89,24,272,不合格
20060493,91,63,36,73,64,327,合格
20060494,93,6,67,1,73,240,不合格
20060495,90,90,92,65,97,434,合格
20060496,1,29,76,93,26,225,不合格
20060497,11,99,54,53,10,227,不合格
20060498,69,88,84,31,50,322,合格
20060499,51,55,25,59,62,252,不合格
20060500,91,15,55,67,26,254,不合格
20060501,8,60,92,53,75,288,不合格
20060502,89,95,92,40,24,340,合格
20060503,98,52,64,78,3,295,不合格
20060504,99,62,14,55,49,279,不合格
20060505,63,4,53,0,13,133,不合格
20060506,46,3,37,38,51,175,不合格
20060507,54,13,82,43,31,223,不合格
20060508,15,15,39,41,15,125,不合格
20060509,15,99,15,87,67,283,不合格
20060510,40,46,31,42,88,247,不合格
20060511,12,2,57,45,78,194,不合格
20060512,8,44,85,36,85,258,不合格
20060513,48,50,53,1,25,177,不合格
20060514,63,23,86,12,59,243,不合格
20060515,56,2,15,59,58,190,不合格
20060516,12,14,18,51,24,119,不合格
20060517,40,34,36,57,64,231,不合格
20060518,37,16,78,8,17,156,不合格
20060519,54,30,14,79,62,239,不合格
20060520,96,61,18,86,85,346,合格
20060521,16,47,12,23,62,160,不合格
20060522,46,7,98,21,8,180,不合格
20060523,89,81,90,59,78,397,合格
20060524,78,86,63,20,43,290,不合格
20060525,30,18,21,94,7,170,不合格
20060526,5,68,63,53,93,282,不合格
20060527,72,1,41,53,4,171,不合格
20060528,41,30,74,40,28,213,不合格
20060529,47,2,47,2,51,149,不合格
20060530,13,99,43,57,30,242,不合格
20060531,60,41,77,37,26,241,不合格
20060532,91,26,96,46,26,285,不合格
20060533,74,46,34,85,16,255,不合格
20060534,49,69,51,34,96,299,不合格
20060535,2,3,17,78,8,108,不合格
20060536,24,49,86,46,32,237,不合格
20060537,85,61,0,2,72,220,不合格
20060538,3,62,20,7,87,179,不合格
20060539,43,80,77,90,80,370,合格
20060540,32,78,27,10,28,175,不合格
20060541,37,51,95,25,47,255,不合格
20060542,53,38,76,31,20,218,不合格
20060543,41,68,90,44,77,320,合格
20060544,25,41,68,72,11,217,不合格
20060545,67,63,87,4,71,292,不合格
20060546,31,18,47,46,61,203,不合格
20060547,22,83,18,75,55,253,不合格
20060548,75,25,17,48,51,216,不合格
20060549,8,76,60,62,18,224,不合格
20060550,23,2,24,50,62,161,不合格
20060551,87,45,17,54,31,234,不合格
20060552,34,90,61,93,34,312,合格
20060553,81,43,28,35,63,250,不合格
20060554,62,13,77,74,68,294,不合格
20060555,96,71,18,72,13,270,不合格
20060556,53,9,40,40,98,240,不合格
20060557,19,90,33,74,18,234,不合格
20060558,13,87,61,67,97,325,合格
20060559,76,64,78,51,95,364,合格
20060560,31,81,25,42,93,272,不合格
20060561,18,88,24,6,22,158,不合格
20060562,2,16,47,14,21,100,不合格
20060563,97,34,13,86,49,279,不合格
20060564,95,4,19,96,23,237,不合格
20060565,84,20,86,46,55,291,不合格
20060566,25,2,17,92,13,149,不合格
20060567,28,75,81,32,14,230,不合格
20060568,67,96,21,58,26,268,不合格
20060569,9,50,66,10,31,166,不合格
20060570,75,98,29,46,26,274,不合格
20060571,84,92,9,76,86,347,合格
20060572,73,4,39,41,11,168,不合格
20060573,73,11,22,66,48,220,不合格
20060574,97,52,43,80,1,273,不合格
20060575,65,74,28,50,87,304,合格
20060576,89,29,16,86,57,277,不合格
20060577,24,5,6,57,31,123,不合格
20060578,36,86,31,58,82,293,不合格
20060579,49,45,0,77,18,189,不合格
20060580,7,97,59,55,34,252,不合格
20060581,90,59,19,42,72,282,不合格
20060582,45,75,8,58,6,192,不合格
20060583,75,12,13,45,54,199,不合格
20060584,50,97,80,79,73,379,合格
20060585,45,23,53,76,62,259,不合格
20060586,89,19,12,17,91,228,不合格
20060587,92,4,19,51,78,244,不合格
20060588,14,60,99,3,75,251,不合格
20060589,56,33,33,42,88,252,不合格
20060590,40,85,5,36,63,229,不合格
20060591,25,9,4,39,54,131,不合格
20060592,94,28,61,7,95,285,不合格
20060593,86,88,38,96,68,376,合格
20060594,35,34,53,98,72,292,不合格
20060595,49,44,22,46,40,201,不合格
20060596,46,76,65,29,74,290,不合格
20060597,26,81,78,77,68,330,合格
20060598,72,89,43,54,60,318,合格
20060599,19,19,60,57,17,172,不合格
20060600,95,50,84,59,76,364,合格
20060601,89,61,59,46,88,343,合格
20060602,41,18,74,96,37,266,不合格
20060603,69,34,90,14,8,215,不合格
20060604,90,57,81,78,73,379,合格
20060605,29,48,76,85,17,255,不合格
20060606,9,44,41,44,36,174,不合格
20060607,47,44,83,12,51,237,不合格
20060608,72,34,80,19,5,210,不合格
20060609,9,2,49,21,96,177,不合格
20060610,74,14,24,34,21,167,不合格
20060611,7,1,74,51,85,218,不合格
20060612,43,10,2,94,17,166,不合格
20060613,44,40,76,30,91,281,不合格
20060614,49,43,14,88,11,205,不合格
20060615,39,53,35,85,22,234,不合格
20060616,5,46,52,13,71,187,不合格
20060617,63,21,20,16,87,207,不合格
20060618,87,86,14,35,60,282,不合格
20060619,3,88,51,68,84,294,不合格
20060620,59,5,83,59,24,230,不合格
20060621,92,78,47,21,70,308,合格
20060622,40,56,72,11,96,275,不合格
20060623,70,19,16,33,3,141,不合格
20060624,73,51,23,30,83,260,不合格
20060625,50,42,79,97,30,298,不合格
20060626,78,42,50,0,55,225,不合格
20060627,22,15,8,48,38,131,不合格
20060628,3,61,89,32,78,263,不合格
20060629,15,7,91,46,23,182,不合格
20060630,96,15,71,43,69,294,不合格
20060631,39,33,1,94,75,242,不合格
20060632,91,88,41,49,69,338,合格
20060633,23,80,6,54,42,205,不合格
20060634,66,76,40,67,25,274,不合格
20060635,69,39,99,90,33,330,合格
20060636,98,17,0,8,73,196,不合格
20060637,70,19,35,47,37,208,不合格
20060638,34,85,50,31,61,261,不合格
20060639,90,22,46,27,9,194,不合格
20060640,27,67,63,79,36,272,不合格
20060641,87,6,56,1,98,248,不合格
20060642,77,16,7,18,50,168,不合格
20060643,87,49,18,21,99,274,不合格
20060644,34,48,42,51,53,228,不合格
20060645,9,8,21,25,79,142,不合格
20060646,72,76,27,61,21,257,不合格
20060647,76,54,24,73,71,298,不合格
20060648,9,14,41,3,57,124,不合格
20060649,90,6,3,41,69,209,不合格
20060650,49,54,63,54,23,243,不合格
20060651,48,38,60,68,51,265,不合格
20060652,12,78,58,83,87,318,合格
20060653,62,84,36,5,69,256,不合格
20060654,5,33,72,35,89,234,不合格
20060655,80,95,1,52,65,293,不合格
20060656,41,18,97,56,7,219,不合格
20060657,74,9,1,39,91,214,不合格
20060658,77,5,86,92,43,303,合格
20060659,51,37,30,0,50,168,不合格
20060660,34,14,14,48,32,142,不合格
20060661,80,90,56,7,72,305,合格
20060662,30,8,78,66,12,194,不合格
20060663,62,55,89,50,51,307,合格
20060664,17,16,30,35,24,122,不合格
20060665,34,32,26,28,40,160,不合格
20060666,19,36,24,7,91,177,不合格
20060667,60,36,97,31,51,275,不合格
20060668,7,0,70,80,5,162,不合格
20060669,17,56,40,14,46,173,不合格
20060670,8,67,20,94,26,215,不合格
20060671,84,55,25,45,86,295,不合格
20060672,93,60,12,12,71,248,不合格
20060673,74,72,47,6,54,253,不合格
20060674,63,63,24,75,84,309,合格
20060675,81,40,59,35,10,225,不合格
20060676,78,67,74,45,8,272,不合格
20060677,67,19,13,11,34,144,不合格
20060678,80,62,99,60,62,363,合格
20060679,81,94,80,88,19,362,合格
20060680,2,79,89,51,21,242,不合格
20060681,11,58,76,84,16,245,不合格
20060682,40,32,64,51,8,195,不合格
20060683,51,30,31,15,67,194,不合格
20060684,38,26,7,69,44,184,不合格
20060685,25,36,23,36,40,160,不合格
20060686,5,97,89,28,12,231,不合格
20060687,44,73,90,31,51,289,不合格
20060688,27,92,28,57,47,251,不合格
20060689,52,37,37,19,93,238,不合格
20060690,68,95,7,14,21,205,不合格
20060691,91,19,72,17,41,240,不合格
20060692,43,15,11,53,78,200,不合格
20060693,40,74,94,31,47,286,不合格
20060694,69,74,39,62,82,326,合格
20060695,43,89,9,67,12,220,不合格
20060696,34,36,21,8,72,171,不合格
20060697,77,36,32,6,45,196,不合格
20060698,41,16,80,42,39,218,不合格
20060699,56,30,22,44,98,250,不合格
20060700,66,10,30,77,95,278,不合格
20060701,37,35,73,6,17,168,不合格
20060702,92,95,96,40,14,337,合格
20060703,4,88,24,13,4,133,不合格
