ID,国語,数学,英語,理科,社会,合計,判定
20130154,72,48,68,11,79,278,不合格
20130155,80,74,29,84,42,309,合格
20130156,15,57,21,75,10,178,不合格
20130157,87,58,20,74,14,253,不合格
20130158,85,24,96,78,62,345,合格
20130159,27,67,37,19,51,201,不合格
20130160,62,30,85,90,51,318,合格
20130161,16,85,48,44,81,274,不合格
20130162,84,98,60,47,9,298,不合格
20130163,7,36,1,70,52,166,不合格
20130164,82,50,82,28,53,295,不合格
20130165,25,24,8,48,87,192,不合格
20130166,13,0,39,38,25,115,不合格
20130167,83,10,31,86,54,264,不合格
20130168,92,6,86,96,81,361,合格
20130169,58,72,84,87,69,370,合格
20130170,3,83,68,57,37,248,不合格
20130171,25,43,17,47,18,150,不合格
20130172,4,29,69,10,52,164,不合格
20130173,73,84,0,40,56,253,不合格
20130174,66,63,59,59,81,328,合格
20130175,80,54,10,72,83,299,不合格
20130176,34,4,27,76,45,186,不合格
20130177,59,44,62,96,3,264,不合格
20130178,46,59,40,83,22,250,不合格
20130179,38,87,58,66,32,281,不合格
20130180,79,36,4,74,25,218,不合格
20130181,31,93,39,12,83,258,不合格
20130182,13,5,87,88,40,233,不合格
20130183,55,45,50,12,83,245,不合格
20130184,18,23,18,71,10,140,不合格
20130185,97,31,28,50,20,226,不合格
20130186,71,16,9,75,12,183,不合格
20130187,49,11,33,24,85,202,不合格
20130188,47,2,48,56,10,163,不合格
20130189,9,10,50,92,25,186,不合格
20130190,50,95,99,86,9,339,合格
20130191,7,28,48,73,34,190,不合格
20130192,17,51,8,45,57,178,不合格
20130193,4,23,77,21,3,128,不合格
20130194,38,85,46,57,30,256,不合格
20130195,95,5,78,59,71,308,合格
20130196,87,40,74,28,15,244,不合格
20130197,4,75,25,8,80,192,不合格
20130198,40,35,59,66,82,282,不合格
20130199,13,96,7,8,93,217,不合格
20130200,63,76,62,4,52,257,不合格
20130201,92,36,61,84,28,301,合格
20130202,48,6,43,12,85,194,不合格
20130203,84,90,60,34,34,302,合格
20130204,80,54,37,74,51,296,不合格
20130205,87,40,62,75,30,294,不合格
20130206,40,47,7,3,18,115,不合格
20130207,4,2,66,5,47,124,不合格
20130208,80,20,81,0,92,273,不合格
20130209,25,81,98,72,24,300,合格
20130210,94,16,36,49,32,227,不合格
20130211,98,34,63,58,84,337,合格
20130212,41,44,36,48,90,259,不合格
20130213,19,62,94,46,40,261,不合格
20130214,26,66,50,50,37,229,不合格
20130215,23,72,49,49,96,289,不合格
20130216,3,46,88,17,50,204,不合格
20130217,80,68,13,94,23,278,不合格
20130218,22,96,75,39,99,331,合格
20130219,70,73,19,87,53,302,合格
20130220,25,18,52,26,46,167,不合格
20130221,22,9,78,31,84,224,不合格
20130222,31,68,78,76,17,270,不合格
20130223,96,53,65,96,31,341,合格
20130224,50,28,51,6,91,226,不合格
20130225,42,72,53,54,63,284,不合格
20130226,33,89,24,57,57,260,不合格
20130227,6,72,90,4,69,241,不合格
20130228,27,9,9,46,77,168,不合格
20130229,92,48,37,29,33,239,不合格
20130230,76,24,71,62,38,271,不合格
20130231,56,60,27,22,1,166,不合格
20130232,49,90,40,24,74,277,不合格
20130233,49,28,8,8,20,113,不合格
20130234,18,8,28,74,86,214,不合格
20130235,12,76,48,47,74,257,不合格
20130236,30,41,57,25,50,203,不合格
20130237,51,70,32,95,92,340,合格
20130238,37,31,14,61,66,209,不合格
20130239,58,45,54,96,77,330,合格
20130240,35,99,17,65,13,229,不合格
20130241,99,76,76,21,83,355,合格
20130242,67,34,38,59,89,287,不合格
20130243,52,73,64,45,76,310,合格
20130244,25,80,66,50,66,287,不合格
20130245,83,99,58,35,45,320,合格
20130246,39,27,0,87,45,198,不合格
20130247,63,24,45,29,48,209,不合格
20130248,35,22,95,35,37,224,不合格
20130249,72,35,98,46,82,333,合格
20130250,81,90,87,98,59,415,合格
20130251,29,9,7,24,39,108,不合格
20130252,16,16,45,41,3,121,不合格
20130253,53,95,7,16,20,191,不合格
20130254,25,89,16,13,20,163,不合格
20130255,45,70,43,41,25,224,不合格
20130256,30,79,24,8,41,182,不合格
20130257,74,65,96,40,2,277,不合格
20130258,1,82,67,47,39,236,不合格
20130259,30,3,27,52,17,129,不合格
20130260,86,98,51,1,70,306,合格
20130261,98,46,97,8,6,255,不合格
20130262,27,22,13,87,54,203,不合格
20130263,53,81,76,8,77,295,不合格
20130264,32,25,97,39,56,249,不合格
20130265,10,88,63,88,0,249,不合格
20130266,4,76,72,44,41,237,不合格
20130267,1,71,44,75,69,260,不合格
20130268,5,85,77,73,55,295,不合格
20130269,35,39,55,7,14,150,不合格
20130270,68,28,88,86,98,368,合格
20130271,82,94,31,21,32,260,不合格
20130272,57,35,25,72,7,196,不合格
20130273,24,60,93,84,1,262,不合格
20130274,83,2,57,75,14,231,不合格
20130275,36,27,78,17,53,211,不合格
20130276,94,95,18,82,18,307,合格
20130277,37,20,85,48,29,219,不合格
20130278,91,92,22,0,8,213,不合格
20130279,86,8,44,9,99,246,不合格
20130280,33,0,66,90,84,273,不合格
20130281,89,70,61,84,83,387,合格
20130282,20,22,74,37,51,204,不合格
20130283,38,4,70,63,30,205,不合格
20130284,27,85,40,70,41,263,不合格
20130285,29,68,82,91,24,294,不合格
20130286,98,75,36,37,10,256,不合格
20130287,2,89,53,48,8,200,不合格
20130288,26,9,96,75,30,236,不合格
20130289,62,0,15,12,53,142,不合格
20130290,85,42,69,19,10,225,不合格
20130291,83,54,16,1,48,202,不合格
20130292,1,38,82,87,11,219,不合格
20130293,59,5,44,21,53,182,不合格
20130294,35,80,88,96,28,327,合格
20130295,44,82,45,15,37,223,不合格
20130296,57,40,1,84,3,185,不合格
20130297,74,89,41,38,71,313,合格
20130298,60,19,11,53,17,160,不合格
20130299,45,83,18,77,32,255,不合格
20130300,2,64,87,15,64,232,不合格
20130301,73,58,56,92,82,361,合格
20130302,18,28,89,89,53,277,不合格
20130303,54,29,8,80,97,268,不合格
20130304,75,85,23,58,36,277,不合格
20130305,4,68,39,22,79,212,不合格
20130306,34,69,50,89,40,282,不合格
20130307,88,57,62,15,58,280,不合格
20130308,88,40,10,56,75,269,不合格
20130309,42,74,74,2,0,192,不合格
20130310,70,54,13,74,68,279,不合格
20130311,42,48,14,9,43,156,不合格
20130312,7,82,82,37,22,230,不合格
20130313,64,64,50,52,91,321,合格
20130314,17,55,97,30,8,207,不合格
20130315,42,89,91,41,97,360,合格
20130316,37,98,4,28,6,173,不合格
20130317,12,88,29,77,60,266,不合格
20130318,88,70,88,11,28,285,不合格
20130319,39,66,32,91,55,283,不合格
20130320,39,26,64,94,65,288,不合格
20130321,32,28,67,15,77,219,不合格
20130322,32,56,39,32,36,195,不合格
20130323,20,79,60,94,43,296,不合格
20130324,13,68,91,59,58,289,不合格
20130325,24,8,62,71,45,210,不合格
20130326,26,54,85,90,60,315,合格
20130327,50,6,71,10,54,191,不合格
20130328,68,16,74,59,7,224,不合格
20130329,61,43,41,51,57,253,不合格
20130330,47,35,66,99,11,258,不合格
20130331,79,59,86,74,73,371,合格
20130332,46,61,83,15,89,294,不合格
20130333,69,97,35,2,43,246,不合格
20130334,27,94,56,13,19,209,不合格
20130335,97,38,83,91,45,354,合格
20130336,25,45,38,11,17,136,不合格
20130337,75,0,45,27,79,226,不合格
20130338,13,71,17,70,41,212,不合格
20130339,15,61,44,49,93,262,不合格
20130340,21,73,14,23,83,214,不合格
20130341,65,72,10,48,80,275,不合格
20130342,75,34,27,21,42,199,不合格
20130343,90,15,31,67,72,275,不合格
20130344,24,2,3,81,85,195,不合格
20130345,56,25,92,8,8,189,不合格
20130346,48,90,54,73,45,310,合格
20130347,95,75,75,53,3,301,合格
20130348,87,54,93,91,92,417,合格
20130349,51,3,57,64,82,257,不合格
20130350,96,75,46,8,70,295,不合格
20130351,83,77,21,68,18,267,不合格
20130352,75,89,11,1,16,192,不合格
20130353,64,66,59,57,82,328,合格
20130354,72,89,96,38,19,314,合格
20130355,59,17,3,17,52,148,不合格
20130356,36,97,65,32,83,313,合格
20130357,10,14,23,62,85,194,不合格
20130358,2,68,88,31,44,233,不合格
20130359,57,4,69,62,35,227,不合格
20130360,44,3,74,26,97,244,不合格
20130361,96,21,48,4,52,221,不合格
20130362,72,61,57,35,96,321,合格
20130363,55,55,59,76,16,261,不合格
20130364,66,72,40,48,37,263,不合格
20130365,99,12,9,11,75,206,不合格
20130366,76,79,13,96,14,278,不合格
20130367,8,8,14,65,3,98,不合格
20130368,70,46,15,20,77,228,不合格
20130369,84,23,74,6,81,268,不合格
20130370,52,39,7,38,42,178,不合格
20130371,96,63,28,68,34,289,不合格
20130372,96,0,5,27,77,205,不合格
20130373,31,26,40,81,35,213,不合格
20130374,85,47,79,99,49,359,合格
20130375,67,41,93,18,88,307,合格
20130376,81,20,53,69,92,315,合格
20130377,70,12,65,18,49,214,不合格
20130378,15,85,23,54,90,267,不合格
20130379,16,3,71,25,45,160,不合格
20130380,58,93,27,54,80,312,合格
20130381,24,31,95,60,95,305,合格
20130382,50,96,40,58,0,244,不合格
20130383,82,82,88,36,2,290,不合格
20130384,10,22,7,21,76,136,不合格
20130385,45,88,72,98,92,395,合格
20130386,52,81,6,50,19,208,不合格
20130387,74,89,31,69,89,352,合格
20130388,97,65,17,18,95,292,不合格
20130389,66,31,83,17,49,246,不合格
20130390,59,38,13,98,21,229,不合格
20130391,56,88,86,76,57,363,合格
20130392,3,40,25,93,96,257,不合格
20130393,72,14,44,90,66,286,不合格
20130394,63,77,79,80,27,326,合格
20130395,33,29,48,13,16,139,不合格
20130396,72,31,5,24,12,144,不合格
20130397,56,15,30,50,9,160,不合格
20130398,59,86,18,9,46,218,不合格
20130399,22,10,98,16,15,161,不合格
20130400,71,51,30,63,77,292,不合格
20130401,4,10,6,57,82,159,不合格
20130402,6,11,9,24,81,131,不合格
20130403,57,5,38,45,79,224,不合格
20130404,14,86,15,63,53,231,不合格
20130405,12,12,87,90,85,286,不合格
20130406,46,35,33,49,76,239,不合格
20130407,83,87,74,64,24,332,合格
20130408,62,16,70,69,53,270,不合格
20130409,41,92,5,12,17,167,不合格
20130410,10,61,60,71,72,274,不合格
20130411,56,26,35,77,80,274,不合格
20130412,64,58,16,83,72,293,不合格
20130413,29,47,55,51,22,204,不合格
20130414,48,46,13,44,19,170,不合格
20130415,33,93,39,89,4,258,不合格
20130416,33,54,22,8,73,190,不合格
20130417,34,70,35,8,87,234,不合格
20130418,25,43,75,83,86,312,合格
20130419,90,40,25,18,36,209,不合格
20130420,66,54,14,57,67,258,不合格
20130421,54,65,46,73,18,256,不合格
20130422,96,95,77,70,25,363,合格
20130423,66,31,5,10,42,154,不合格
20130424,81,0,97,62,52,292,不合格
20130425,22,52,28,19,11,132,不合格
20130426,93,24,77,80,54,328,合格
20130427,20,71,68,25,16,200,不合格
20130428,9,94,74,68,93,338,合格
20130429,3,74,28,92,27,224,不合格
20130430,42,16,22,51,99,230,不合格
20130431,36,5,79,35,25,180,不合格
20130432,88,37,65,61,51,302,合格
20130433,73,35,13,75,98,294,不合格
20130434,43,60,88,78,63,332,合格
20130435,43,26,91,82,51,293,不合格
20130436,30,31,21,22,84,188,不合格
20130437,27,26,81,47,15,196,不合格
20130438,62,55,92,98,33,340,合格
20130439,29,84,87,69,23,292,不合格
20130440,29,9,52,7,35,132,不合格
20130441,28,43,31,67,15,184,不合格
20130442,20,61,63,17,64,225,不合格
20130443,13,86,70,67,25,261,不合格
20130444,68,62,23,97,47,297,不合格
20130445,43,7,5,19,64,138,不合格
20130446,80,23,92,41,40,276,不合格
20130447,96,74,76,67,1,314,合格
20130448,64,25,41,18,75,223,不合格
20130449,56,56,11,85,26,234,不合格
20130450,79,88,58,40,45,310,合格
20130451,20,85,83,79,63,330,合格
20130452,13,14,20,47,8,102,不合格
20130453,61,47,64,35,27,234,不合格
20130454,22,83,90,93,60,348,合格
20130455,54,20,59,81,3,217,不合格
20130456,99,74,64,74,20,331,合格
20130457,47,0,54,48,50,199,不合格
20130458,61,87,19,53,47,267,不合格
20130459,76,45,62,40,86,309,合格
20130460,95,28,68,75,59,325,合格
20130461,80,98,74,76,80,408,合格
20130462,56,30,89,20,62,257,不合格
20130463,70,97,64,36,68,335,合格
20130464,90,99,68,95,6,358,合格
20130465,29,71,20,90,79,289,不合格
20130466,58,80,3,76,24,241,不合格
20130467,78,19,86,19,32,234,不合格
20130468,16,12,97,16,24,165,不合格
20130469,82,25,46,70,89,312,合格
20130470,67,60,39,33,37,236,不合格
20130471,83,9,31,95,15,233,不合格
20130472,10,85,93,4,96,288,不合格
20130473,74,59,37,23,10,203,不合格
20130474,60,57,33,39,66,255,不合格
20130475,7,69,46,85,72,279,不合格
20130476,25,0,96,80,65,266,不合格
20130477,71,11,51,18,87,238,不合格
20130478,0,36,86,54,44,220,不合格
20130479,80,66,45,51,37,279,不合格
20130480,15,18,74,62,69,238,不合格
20130481,3,72,9,55,84,223,不合格
20130482,52,35,98,49,90,324,合格
20130483,19,86,52,30,28,215,不合格
20130484,6,85,69,14,80,254,不合格
20130485,73,52,71,33,51,280,不合格
20130486,37,13,36,46,19,151,不合格
20130487,62,99,53,42,36,292,不合格
20130488,48,13,88,16,30,195,不合格
20130489,23,34,79,71,48,255,不合格
20130490,84,96,42,21,16,259,不合格
20130491,56,89,73,44,70,332,合格
20130492,67,70,28,26,50,241,不合格
20130493,74,54,50,8,17,203,不合格
20130494,99,92,12,58,16,277,不合格
20130495,75,26,84,29,19,233,不合格
20130496,95,29,76,8,80,288,不合格
20130497,2,12,5,13,11,43,不合格
20130498,62,72,45,69,46,294,不合格
20130499,8,45,59,30,90,232,不合格
20130500,17,85,51,51,27,231,不合格
20130501,71,42,26,78,44,261,不合格
20130502,6,18,19,96,69,208,不合格
20130503,89,39,15,28,15,186,不合格
20130504,31,70,88,95,8,292,不合格
20130505,38,89,9,66,85,287,不合格
20130506,14,43,24,49,88,218,不合格
20130507,8,26,23,59,2,118,不合格
20130508,27,69,90,42,61,289,不合格
20130509,66,67,48,90,43,314,合格
20130510,53,24,95,46,48,266,不合格
20130511,21,40,58,65,81,265,不合格
20130512,82,9,63,38,8,200,不合格
20130513,53,75,34,27,98,287,不合格
20130514,64,80,34,83,56,317,合格
20130515,55,60,93,49,22,279,不合格
20130516,93,80,75,5,6,259,不合格
20130517,94,41,95,14,3,247,不合格
20130518,97,72,4,83,32,288,不合格
20130519,31,5,35,80,44,195,不合格
20130520,66,12,30,23,47,178,不合格
20130521,82,22,17,82,8,211,不合格
20130522,45,77,26,30,76,254,不合格
20130523,60,2,92,32,99,285,不合格
20130524,94,72,90,37,9,302,合格
20130525,20,1,25,60,76,182,不合格
20130526,47,19,71,38,45,220,不合格
20130527,15,87,62,87,5,256,不合格
20130528,77,91,84,86,1,339,合格
20130529,31,32,76,47,21,207,不合格
20130530,94,78,27,98,16,313,合格
20130531,47,67,85,3,51,253,不合格
20130532,72,96,68,77,60,373,合格
20130533,28,74,40,3,7,152,不合格
20130534,94,36,77,22,45,274,不合格
20130535,39,3,57,47,33,179,不合格
20130536,43,7,10,61,46,167,不合格
20130537,55,6,29,3,96,189,不合格
20130538,35,14,74,85,77,285,不合格
20130539,72,96,21,4,15,208,不合格
20130540,92,84,50,61,45,332,合格
20130541,11,75,38,70,38,232,不合格
20130542,58,0,59,79,83,279,不合格
20130543,33,92,98,10,74,307,合格
20130544,45,75,90,93,74,377,合格
20130545,77,25,86,45,99,332,合格
20130546,66,49,67,53,78,313,合格
20130547,60,19,37,20,32,168,不合格
20130548,15,42,59,43,65,224,不合格
20130549,80,2,28,48,43,201,不合格
20130550,35,83,8,67,19,212,不合格
20130551,46,58,18,45,49,216,不合格
20130552,78,5,71,42,22,218,不合格
20130553,11,70,87,13,51,232,不合格
20130554,0,39,68,70,21,198,不合格
20130555,16,41,1,92,99,249,不合格
20130556,57,43,51,68,4,223,不合格
20130557,38,59,68,24,32,221,不合格
20130558,21,89,41,25,72,248,不合格
20130559,60,29,72,43,3,207,不合格
20130560,80,6,48,70,24,228,不合格
20130561,14,85,58,20,34,211,不合格
20130562,68,79,30,58,83,318,合格
20130563,31,91,4,42,31,199,不合格
20130564,44,58,77,85,33,297,不合格
20130565,35,97,67,5,43,247,不合格
20130566,32,45,82,29,8,196,不合格
20130567,78,60,42,52,49,281,不合格
20130568,36,81,89,19,18,243,不合格
20130569,74,74,21,52,76,297,不合格
20130570,17,79,29,12,15,152,不合格
20130571,38,42,57,42,96,275,不合格
20130572,36,63,71,13,15,198,不合格
20130573,91,18,52,99,25,285,不合格
20130574,40,14,65,82,94,295,不合格
20130575,72,1,47,16,46,182,不合格
20130576,8,40,78,13,9,148,不合格
20130577,56,4,70,92,36,258,不合格
20130578,54,66,29,98,7,254,不合格
20130579,86,47,56,11,31,231,不合格
20130580,69,10,18,65,78,240,不合格
20130581,43,36,86,40,40,245,不合格
20130582,62,7,82,31,91,273,不合格
20130583,3,19,50,89,52,213,不合格
20130584,26,27,94,49,65,261,不合格
20130585,24,39,30,15,0,108,不合格
20130586,53,51,89,66,1,260,不合格
20130587,79,12,67,45,84,287,不合格
20130588,65,92,74,87,65,383,合格
20130589,93,95,19,27,10,244,不合格
20130590,25,96,6,63,77,267,不合格
20130591,3,65,96,11,32,207,不合格
20130592,50,63,17,39,73,242,不合格
20130593,33,25,1,61,14,134,不合格
20130594,65,5,45,16,16,147,不合格
20130595,76,55,83,19,41,274,不合格
20130596,99,53,96,2,84,334,合格
20130597,81,85,70,61,16,313,合格
20130598,73,32,96,43,89,333,合格
20130599,10,48,31,59,58,206,不合格
20130600,9,26,25,78,43,181,不合格
20130601,11,75,19,93,39,237,不合格
20130602,92,0,86,9,18,205,不合格
20130603,95,20,18,4,57,194,不合格
20130604,78,66,5,52,33,234,不合格
20130605,66,77,26,24,50,243,不合格
20130606,5,54,72,77,82,290,不合格
20130607,38,98,16,64,24,240,不合格
20130608,89,69,72,15,40,285,不合格
20130609,52,67,79,44,92,334,合格
20130610,92,4,58,16,14,184,不合格
20130611,71,20,60,74,67,292,不合格
20130612,73,27,74,6,33,213,不合格
20130613,64,26,44,25,31,190,不合格
20130614,90,54,32,0,96,272,不合格
20130615,94,7,45,87,6,239,不合格
20130616,59,0,82,36,37,214,不合格
20130617,52,5,37,14,71,179,不合格
20130618,98,99,39,7,24,267,不合格
20130619,82,16,10,36,87,231,不合格
20130620,49,98,84,96,38,365,合格
20130621,5,11,22,94,77,209,不合格
20130622,13,53,48,9,54,177,不合格
20130623,61,59,3,3,12,138,不合格
20130624,21,61,17,82,1,182,不合格
20130625,32,22,76,24,30,184,不合格
20130626,21,85,25,30,83,244,不合格
20130627,45,63,85,17,21,231,不合格
20130628,32,82,35,97,25,271,不合格
20130629,21,40,51,89,42,243,不合格
20130630,64,28,62,58,79,291,不合格
20130631,49,10,63,1,35,158,不合格
20130632,72,40,14,58,20,204,不合格
20130633,80,81,46,3,66,276,不合格
20130634,54,2,61,74,58,249,不合格
20130635,79,86,10,18,31,224,不合格
20130636,18,57,32,95,95,297,不合格
20130637,8,45,23,54,17,147,不合格
20130638,62,42,2,9,9,124,不合格
20130639,82,11,28,52,96,269,不合格
20130640,7,53,2,18,77,157,不合格
20130641,64,77,32,28,24,225,不合格
20130642,99,5,4,96,26,230,不合格
20130643,71,13,52,18,52,206,不合格
20130644,79,64,51,45,91,330,合格
20130645,28,56,37,12,98,231,不合格
20130646,89,41,77,16,53,276,不合格
20130647,99,10,22,35,0,166,不合格
20130648,23,32,64,77,30,226,不合格
20130649,35,92,23,66,69,285,不合格
20130650,71,26,60,40,60,257,不合格
20130651,68,60,55,53,12,248,不合格
20130652,98,86,33,5,94,316,合格
20130653,7,3,73,69,54,206,不合格
20130654,19,69,89,21,88,286,不合格
20130655,27,46,86,36,67,262,不合格
20130656,99,22,37,1,77,236,不合格
20130657,34,2,63,53,38,190,不合格
20130658,46,76,51,77,20,270,不合格
20130659,24,49,21,48,32,174,不合格
20130660,74,10,36,4,12,136,不合格
20130661,72,56,98,15,52,293,不合格
20130662,43,21,97,24,32,217,不合格
20130663,56,65,21,32,87,261,不合格
20130664,66,72,58,28,71,295,不合格
20130665,66,31,93,3,8,201,不合格
20130666,79,79,58,67,48,331,合格
20130667,6,54,92,32,10,194,不合格
20130668,23,72,81,40,88,304,合格
20130669,76,56,99,87,18,336,合格
20130670,30,72,15,39,59,215,不合格
20130671,5,67,78,43,38,231,不合格
20130672,23,70,11,25,10,139,不合格
20130673,70,12,50,24,7,163,不合格
20130674,59,15,73,96,64,307,合格
20130675,46,13,57,61,64,241,不合格
20130676,35,5,78,36,28,182,不合格
20130677,13,68,85,66,78,310,合格
20130678,6,12,93,7,80,198,不合格
20130679,9,29,91,59,10,198,不合格
20130680,71,43,55,71,21,261,不合格
20130681,78,81,96,71,81,407,合格
20130682,69,55,80,39,34,277,不合格
20130683,92,41,92,64,59,348,合格
20130684,23,89,23,43,75,253,不合格
20130685,70,48,55,73,61,307,合格
20130686,91,55,5,3,9,163,不合格
20130687,84,97,36,35,8,260,不合格
20130688,45,9,80,59,55,248,不合格
20130689,32,19,35,92,80,258,不合格
20130690,61,72,14,53,74,274,不合格
20130691,23,37,43,91,97,291,不合格
20130692,95,93,72,57,73,390,合格
20130693,65,58,12,17,49,201,不合格
20130694,45,38,22,50,1,156,不合格
20130695,41,69,78,23,46,257,不合格
20130696,57,18,82,47,38,242,不合格
20130697,44,82,81,74,66,347,合格
20130698,63,0,30,98,25,216,不合格
20130699,65,20,17,80,76,258,不合格
20130700,40,98,29,65,26,258,不合格
20130701,95,91,5,32,91,314,合格
20130702,43,50,18,91,95,297,不合格
20130703,42,22,49,55,41,209,不合格
20130704,0,52,83,20,51,206,不合格
