ID,国語,数学,英語,理科,社会,合計,判定
20020390,38,38,59,62,87,284,不合格
20020391,58,15,77,72,2,224,不合格
20020392,54,23,4,29,4,114,不合格
20020393,19,75,96,23,99,312,合格
20020394,57,40,59,41,35,232,不合格
20020395,75,85,64,41,87,352,合格
20020396,58,22,20,8,67,175,不合格
20020397,91,58,43,43,44,279,不合格
20020398,13,1,11,1,74,100,不合格
20020399,60,48,8,26,77,219,不合格
20020400,10,28,23,26,50,137,不合格
20020401,86,56,96,63,5,306,合格
20020402,65,76,81,60,51,333,合格
20020403,17,75,83,2,17,194,不合格
20020404,82,87,23,33,89,314,合格
20020405,35,40,20,9,63,167,不合格
20020406,18,61,49,9,54,191,不合格
20020407,42,97,47,65,32,283,不合格
20020408,56,25,51,25,5,162,不合格
20020409,17,39,94,73,4,227,不合格
20020410,5,98,98,71,16,288,不合格
20020411,23,60,62,85,21,251,不合格
20020412,26,20,71,20,56,193,不合格
20020413,84,85,6,26,59,260,不合格
20020414,6,95,99,54,30,284,不合格
20020415,5,19,69,68,0,161,不合格
20020416,44,41,11,95,66,257,不合格
20020417,65,19,36,33,9,162,不合格
20020418,95,7,82,10,89,283,不合格
20020419,85,10,57,2,59,213,不合格
20020420,43,49,99,71,78,340,合格
20020421,20,63,81,67,80,311,合格
20020422,16,10,31,79,34,170,不合格
20020423,68,17,72,71,23,251,不合格
20020424,77,54,27,94,72,324,合格
20020425,5,47,57,36,55,200,不合格
20020426,43,65,56,78,76,318,合格
20020427,21,8,66,6,91,192,不合格
20020428,13,67,92,91,33,296,不合格
20020429,99,25,93,33,4,254,不合格
20020430,51,63,96,31,58,299,不合格
20020431,83,0,45,20,25,173,不合格
20020432,59,64,38,96,19,276,不合格
20020433,85,23,98,67,48,321,合格
20020434,39,61,99,31,30,260,不合格
20020435,13,89,46,87,49,284,不合格
20020436,17,43,69,20,61,210,不合格
20020437,54,66,84,70,52,326,合格
20020438,14,34,81,56,66,251,不合格
20020439,26,19,35,7,52,139,不合格
20020440,86,87,30,81,16,300,合格
20020441,98,81,10,19,62,270,不合格
20020442,34,48,89,30,71,272,不合格
20020443,63,41,91,64,37,296,不合格
20020444,11,80,49,26,72,238,不合格
20020445,97,17,14,66,76,270,不合格
20020446,30,71,89,4,30,224,不合格
20020447,58,93,85,79,64,379,合格
20020448,9,83,1,47,24,164,不合格
20020449,3,44,52,17,42,158,不合格
20020450,55,60,37,96,78,326,合格
20020451,10,71,85,85,56,307,合格
20020452,35,43,54,30,5,167,不合格
20020453,8,6,30,57,82,183,不合格
20020454,23,9,57,65,84,238,不合格
20020455,88,54,31,51,21,245,不合格
20020456,29,74,26,39,1,169,不合格
20020457,80,11,47,82,3,223,不合格
20020458,31,62,34,70,86,283,不合格
20020459,25,1,55,52,26,159,不合格
20020460,29,93,43,57,35,257,不合格
20020461,62,97,2,69,8,238,不合格
20020462,19,52,58,44,41,214,不合格
20020463,16,90,16,92,92,306,合格
20020464,93,85,44,78,21,321,合格
20020465,77,84,2,86,23,272,不合格
20020466,41,30,94,1,81,247,不合格
20020467,26,36,42,18,55,177,不合格
20020468,23,72,9,96,35,235,不合格
20020469,29,70,16,5,44,164,不合格
20020470,24,36,18,70,5,153,不合格
20020471,89,23,73,14,94,293,不合格
20020472,43,91,43,66,6,249,不合格
20020473,42,28,48,30,47,195,不合格
20020474,29,29,74,34,64,230,不合格
20020475,11,24,32,93,89,249,不合格
20020476,83,97,81,39,70,370,合格
20020477,54,63,10,52,48,227,不合格
20020478,28,46,82,46,15,217,不合格
20020479,32,97,41,82,98,350,合格
20020480,13,10,33,46,28,130,不合格
20020481,11,84,61,95,55,306,合格
20020482,10,96,17,36,66,225,不合格
20020483,40,11,80,45,4,180,不合格
20020484,45,54,0,92,6,197,不合格
20020485,69,23,92,26,30,240,不合格
20020486,48,99,4,41,10,202,不合格
20020487,19,82,90,59,82,332,合格
20020488,75,34,32,77,80,298,不合格
20020489,68,42,73,81,64,328,合格
20020490,75,99,34,93,60,361,合格
20020491,58,1,71,29,27,186,不合格
20020492,19,90,64,14,41,228,不合格
20020493,66,14,78,47,81,286,不合格
20020494,61,61,99,3,70,294,不合格
20020495,94,18,82,65,39,298,不合格
20020496,90,28,86,40,64,308,合格
20020497,57,28,77,19,90,271,不合格
20020498,24,10,35,1,18,88,不合格
20020499,87,80,58,17,28,270,不合格
20020500,75,0,77,33,65,250,不合格
20020501,72,27,85,38,94,316,合格
20020502,38,68,18,41,85,250,不合格
20020503,52,91,32,74,6,255,不合格
20020504,17,29,96,30,13,185,不合格
20020505,96,67,63,47,80,353,合格
20020506,30,60,26,15,43,174,不合格
20020507,98,81,11,80,46,316,合格
20020508,51,50,94,37,71,303,合格
20020509,47,76,67,99,80,369,合格
20020510,15,33,20,54,76,198,不合格
20020511,46,14,78,16,23,177,不合格
20020512,89,32,25,47,84,277,不合格
20020513,16,3,23,45,67,154,不合格
20020514,77,62,73,12,69,293,不合格
20020515,49,74,74,7,60,264,不合格
20020516,43,67,3,0,88,201,不合格
20020517,2,24,68,70,71,235,不合格
20020518,94,41,34,5,21,195,不合格
20020519,65,80,16,24,30,215,不合格
20020520,87,72,79,80,93,411,合格
20020521,17,55,38,3,76,189,不合格
20020522,75,25,68,13,37,218,不合格
20020523,57,89,22,28,7,203,不合格
20020524,57,97,86,31,47,318,合格
20020525,85,90,56,85,16,332,合格
20020526,5,49,47,18,16,135,不合格
20020527,88,85,51,99,87,410,合格
20020528,69,2,84,90,80,325,合格
20020529,81,42,74,14,76,287,不合格
20020530,79,51,20,77,28,255,不合格
20020531,33,18,50,42,98,241,不合格
20020532,35,43,47,12,47,184,不合格
20020533,6,34,60,80,86,266,不合格
20020534,85,52,74,78,28,317,合格
20020535,15,33,73,29,96,246,不合格
20020536,58,35,9,0,93,195,不合格
20020537,58,75,28,94,7,262,不合格
20020538,84,19,48,90,18,259,不合格
20020539,15,21,42,15,67,160,不合格
20020540,45,99,2,65,34,245,不合格
20020541,57,19,75,30,72,253,不合格
20020542,38,51,3,13,97,202,不合格
20020543,21,30,19,14,55,139,不合格
20020544,15,87,45,36,65,248,不合格
20020545,23,5,59,31,22,140,不合格
20020546,44,3,4,16,67,134,不合格
20020547,26,25,39,76,47,213,不合格
20020548,71,62,89,51,69,342,合格
20020549,43,59,3,30,2,137,不合格
20020550,50,23,37,52,99,261,不合格
20020551,84,14,17,68,69,252,不合格
20020552,37,46,57,35,10,185,不合格
20020553,89,80,54,70,95,388,合格
20020554,58,15,46,99,51,269,不合格
20020555,62,88,98,78,42,368,合格
20020556,61,55,53,30,3,202,不合格
20020557,31,14,7,24,65,141,不合格
20020558,31,29,46,85,31,222,不合格
20020559,68,75,23,64,58,288,不合格
20020560,29,16,73,76,81,275,不合格
20020561,56,6,44,76,35,217,不合格
20020562,95,81,21,48,12,257,不合格
20020563,51,46,91,13,51,252,不合格
20020564,19,18,55,23,62,177,不合格
20020565,22,49,32,77,89,269,不合格
20020566,57,69,95,52,96,369,合格
20020567,21,88,41,97,98,345,合格
20020568,0,1,15,30,47,93,不合格
20020569,95,63,45,67,36,306,合格
20020570,53,66,90,82,43,334,合格
20020571,24,36,98,53,91,302,合格
20020572,97,24,46,13,29,209,不合格
20020573,36,64,42,12,68,222,不合格
20020574,87,66,97,24,21,295,不合格
20020575,47,75,62,99,66,349,合格
20020576,20,32,54,95,21,222,不合格
20020577,17,55,24,58,23,177,不合格
20020578,58,23,92,42,47,262,不合格
20020579,24,28,46,15,11,124,不合格
20020580,15,64,92,38,60,269,不合格
20020581,55,11,63,13,16,158,不合格
20020582,98,16,28,10,5,157,不合格
20020583,29,65,31,72,32,229,不合格
20020584,81,60,4,86,34,265,不合格
20020585,53,50,98,95,95,391,合格
20020586,18,78,53,16,7,172,不合格
20020587,80,26,95,33,88,322,合格
20020588,87,62,24,17,19,209,不合格
20020589,85,66,59,32,98,340,合格
20020590,91,40,21,81,83,316,合格
20020591,1,34,1,97,26,159,不合格
20020592,91,43,25,85,60,304,合格
20020593,71,77,81,30,99,358,合格
20020594,83,46,95,49,20,293,不合格
20020595,88,32,47,20,3,190,不合格
20020596,23,25,0,10,30,88,不合格
20020597,39,31,74,31,83,258,不合格
20020598,39,43,72,74,33,261,不合格
20020599,29,84,22,72,13,220,不合格
20020600,1,36,94,89,55,275,不合格
20020601,26,71,86,31,97,311,合格
20020602,67,39,80,28,37,251,不合格
20020603,79,16,33,2,74,204,不合格
20020604,83,38,11,49,48,229,不合格
20020605,3,68,40,63,46,220,不合格
20020606,23,69,13,85,38,228,不合格
20020607,36,31,92,76,78,313,合格
20020608,95,39,62,28,48,272,不合格
20020609,5,72,83,0,35,195,不合格
20020610,27,55,88,34,85,289,不合格
20020611,42,49,44,38,72,245,不合格
20020612,57,17,41,20,71,206,不合格
20020613,92,16,32,96,2,238,不合格
20020614,18,14,51,36,99,218,不合格
20020615,99,7,39,42,73,260,不合格
20020616,67,92,65,17,65,306,合格
20020617,27,38,92,12,64,233,不合格
20020618,65,96,41,97,0,299,不合格
20020619,13,5,16,9,48,91,不合格
20020620,90,40,24,97,23,274,不合格
20020621,54,54,32,22,4,166,不合格
20020622,93,34,13,93,89,322,合格
20020623,69,56,83,6,67,281,不合格
20020624,92,30,22,32,61,237,不合格
20020625,25,24,93,96,98,336,合格
20020626,2,2,80,44,55,183,不合格
20020627,5,11,93,87,78,274,不合格
20020628,71,2,99,93,48,313,合格
20020629,28,13,71,14,61,187,不合格
20020630,31,70,79,44,17,241,不合格
20020631,68,57,48,19,75,267,不合格
20020632,69,58,22,36,82,267,不合格
20020633,52,21,88,37,40,238,不合格
20020634,70,62,96,92,36,356,合格
20020635,77,86,1,98,81,343,合格
20020636,33,24,10,20,75,162,不合格
20020637,98,77,70,28,16,289,不合格
20020638,36,91,16,68,81,292,不合格
20020639,49,18,28,44,47,186,不合格
20020640,54,18,92,29,80,273,不合格
20020641,41,28,1,81,26,177,不合格
20020642,46,19,51,50,94,260,不合格
20020643,99,99,19,32,25,274,不合格
20020644,87,58,53,20,79,297,不合格
20020645,3,71,10,1,34,119,不合格
20020646,34,68,58,34,42,236,不合格
20020647,25,34,58,15,56,188,不合格
20020648,79,26,49,72,99,325,合格
20020649,61,31,41,11,36,180,不合格
20020650,0,48,75,57,93,273,不合格
20020651,33,0,72,93,10,208,不合格
20020652,71,97,21,15,12,216,不合格
20020653,57,5,50,71,70,253,不合格
20020654,24,79,55,70,65,293,不合格
20020655,25,94,42,78,10,249,不合格
20020656,0,21,50,37,15,123,不合格
20020657,94,41,68,51,89,343,合格
20020658,26,23,7,84,21,161,不合格
20020659,34,78,61,8,0,181,不合格
20020660,75,58,13,28,21,195,不合格
20020661,94,5,28,64,18,209,不合格
20020662,82,22,98,14,17,233,不合格
20020663,36,44,59,99,71,309,合格
20020664,97,81,51,92,31,352,合格
20020665,89,30,52,20,72,263,不合格
20020666,25,26,26,61,91,229,不合格
20020667,46,25,2,91,43,207,不合格
20020668,10,11,35,28,62,146,不合格
20020669,89,64,53,92,30,328,合格
20020670,3,66,9,15,80,173,不合格
20020671,93,72,41,62,8,276,不合格
20020672,23,79,81,39,55,277,不合格
20020673,34,36,89,49,13,221,不合格
20020674,71,49,14,8,53,195,不合格
20020675,18,18,65,51,57,209,不合格
20020676,77,42,48,2,29,198,不合格
20020677,97,61,29,9,84,280,不合格
20020678,24,28,25,26,26,129,不合格
20020679,67,29,39,3,62,200,不合格
20020680,66,43,36,66,53,264,不合格
20020681,97,84,2,84,11,278,不合格
20020682,90,55,1,98,29,273,不合格
20020683,66,50,97,25,23,261,不合格
20020684,76,72,87,72,89,396,合格
20020685,45,30,28,21,1,125,不合格
20020686,45,19,5,6,43,118,不合格
20020687,11,79,82,45,4,221,不合格
20020688,65,52,38,96,4,255,不合格
20020689,16,22,18,37,89,182,不合格
20020690,80,1,57,82,13,233,不合格
20020691,69,84,76,31,16,276,不合格
20020692,73,5,37,1,6,122,不合格
20020693,32,81,31,96,85,325,合格
20020694,61,54,39,25,18,197,不合格
20020695,0,20,21,98,69,208,不合格
20020696,45,96,0,51,62,254,不合格
20020697,48,98,85,2,19,252,不合格
20020698,72,45,29,16,65,227,不合格
20020699,45,67,8,19,32,171,不合格
20020700,99,97,26,97,70,389,合格
20020701,18,99,10,42,50,219,不合格
20020702,69,31,74,85,84,343,合格
20020703,21,33,46,18,1,119,不合格
20020704,6,58,75,67,63,269,不合格
