ID,国語,数学,英語,理科,社会,合計,判定
20040097,22,28,60,33,81,224,不合格
20040098,8,39,4,29,78,158,不合格
20040099,94,20,45,22,32,213,不合格
20040100,81,24,32,19,69,225,不合格
20040101,36,94,79,63,62,334,合格
20040102,10,36,26,27,89,188,不合格
20040103,20,66,83,21,48,238,不合格
20040104,13,50,84,58,52,257,不合格
20040105,5,95,58,27,29,214,不合格
20040106,28,20,32,22,61,163,不合格
20040107,56,31,64,59,86,296,不合格
20040108,52,58,55,44,44,253,不合格
20040109,15,54,52,55,73,249,不合格
20040110,13,44,81,66,49,253,不合格
20040111,86,12,68,12,46,224,不合格
20040112,99,16,41,51,69,276,不合格
20040113,76,66,64,65,84,355,合格
20040114,90,19,59,59,84,311,合格
20040115,55,7,73,95,16,246,不合格
20040116,98,99,69,99,78,443,合格
20040117,89,52,49,81,36,307,合格
20040118,55,1,53,30,41,180,不合格
20040119,28,75,17,35,21,176,不合格
20040120,40,9,36,42,80,207,不合格
20040121,64,92,16,58,4,234,不合格
20040122,1,82,15,51,45,194,不合格
20040123,71,95,10,89,37,302,合格
20040124,60,66,66,52,50,294,不合格
20040125,24,45,39,26,5,139,不合格
20040126,13,14,56,84,0,167,不合格
20040127,89,94,51,56,48,338,合格
20040128,72,16,36,89,39,252,不合格
20040129,81,20,13,33,84,231,不合格
20040130,68,12,9,12,62,163,不合格
20040131,85,28,89,32,88,322,合格
20040132,78,71,4,71,90,314,合格
20040133,60,35,9,25,57,186,不合格
20040134,70,78,25,49,11,233,不合格
20040135,7,91,25,50,11,184,不合格
20040136,78,88,14,61,94,335,合格
20040137,51,8,46,63,0,168,不合格
20040138,12,92,97,84,27,312,合格
20040139,30,20,99,97,86,332,合格
20040140,22,59,32,65,27,205,不合格
20040141,12,57,50,68,90,277,不合格
20040142,94,68,26,40,63,291,不合格
20040143,89,61,41,14,21,226,不合格
20040144,53,49,9,32,27,170,不合格
20040145,75,2,4,8,68,157,不合格
20040146,80,44,3,33,42,202,不合格
20040147,98,91,77,93,57,416,合格
20040148,25,74,92,98,74,363,合格
20040149,60,97,67,42,93,359,合格
20040150,56,21,75,83,64,299,不合格
20040151,60,92,93,96,70,411,合格
20040152,64,87,51,99,48,349,合格
20040153,74,31,40,87,9,241,不合格
20040154,78,2,4,62,95,241,不合格
20040155,44,68,67,67,2,248,不合格
20040156,79,90,18,60,54,301,合格
20040157,93,51,35,35,16,230,不合格
20040158,43,95,21,41,33,233,不合格
20040159,92,73,88,62,30,345,合格
20040160,9,67,33,53,94,256,不合格
20040161,50,87,82,35,0,254,不合格
20040162,51,53,20,81,19,224,不合格
20040163,34,24,27,8,98,191,不合格
20040164,64,53,31,1,82,231,不合格
20040165,68,13,6,9,90,186,不合格
20040166,65,69,61,56,75,326,合格
20040167,66,21,76,96,70,329,合格
20040168,63,95,38,6,59,261,不合格
20040169,36,74,80,84,66,340,合格
20040170,48,67,47,62,67,291,不合格
20040171,77,57,6,12,99,251,不合格
20040172,30,56,43,88,11,228,不合格
20040173,55,75,35,19,17,201,不合格
20040174,17,81,10,43,53,204,不合格
20040175,45,49,34,8,59,195,不合格
20040176,18,3,2,95,93,211,不合格
20040177,40,30,36,15,99,220,不合格
20040178,33,40,21,20,88,202,不合格
20040179,91,27,45,85,50,298,不合格
20040180,28,29,57,86,21,221,不合格
20040181,18,25,56,86,66,251,不合格
20040182,94,38,92,29,48,301,合格
20040183,44,42,76,75,24,261,不合格
20040184,69,76,41,30,52,268,不合格
20040185,45,79,52,97,15,288,不合格
20040186,50,52,82,62,48,294,不合格
20040187,56,9,86,92,48,291,不合格
20040188,8,43,69,66,99,285,不合格
20040189,48,77,13,98,40,276,不合格
20040190,39,84,7,28,60,218,不合格
20040191,43,13,47,74,29,206,不合格
20040192,2,42,28,73,33,178,不合格
20040193,20,13,57,58,18,166,不合格
20040194,11,16,40,92,42,201,不合格
20040195,3,95,96,8,5,207,不合格
20040196,7,37,58,10,15,127,不合格
20040197,9,41,42,88,84,264,不合格
20040198,40,27,68,41,13,189,不合格
20040199,9,63,87,54,99,312,合格
20040200,3,85,37,68,17,210,不合格
20040201,83,89,30,47,20,269,不合格
20040202,92,3,33,54,12,194,不合格
20040203,98,42,60,6,12,218,不合格
20040204,3,16,97,12,52,180,不合格
20040205,18,75,23,33,11,160,不合格
20040206,49,3,94,41,15,202,不合格
20040207,86,70,53,28,43,280,不合格
20040208,47,2,27,75,72,223,不合格
20040209,71,76,1,68,80,296,不合格
20040210,20,70,27,88,97,302,合格
20040211,25,93,24,69,69,280,不合格
20040212,79,32,98,82,22,313,合格
20040213,22,27,66,0,73,188,不合格
20040214,96,52,49,92,37,326,合格
20040215,79,29,70,43,7,228,不合格
20040216,58,94,21,71,60,304,合格
20040217,62,66,42,46,20,236,不合格
20040218,44,24,25,80,63,236,不合格
20040219,66,73,32,1,76,248,不合格
20040220,92,81,61,50,41,325,合格
20040221,20,86,34,19,90,249,不合格
20040222,98,46,60,27,48,279,不合格
20040223,97,15,76,13,76,277,不合格
20040224,47,98,80,16,7,248,不合格
20040225,23,16,67,51,76,233,不合格
20040226,14,95,99,2,46,256,不合格
20040227,95,86,95,27,5,308,合格
20040228,78,6,23,42,14,163,不合格
20040229,47,70,19,96,35,267,不合格
20040230,1,53,96,31,30,211,不合格
20040231,41,80,65,75,20,281,不合格
20040232,31,42,46,18,70,207,不合格
20040233,34,23,57,36,75,225,不合格
20040234,44,48,19,31,48,190,不合格
20040235,5,96,66,16,20,203,不合格
20040236,17,41,37,7,98,200,不合格
20040237,77,39,75,42,65,298,不合格
20040238,98,53,87,78,93,409,合格
20040239,89,3,58,95,13,258,不合格
20040240,33,58,16,19,75,201,不合格
20040241,77,67,15,83,37,279,不合格
20040242,80,27,93,23,52,275,不合格
20040243,77,96,81,32,61,347,合格
20040244,20,15,46,75,94,250,不合格
20040245,17,27,93,47,93,277,不合格
20040246,94,95,24,68,5,286,不合格
20040247,55,34,36,65,46,236,不合格
20040248,83,95,33,83,58,352,合格
20040249,8,14,82,69,41,214,不合格
20040250,87,6,6,92,5,196,不合格
20040251,84,41,41,34,98,298,不合格
20040252,54,96,5,71,19,245,不合格
20040253,61,74,2,20,16,173,不合格
20040254,58,32,43,63,47,243,不合格
20040255,96,67,73,73,79,388,合格
20040256,86,66,15,33,47,247,不合格
20040257,84,97,38,61,8,288,不合格
20040258,15,66,95,97,9,282,不合格
20040259,47,4,91,21,3,166,不合格
20040260,74,14,37,45,12,182,不合格
20040261,5,6,2,98,38,149,不合格
20040262,74,82,78,18,57,309,合格
20040263,76,95,32,9,66,278,不合格
20040264,36,17,34,74,87,248,不合格
20040265,63,15,64,99,39,280,不合格
20040266,72,90,82,81,80,405,合格
20040267,16,76,13,62,80,247,不合格
20040268,46,10,84,57,54,251,不合格
20040269,21,38,39,58,58,214,不合格
20040270,32,33,94,74,2,235,不合格
20040271,87,9,75,78,22,271,不合格
20040272,33,25,22,94,67,241,不合格
20040273,76,8,72,79,73,308,合格
20040274,70,5,42,57,91,265,不合格
20040275,14,90,94,20,18,236,不合格
20040276,10,34,51,23,20,138,不合格
20040277,26,40,16,20,81,183,不合格
20040278,58,18,27,26,75,204,不合格
20040279,59,50,36,54,63,262,不合格
20040280,45,62,69,73,23,272,不合格
20040281,42,96,71,36,54,299,不合格
20040282,80,0,13,36,14,143,不合格
20040283,80,85,8,37,62,272,不合格
20040284,50,61,3,56,22,192,不合格
20040285,18,15,32,26,31,122,不合格
20040286,20,79,56,32,50,237,不合格
20040287,4,31,88,18,42,183,不合格
20040288,51,77,73,90,48,339,合格
20040289,72,35,85,26,83,301,合格
20040290,42,0,58,90,12,202,不合格
20040291,31,76,64,27,57,255,不合格
20040292,70,43,29,18,95,255,不合格
20040293,6,51,13,96,74,240,不合格
20040294,87,50,93,47,53,330,合格
20040295,73,88,18,56,12,247,不合格
20040296,97,35,66,59,60,317,合格
20040297,20,94,23,72,43,252,不合格
20040298,82,90,67,49,68,356,合格
20040299,48,67,6,96,8,225,不合格
20040300,58,41,2,44,55,200,不合格
20040301,95,62,49,85,79,370,合格
20040302,43,38,64,61,37,243,不合格
20040303,40,36,54,4,66,200,不合格
20040304,18,37,94,27,7,183,不合格
20040305,77,92,68,14,46,297,不合格
20040306,59,89,0,31,73,252,不合格
20040307,36,30,1,87,94,248,不合格
20040308,17,40,61,55,75,248,不合格
20040309,91,28,91,76,94,380,合格
20040310,50,25,90,51,17,233,不合格
20040311,99,74,81,4,11,269,不合格
20040312,86,15,99,68,40,308,合格
20040313,80,36,17,99,54,286,不合格
20040314,74,85,64,96,2,321,合格
20040315,11,31,92,68,85,287,不合格
20040316,65,73,76,38,26,278,不合格
20040317,77,69,90,10,79,325,合格
20040318,85,17,81,58,36,277,不合格
20040319,37,64,33,77,89,300,合格
20040320,61,88,57,83,75,364,合格
20040321,60,80,43,37,26,246,不合格
20040322,2,92,53,32,41,220,不合格
20040323,27,43,53,27,34,184,不合格
20040324,6,72,68,22,50,218,不合格
20040325,3,20,4,99,14,140,不合格
20040326,62,72,22,11,73,240,不合格
20040327,49,57,11,83,22,222,不合格
20040328,64,20,41,12,34,171,不合格
20040329,41,61,50,81,88,321,合格
20040330,27,14,83,58,92,274,不合格
20040331,2,94,13,71,64,244,不合格
20040332,72,61,30,29,36,228,不合格
20040333,85,5,54,65,29,238,不合格
20040334,15,77,52,58,70,272,不合格
20040335,72,53,33,13,82,253,不合格
20040336,52,35,9,82,88,266,不合格
20040337,52,60,9,39,9,169,不合格
20040338,49,20,59,53,48,229,不合格
20040339,74,37,26,17,27,181,不合格
20040340,89,20,74,57,87,327,合格
20040341,13,9,1,88,69,180,不合格
20040342,3,80,34,42,60,219,不合格
20040343,22,2,4,23,61,112,不合格
20040344,18,34,61,37,89,239,不合格
20040345,26,12,20,17,76,151,不合格
20040346,12,11,13,16,8,60,不合格
20040347,91,6,80,40,89,306,合格
20040348,86,13,81,9,26,215,不合格
20040349,29,60,31,25,12,157,不合格
20040350,3,82,39,87,44,255,不合格
20040351,44,91,64,53,75,327,合格
20040352,61,56,87,30,14,248,不合格
20040353,77,15,91,35,62,280,不合格
20040354,80,9,51,52,96,288,不合格
20040355,10,70,6,85,27,198,不合格
20040356,1,90,35,46,17,189,不合格
20040357,83,15,41,10,63,212,不合格
20040358,35,63,27,30,38,193,不合格
20040359,87,33,55,97,40,312,合格
20040360,31,25,79,96,51,282,不合格
20040361,24,41,25,37,35,162,不合格
20040362,84,86,28,98,26,322,合格
20040363,63,62,25,53,53,256,不合格
20040364,74,60,56,7,41,238,不合格
20040365,9,77,29,80,96,291,不合格
20040366,88,56,10,96,70,320,合格
20040367,60,10,5,48,15,138,不合格
20040368,57,11,87,68,6,229,不合格
20040369,72,93,93,54,46,358,合格
20040370,93,87,90,38,56,364,合格
20040371,2,23,71,33,73,202,不合格
20040372,31,20,89,74,21,235,不合格
20040373,12,98,43,97,41,291,不合格
20040374,20,52,21,46,56,195,不合格
20040375,53,29,15,99,44,240,不合格
20040376,79,7,18,84,22,210,不合格
20040377,47,89,80,17,51,284,不合格
20040378,86,83,24,90,78,361,合格
20040379,19,50,59,43,12,183,不合格
20040380,4,26,90,94,38,252,不合格
20040381,2,32,35,98,42,209,不合格
20040382,17,72,18,53,17,177,不合格
20040383,38,91,26,20,2,177,不合格
20040384,79,69,51,4,83,286,不合格
20040385,17,83,66,28,77,271,不合格
20040386,21,67,31,70,13,202,不合格
20040387,35,6,91,63,86,281,不合格
20040388,92,22,11,69,52,246,不合格
20040389,66,66,93,25,97,347,合格
20040390,80,32,24,72,11,219,不合格
20040391,99,55,56,1,18,229,不合格
20040392,74,93,86,60,37,350,合格
20040393,82,35,20,2,19,158,不合格
20040394,21,74,29,29,84,237,不合格
20040395,46,14,39,84,30,213,不合格
20040396,82,92,77,38,90,379,合格
20040397,83,94,50,86,50,363,合格
20040398,62,12,40,10,17,141,不合格
20040399,33,53,81,37,50,254,不合格
20040400,41,66,54,70,36,267,不合格
20040401,5,93,56,2,7,163,不合格
20040402,55,0,96,73,90,314,合格
20040403,8,51,12,85,16,172,不合格
20040404,42,52,3,53,8,158,不合格
20040405,96,82,90,91,53,412,合格
20040406,18,9,58,28,41,154,不合格
20040407,21,88,88,39,35,271,不合格
20040408,68,67,40,27,87,289,不合格
20040409,72,60,40,7,15,194,不合格
20040410,31,57,66,51,70,275,不合格
20040411,18,58,61,69,15,221,不合格
20040412,72,55,21,21,47,216,不合格
20040413,51,36,13,53,38,191,不合格
20040414,88,56,50,45,55,294,不合格
20040415,12,8,13,49,10,92,不合格
20040416,79,33,94,43,66,315,合格
20040417,23,34,99,81,61,298,不合格
20040418,57,4,87,99,61,308,合格
20040419,60,91,6,17,72,246,不合格
20040420,69,28,12,26,13,148,不合格
20040421,85,42,78,73,93,371,合格
20040422,85,31,58,6,76,256,不合格
20040423,98,88,14,57,9,266,不合格
20040424,90,65,81,17,61,314,合格
20040425,36,13,0,17,9,75,不合格
20040426,93,8,96,98,64,359,合格
20040427,96,13,40,25,36,210,不合格
20040428,52,18,15,89,0,174,不合格
20040429,69,91,62,13,18,253,不合格
20040430,90,82,95,42,14,323,合格
20040431,60,11,27,1,52,151,不合格
20040432,79,20,61,45,69,274,不合格
20040433,64,44,51,32,5,196,不合格
20040434,15,13,4,30,35,97,不合格
20040435,30,56,17,63,55,221,不合格
20040436,73,22,59,15,68,237,不合格
20040437,76,55,86,63,72,352,合格
20040438,31,77,2,48,38,196,不合格
20040439,48,79,19,59,63,268,不合格
20040440,69,47,87,61,9,273,不合格
20040441,62,22,80,94,76,334,合格
20040442,17,23,33,8,53,134,不合格
20040443,15,34,83,74,58,264,不合格
20040444,69,36,18,51,67,241,不合格
20040445,83,40,88,82,41,334,合格
20040446,44,79,85,13,34,255,不合格
20040447,50,92,56,21,87,306,合格
20040448,94,78,83,96,31,382,合格
20040449,1,81,44,17,67,210,不合格
20040450,66,24,80,58,62,290,不合格
20040451,12,90,6,8,11,127,不合格
20040452,3,28,78,2,44,155,不合格
20040453,2,77,30,35,60,204,不合格
20040454,95,75,50,5,43,268,不合格
20040455,70,35,43,9,77,234,不合格
20040456,82,57,72,31,30,272,不合格
20040457,59,89,68,38,44,298,不合格
20040458,49,23,94,93,87,346,合格
20040459,57,23,14,10,30,134,不合格
20040460,30,42,73,53,38,236,不合格
20040461,92,66,27,9,30,224,不合格
20040462,85,41,30,66,44,266,不合格
20040463,33,0,51,84,29,197,不合格
20040464,76,65,52,73,2,268,不合格
20040465,8,44,48,8,36,144,不合格
20040466,47,71,77,65,78,338,合格
20040467,87,39,26,95,31,278,不合格
20040468,75,32,67,51,23,248,不合格
20040469,51,62,65,59,79,316,合格
20040470,87,47,5,27,6,172,不合格
20040471,0,41,49,76,85,251,不合格
20040472,84,60,39,57,93,333,合格
20040473,61,40,47,97,91,336,合格
20040474,15,75,37,16,21,164,不合格
20040475,52,1,45,62,10,170,不合格
20040476,15,43,54,77,24,213,不合格
20040477,51,78,2,23,13,167,不合格
20040478,42,2,75,18,87,224,不合格
20040479,96,15,77,92,60,340,合格
20040480,68,42,0,57,21,188,不合格
20040481,13,9,77,95,0,194,不合格
20040482,61,23,64,68,38,254,不合格
20040483,31,33,36,28,82,210,不合格
20040484,10,68,66,27,81,252,不合格
20040485,45,96,93,69,98,401,合格
20040486,95,9,74,28,83,289,不合格
20040487,17,82,30,85,35,249,不合格
20040488,76,22,47,43,23,211,不合格
20040489,5,36,20,46,9,116,不合格
20040490,20,46,39,89,90,284,不合格
20040491,28,86,62,18,58,252,不合格
20040492,20,89,10,55,95,269,不合格
20040493,55,70,44,91,95,355,合格
20040494,84,94,2,54,64,298,不合格
20040495,83,77,33,87,20,300,合格
20040496,93,81,74,27,17,292,不合格
20040497,11,58,83,75,17,244,不合格
20040498,18,92,78,97,81,366,合格
20040499,56,96,37,8,76,273,不合格
20040500,33,98,3,23,33,190,不合格
20040501,49,48,32,45,60,234,不合格
20040502,95,48,86,57,62,348,合格
20040503,68,90,64,47,92,361,合格
20040504,12,57,89,45,42,245,不合格
20040505,90,1,76,25,68,260,不合格
20040506,29,53,52,57,50,241,不合格
20040507,81,65,50,10,37,243,不合格
20040508,59,35,61,77,84,316,合格
20040509,3,94,18,62,51,228,不合格
20040510,26,65,28,77,81,277,不合格
20040511,3,84,82,69,88,326,合格
20040512,49,8,89,76,75,297,不合格
20040513,13,69,19,75,7,183,不合格
20040514,37,49,30,90,86,292,不合格
20040515,80,87,93,49,31,340,合格
20040516,25,78,69,85,32,289,不合格
20040517,15,77,72,27,96,287,不合格
20040518,27,87,7,84,51,256,不合格
20040519,85,21,0,30,76,212,不合格
20040520,59,97,39,90,4,289,不合格
20040521,90,82,98,75,72,417,合格
20040522,67,75,30,39,22,233,不合格
20040523,12,30,4,17,59,122,不合格
20040524,28,12,14,6,20,80,不合格
20040525,93,63,12,54,52,274,不合格
20040526,97,28,26,56,32,239,不合格
20040527,95,63,42,79,52,331,合格
20040528,65,21,35,30,10,161,不合格
20040529,59,31,58,79,48,275,不合格
20040530,46,14,65,80,64,269,不合格
20040531,16,56,43,16,90,221,不合格
20040532,70,52,83,31,46,282,不合格
20040533,24,86,23,73,34,240,不合格
20040534,10,9,24,32,78,153,不合格
20040535,47,45,63,51,12,218,不合格
20040536,82,75,4,99,62,322,合格
20040537,37,11,23,4,56,131,不合格
20040538,31,90,23,77,38,259,不合格
20040539,17,35,68,85,65,270,不合格
20040540,62,57,19,94,46,278,不合格
20040541,92,32,61,86,54,325,合格
20040542,9,85,87,11,54,246,不合格
20040543,23,5,97,74,3,202,不合格
20040544,19,14,86,80,55,254,不合格
20040545,77,5,68,41,90,281,不合格
20040546,30,11,40,99,90,270,不合格
20040547,11,42,45,0,20,118,不合格
20040548,14,30,3,89,62,198,不合格
20040549,34,77,33,62,20,226,不合格
20040550,46,73,67,22,50,258,不合格
20040551,36,47,89,39,52,263,不合格
20040552,40,9,22,60,86,217,不合格
20040553,39,61,21,13,14,148,不合格
20040554,11,84,11,11,69,186,不合格
20040555,56,86,80,56,46,324,合格
20040556,49,53,87,40,19,248,不合格
20040557,54,11,90,97,99,351,合格
20040558,44,3,28,97,11,183,不合格
20040559,96,62,10,48,67,283,不合格
20040560,40,78,49,65,42,274,不合格
20040561,58,21,53,82,39,253,不合格
20040562,91,85,91,57,70,394,合格
20040563,23,78,99,50,13,263,不合格
20040564,20,69,85,29,77,280,不合格
20040565,54,42,3,73,98,270,不合格
20040566,25,53,8,27,44,157,不合格
20040567,56,8,76,48,46,234,不合格
20040568,16,72,26,51,27,192,不合格
20040569,86,23,58,27,90,284,不合格
20040570,56,68,0,27,78,229,不合格
20040571,10,25,89,10,22,156,不合格
20040572,98,87,57,97,74,413,合格
20040573,29,83,63,40,7,222,不合格
20040574,58,8,26,15,72,179,不合格
20040575,0,4,6,63,37,110,不合格
20040576,40,51,29,72,38,230,不合格
20040577,86,72,90,65,24,337,合格
20040578,93,5,6,95,86,285,不合格
20040579,58,32,22,70,23,205,不合格
20040580,52,23,28,64,2,169,不合格
20040581,11,48,62,78,95,294,不合格
20040582,31,41,52,37,71,232,不合格
20040583,71,39,11,4,59,184,不合格
20040584,22,75,86,32,96,311,合格
20040585,81,91,86,89,43,390,合格
20040586,76,88,29,31,1,225,不合格
20040587,41,73,65,37,4,220,不合格
20040588,79,63,39,0,10,191,不合格
20040589,52,27,43,43,58,223,不合格
20040590,4,6,90,45,68,213,不合格
20040591,54,25,71,70,38,258,不合格
20040592,57,91,57,34,94,333,合格
20040593,86,36,61,25,43,251,不合格
20040594,34,1,49,48,37,169,不合格
20040595,77,95,46,73,46,337,合格
20040596,90,35,65,99,50,339,合格
20040597,14,44,88,71,99,316,合格
20040598,52,20,5,84,40,201,不合格
20040599,42,0,25,41,3,111,不合格
20040600,76,36,94,52,7,265,不合格
20040601,97,41,36,60,63,297,不合格
20040602,43,77,62,50,19,251,不合格
20040603,25,34,91,91,20,261,不合格
20040604,42,67,17,82,89,297,不合格
20040605,42,3,18,22,68,153,不合格
20040606,43,72,8,4,45,172,不合格
20040607,86,91,81,56,17,331,合格
20040608,26,99,84,99,37,345,合格
20040609,94,89,21,1,68,273,不合格
20040610,38,47,47,21,96,249,不合格
20040611,75,57,41,34,21,228,不合格
20040612,85,47,49,27,68,276,不合格
20040613,85,74,24,49,94,326,合格
20040614,95,37,34,66,49,281,不合格
20040615,39,72,53,2,35,201,不合格
20040616,70,9,15,31,59,184,不合格
20040617,77,70,21,89,94,351,合格
20040618,8,32,41,44,81,206,不合格
20040619,95,0,82,88,33,298,不合格
20040620,95,42,12,56,24,229,不合格
20040621,32,51,73,95,76,327,合格
20040622,36,41,83,69,27,256,不合格
20040623,93,96,65,17,87,358,合格
20040624,22,38,41,93,29,223,不合格
20040625,14,2,42,3,72,133,不合格
20040626,58,28,82,9,5,182,不合格
20040627,33,95,85,50,63,326,合格
20040628,49,99,97,82,67,394,合格
20040629,62,66,12,71,24,235,不合格
20040630,64,73,7,66,13,223,不合格
20040631,15,55,81,63,72,286,不合格
20040632,0,8,90,31,87,216,不合格
20040633,22,54,44,46,94,260,不合格
20040634,79,50,25,67,20,241,不合格
20040635,5,21,30,52,21,129,不合格
20040636,89,26,5,19,32,171,不合格
20040637,22,3,49,47,46,167,不合格
20040638,7,97,93,29,28,254,不合格
20040639,9,89,95,83,90,366,合格
20040640,57,86,15,70,3,231,不合格
20040641,67,9,55,28,68,227,不合格
20040642,75,98,37,57,69,336,合格
20040643,8,93,77,50,57,285,不合格
20040644,84,97,96,3,28,308,合格
20040645,70,93,59,11,63,296,不合格
20040646,12,54,80,87,90,323,合格
20040647,66,68,54,84,20,292,不合格
20040648,82,85,7,88,19,281,不合格
20040649,19,94,18,34,23,188,不合格
20040650,25,79,48,30,26,208,不合格
20040651,81,77,67,82,59,366,合格
20040652,49,4,67,76,4,200,不合格
20040653,53,31,47,95,37,263,不合格
20040654,8,42,45,59,9,163,不合格
20040655,30,1,11,82,88,212,不合格
20040656,35,51,49,78,53,266,不合格
20040657,10,56,28,96,73,263,不合格
20040658,86,49,65,36,96,332,合格
20040659,85,57,55,28,14,239,不合格
20040660,0,4,65,92,31,192,不合格
20040661,78,24,87,59,38,286,不合格
20040662,5,10,20,82,59,176,不合格
20040663,95,84,64,28,56,327,合格
20040664,63,90,12,65,60,290,不合格
20040665,49,1,95,62,0,207,不合格
20040666,70,42,93,52,42,299,不合格
20040667,71,23,80,46,92,312,合格
20040668,27,28,21,44,93,213,不合格
20040669,3,39,98,84,17,241,不合格
20040670,45,9,23,81,57,215,不合格
20040671,58,41,77,57,27,260,不合格
20040672,7,8,99,39,68,221,不合格
20040673,42,61,1,62,37,203,不合格
20040674,86,37,56,89,25,293,不合格
20040675,86,64,40,88,67,345,合格
20040676,98,47,60,56,57,318,合格
20040677,73,28,99,60,86,346,合格
20040678,99,25,51,41,85,301,合格
20040679,7,41,48,63,81,240,不合格
20040680,23,84,33,48,13,201,不合格
20040681,9,99,8,46,53,215,不合格
20040682,68,13,60,36,39,216,不合格
20040683,42,14,64,97,41,258,不合格
20040684,47,14,37,26,23,147,不合格
20040685,1,43,82,59,7,192,不合格
20040686,28,12,21,14,30,105,不合格
20040687,17,55,32,11,88,203,不合格
20040688,59,75,26,72,98,330,合格
20040689,73,83,85,15,96,352,合格
20040690,88,85,9,78,91,351,合格
20040691,88,17,31,85,28,249,不合格
20040692,8,12,43,31,18,112,不合格
20040693,82,47,35,1,77,242,不合格
20040694,97,40,16,69,67,289,不合格
20040695,48,0,15,90,27,180,不合格
20040696,9,3,10,74,49,145,不合格
20040697,66,20,59,45,93,283,不合格
20040698,80,28,30,89,35,262,不合格
20040699,3,28,89,59,13,192,不合格
20040700,34,20,37,21,39,151,不合格
20040701,98,17,3,63,19,200,不合格
20040702,91,80,76,81,11,339,合格
20040703,19,94,57,88,74,332,合格
20040704,65,72,49,70,22,278,不合格
20040705,32,45,92,14,67,250,不合格
