ID,国語,数学,英語,理科,社会,合計,判定
20050345,80,25,31,83,63,282,不合格
20050346,38,75,97,81,36,327,合格
20050347,48,48,48,99,54,297,不合格
20050348,46,44,94,28,90,302,合格
20050349,0,45,13,81,91,230,不合格
20050350,2,7,47,82,88,226,不合格
20050351,21,81,64,70,52,288,不合格
20050352,21,52,37,51,73,234,不合格
20050353,7,53,57,64,49,230,不合格
20050354,5,71,50,82,80,288,不合格
20050355,69,1,37,31,68,206,不合格
20050356,79,66,18,52,39,254,不合格
20050357,16,65,36,81,83,281,不合格
20050358,10,91,74,15,87,277,不合格
20050359,48,95,34,90,48,315,合格
20050360,92,72,53,88,54,359,合格
20050361,49,16,38,13,99,215,不合格
20050362,91,93,52,42,0,278,不合格
20050363,68,17,1,64,36,186,不合格
20050364,84,44,85,93,77,383,合格
20050365,58,31,17,45,47,198,不合格
20050366,72,16,18,30,58,194,不合格
20050367,38,12,92,61,16,219,不合格
20050368,13,3,41,75,16,148,不合格
20050369,22,99,6,86,73,286,不合格
20050370,45,37,30,20,83,215,不合格
20050371,71,22,14,68,80,255,不合格
20050372,16,11,93,77,56,253,不合格
20050373,73,66,51,82,3,275,不合格
20050374,59,49,78,49,35,270,不合格
20050375,32,70,10,25,24,161,不合格
20050376,35,8,16,94,27,180,不合格
20050377,82,14,12,93,64,265,不合格
20050378,55,13,70,66,37,241,不合格
20050379,59,50,8,34,99,250,不合格
20050380,1,2,60,82,86,231,不合格
20050381,45,10,74,38,14,181,不合格
20050382,63,64,68,52,89,336,合格
20050383,32,53,99,16,67,267,不合格
20050384,96,37,19,1,41,194,不合格
20050385,53,66,48,63,2,232,不合格
20050386,2,72,44,99,6,223,不合格
20050387,3,41,4,23,23,94,不合格
20050388,36,5,50,74,74,239,不合格
20050389,18,65,77,50,48,258,不合格
20050390,91,28,54,94,27,294,不合格
20050391,51,96,31,0,65,243,不合格
20050392,73,98,63,30,44,308,合格
20050393,93,4,63,92,72,324,合格
20050394,68,12,27,30,9,146,不合格
20050395,15,89,6,17,94,221,不合格
20050396,0,65,96,7,79,247,不合格
20050397,17,41,75,94,61,288,不合格
20050398,52,10,90,7,62,221,不合格
20050399,38,54,20,36,48,196,不合格
20050400,71,6,14,91,89,271,不合格
20050401,42,92,99,34,40,307,合格
20050402,59,21,8,41,55,184,不合格
20050403,27,64,87,95,49,322,合格
20050404,82,52,95,84,7,320,合格
20050405,10,40,43,18,11,122,不合格
20050406,21,88,90,16,32,247,不合格
20050407,85,15,9,33,1,143,不合格
20050408,29,82,58,7,77,253,不合格
20050409,9,44,17,86,30,186,不合格
20050410,63,58,52,91,55,319,合格
20050411,89,98,79,84,63,413,合格
20050412,35,96,41,27,59,258,不合格
20050413,7,68,81,54,47,257,不合格
20050414,56,89,32,55,72,304,合格
20050415,38,23,99,64,95,319,合格
20050416,50,32,18,63,76,239,不合格
20050417,89,81,67,59,83,379,合格
20050418,69,95,26,78,98,366,合格
20050419,28,7,12,87,34,168,不合格
20050420,99,49,57,39,7,251,不合格
20050421,43,85,52,81,90,351,合格
20050422,78,37,51,28,75,269,不合格
20050423,54,26,32,84,87,283,不合格
20050424,4,84,55,49,96,288,不合格
20050425,88,97,10,8,44,247,不合格
20050426,77,39,24,54,43,237,不合格
20050427,97,25,94,76,55,347,合格
20050428,48,95,25,47,16,231,不合格
20050429,90,43,1,20,0,154,不合格
20050430,75,10,52,60,55,252,不合格
20050431,65,91,77,23,65,321,合格
20050432,83,54,22,54,37,250,不合格
20050433,57,12,9,19,16,113,不合格
20050434,25,43,48,54,82,252,不合格
20050435,83,70,75,26,14,268,不合格
20050436,68,10,27,20,59,184,不合格
20050437,53,3,99,40,24,219,不合格
20050438,17,12,28,0,7,64,不合格
20050439,20,23,75,10,26,154,不合格
20050440,84,84,1,73,91,333,合格
20050441,55,41,61,68,31,256,不合格
20050442,29,5,26,62,59,181,不合格
20050443,99,98,22,55,82,356,合格
20050444,11,5,23,48,24,111,不合格
20050445,96,67,32,45,33,273,不合格
20050446,30,58,89,15,19,211,不合格
20050447,60,76,19,71,78,304,合格
20050448,34,99,98,41,70,342,合格
20050449,39,58,6,43,64,210,不合格
20050450,56,45,72,90,37,300,合格
20050451,94,47,18,73,46,278,不合格
20050452,35,36,53,86,21,231,不合格
20050453,47,9,11,32,54,153,不合格
20050454,20,65,72,81,77,315,合格
20050455,83,46,43,76,50,298,不合格
20050456,11,27,74,27,37,176,不合格
20050457,17,4,22,48,36,127,不合格
20050458,15,13,82,78,93,281,不合格
20050459,41,17,76,54,60,248,不合格
20050460,45,89,30,91,93,348,合格
20050461,28,74,66,77,68,313,合格
20050462,21,30,44,52,36,183,不合格
20050463,35,69,25,82,77,288,不合格
20050464,17,57,77,77,89,317,合格
20050465,67,46,28,50,76,267,不合格
20050466,75,88,69,93,66,391,合格
20050467,29,65,13,82,25,214,不合格
20050468,65,88,7,26,55,241,不合格
20050469,3,87,46,23,65,224,不合格
20050470,49,92,61,78,37,317,合格
20050471,0,45,76,88,24,233,不合格
20050472,22,50,46,35,27,180,不合格
20050473,58,31,77,58,23,247,不合格
20050474,59,42,96,13,59,269,不合格
20050475,5,96,81,75,1,258,不合格
20050476,5,34,98,55,18,210,不合格
20050477,34,81,8,45,68,236,不合格
20050478,42,32,24,6,61,165,不合格
20050479,86,83,68,44,21,302,合格
20050480,66,68,67,68,93,362,合格
20050481,29,90,34,45,50,248,不合格
20050482,81,78,76,15,37,287,不合格
20050483,52,52,21,55,40,220,不合格
20050484,50,95,95,46,89,375,合格
20050485,20,51,31,58,85,245,不合格
20050486,26,91,73,72,30,292,不合格
20050487,15,46,35,14,91,201,不合格
20050488,61,23,63,49,49,245,不合格
20050489,70,98,55,78,61,362,合格
20050490,54,93,36,12,72,267,不合格
20050491,22,32,23,76,55,208,不合格
20050492,93,59,22,65,50,289,不合格
20050493,78,6,12,79,77,252,不合格
20050494,1,41,9,72,34,157,不合格
20050495,34,6,3,57,63,163,不合格
20050496,8,18,80,78,88,272,不合格
20050497,61,15,13,14,11,114,不合格
20050498,79,37,25,46,29,216,不合格
20050499,8,18,52,15,93,186,不合格
20050500,3,43,35,58,70,209,不合格
20050501,10,3,25,99,10,147,不合格
20050502,45,58,16,96,40,255,不合格
20050503,31,64,64,14,76,249,不合格
20050504,57,22,69,41,48,237,不合格
20050505,43,70,17,25,17,172,不合格
20050506,9,62,96,49,87,303,合格
20050507,44,80,59,33,59,275,不合格
20050508,64,20,11,24,69,188,不合格
20050509,94,49,37,9,40,229,不合格
20050510,26,22,83,3,50,184,不合格
20050511,86,40,36,21,30,213,不合格
20050512,40,29,83,4,48,204,不合格
20050513,80,27,45,21,49,222,不合格
20050514,80,88,32,40,31,271,不合格
20050515,16,91,98,17,77,299,不合格
20050516,84,68,93,4,14,263,不合格
20050517,43,98,62,49,55,307,合格
20050518,66,23,12,64,31,196,不合格
20050519,85,43,5,28,90,251,不合格
20050520,91,88,25,32,89,325,合格
20050521,9,51,65,58,89,272,不合格
20050522,13,67,8,79,96,263,不合格
20050523,48,93,94,35,61,331,合格
20050524,67,71,73,76,90,377,合格
20050525,12,63,56,40,5,176,不合格
20050526,62,5,72,17,3,159,不合格
20050527,68,25,32,81,69,275,不合格
20050528,31,96,0,1,4,132,不合格
20050529,93,50,15,97,40,295,不合格
20050530,90,26,76,67,38,297,不合格
20050531,19,48,36,56,5,164,不合格
20050532,14,23,35,10,58,140,不合格
20050533,93,21,28,93,31,266,不合格
20050534,69,72,64,53,33,291,不合格
20050535,88,38,86,88,34,334,合格
20050536,17,64,44,24,17,166,不合格
20050537,76,74,79,95,31,355,合格
20050538,72,68,49,96,15,300,合格
20050539,75,6,40,33,32,186,不合格
20050540,61,76,34,37,34,242,不合格
20050541,8,93,62,59,3,225,不合格
20050542,14,14,91,91,49,259,不合格
20050543,47,79,30,29,10,195,不合格
20050544,16,97,11,22,41,187,不合格
20050545,93,94,20,3,66,276,不合格
20050546,89,52,74,21,30,266,不合格
20050547,57,38,34,18,99,246,不合格
20050548,70,40,11,94,53,268,不合格
20050549,50,44,54,73,92,313,合格
20050550,65,79,80,97,92,413,合格
20050551,89,74,54,31,47,295,不合格
20050552,11,71,46,82,60,270,不合格
20050553,73,73,93,81,28,348,合格
20050554,89,71,94,89,16,359,合格
20050555,99,30,51,6,58,244,不合格
20050556,26,59,72,70,77,304,合格
20050557,23,78,13,5,46,165,不合格
20050558,22,87,55,27,21,212,不合格
20050559,12,25,70,61,2,170,不合格
20050560,67,83,17,72,98,337,合格
20050561,81,5,62,12,18,178,不合格
20050562,83,34,13,63,72,265,不合格
20050563,60,17,90,0,2,169,不合格
20050564,86,77,20,64,89,336,合格
20050565,67,92,94,36,22,311,合格
20050566,24,21,25,53,68,191,不合格
20050567,86,68,19,5,29,207,不合格
20050568,88,19,89,64,55,315,合格
20050569,27,92,82,6,63,270,不合格
20050570,29,55,37,71,43,235,不合格
20050571,57,24,57,5,51,194,不合格
20050572,29,35,44,93,24,225,不合格
20050573,44,68,20,66,2,200,不合格
20050574,19,34,1,38,99,191,不合格
20050575,33,17,13,8,15,86,不合格
20050576,26,76,22,61,88,273,不合格
20050577,62,31,15,92,8,208,不合格
20050578,64,62,58,40,65,289,不合格
20050579,39,37,77,30,86,269,不合格
20050580,10,61,20,19,23,133,不合格
20050581,85,47,3,95,26,256,不合格
20050582,77,70,62,56,90,355,合格
20050583,40,34,12,44,3,133,不合格
20050584,24,36,29,66,60,215,不合格
20050585,82,73,6,30,90,281,不合格
20050586,24,30,71,33,37,195,不合格
20050587,13,51,63,13,20,160,不合格
20050588,56,92,86,95,47,376,合格
20050589,62,29,26,19,14,150,不合格
20050590,89,12,55,44,82,282,不合格
20050591,99,28,68,10,87,292,不合格
20050592,68,26,48,27,51,220,不合格
20050593,22,97,57,13,28,217,不合格
20050594,54,69,56,62,57,298,不合格
20050595,80,19,69,46,98,312,合格
20050596,47,63,98,1,73,282,不合格
20050597,1,19,11,89,40,160,不合格
20050598,82,31,26,12,61,212,不合格
20050599,76,75,16,30,45,242,不合格
20050600,67,25,16,90,21,219,不合格
20050601,60,33,9,46,16,164,不合格
20050602,23,11,9,8,16,67,不合格
20050603,90,7,35,48,43,223,不合格
20050604,19,89,96,55,28,287,不合格
20050605,30,57,53,5,98,243,不合格
20050606,80,3,43,75,65,266,不合格
20050607,59,46,9,9,80,203,不合格
20050608,88,61,57,61,73,340,合格
20050609,9,48,21,35,80,193,不合格
20050610,30,49,69,22,46,216,不合格
20050611,69,36,3,58,38,204,不合格
20050612,91,94,85,51,46,367,合格
20050613,71,26,6,74,6,183,不合格
20050614,49,60,24,56,36,225,不合格
20050615,96,6,45,75,46,268,不合格
20050616,92,16,96,22,70,296,不合格
20050617,1,51,20,97,21,190,不合格
20050618,63,59,20,63,25,230,不合格
20050619,46,74,77,72,29,298,不合格
20050620,1,42,49,81,39,212,不合格
20050621,45,15,36,58,19,173,不合格
20050622,36,48,69,13,61,227,不合格
20050623,62,18,47,78,20,225,不合格
20050624,52,36,35,80,5,208,不合格
20050625,20,35,75,43,49,222,不合格
20050626,30,96,72,68,2,268,不合格
20050627,75,52,59,64,30,280,不合格
20050628,43,76,86,58,29,292,不合格
20050629,65,23,67,77,26,258,不合格
20050630,48,78,70,67,30,293,不合格
20050631,56,88,55,50,51,300,合格
20050632,29,5,59,70,11,174,不合格
20050633,38,42,24,93,13,210,不合格
20050634,3,25,16,94,76,214,不合格
20050635,67,37,73,35,54,266,不合格
20050636,79,31,4,68,40,222,不合格
20050637,79,66,28,53,33,259,不合格
20050638,85,8,96,89,20,298,不合格
20050639,0,7,97,40,51,195,不合格
20050640,19,60,39,25,83,226,不合格
20050641,51,97,70,32,5,255,不合格
20050642,89,70,98,23,28,308,合格
20050643,49,39,13,87,76,264,不合格
20050644,56,1,94,18,5,174,不合格
20050645,45,92,23,17,11,188,不合格
20050646,33,24,66,86,94,303,合格
20050647,91,9,62,71,58,291,不合格
20050648,61,58,29,78,13,239,不合格
20050649,47,17,49,26,23,162,不合格
20050650,58,40,27,46,53,224,不合格
20050651,13,55,55,94,24,241,不合格
20050652,83,53,45,61,74,316,合格
20050653,20,31,37,14,73,175,不合格
20050654,96,13,82,49,88,328,合格
20050655,24,85,61,56,70,296,不合格
20050656,48,80,33,4,31,196,不合格
20050657,89,61,50,68,81,349,合格
20050658,27,40,36,43,56,202,不合格
20050659,38,93,86,17,92,326,合格
20050660,80,33,74,82,85,354,合格
20050661,67,4,98,64,56,289,不合格
20050662,2,0,31,3,99,135,不合格
20050663,87,10,7,64,44,212,不合格
20050664,20,90,1,81,65,257,不合格
20050665,89,68,21,83,21,282,不合格
20050666,20,5,63,51,69,208,不合格
20050667,61,37,59,76,33,266,不合格
20050668,89,31,70,66,57,313,合格
20050669,89,71,3,75,29,267,不合格
20050670,57,26,85,99,16,283,不合格
20050671,31,31,13,68,12,155,不合格
20050672,92,29,90,18,86,315,合格
20050673,54,90,71,13,75,303,合格
20050674,91,52,26,79,90,338,合格
20050675,80,55,97,85,52,369,合格
20050676,12,56,54,87,90,299,不合格
20050677,72,4,91,96,14,277,不合格
20050678,44,32,37,17,9,139,不合格
20050679,88,47,6,72,32,245,不合格
20050680,81,73,54,20,50,278,不合格
20050681,75,30,40,38,29,212,不合格
20050682,11,94,74,55,40,274,不合格
20050683,43,74,92,66,98,373,合格
20050684,85,19,96,72,85,357,合格
20050685,41,35,54,29,39,198,不合格
20050686,21,8,85,71,45,230,不合格
20050687,92,71,17,20,29,229,不合格
20050688,62,87,43,63,88,343,合格
20050689,47,74,96,94,99,410,合格
20050690,39,68,89,95,68,359,合格
20050691,6,22,59,82,37,206,不合格
20050692,58,11,61,20,39,189,不合格
20050693,91,99,58,93,85,426,合格
20050694,57,13,44,54,44,212,不合格
20050695,2,85,72,84,56,299,不合格
20050696,8,84,42,31,92,257,不合格
20050697,72,8,9,16,9,114,不合格
20050698,6,25,3,87,63,184,不合格
20050699,59,70,92,0,32,253,不合格
20050700,65,58,62,51,56,292,不合格
20050701,82,10,85,38,7,222,不合格
20050702,52,90,44,20,3,209,不合格
20050703,78,41,28,91,62,300,合格
20050704,78,26,59,48,85,296,不合格
20050705,53,54,71,48,68,294,不合格
